broad_money,petrol_future,M_0,Target
40181.3,20.71,12320,1
40181.3,20.75,12320,1
40181.3,20.04,12320,1
40181.3,19.37,12320,1
40181.3,19.42,12320,0
40181.3,19.32,12320,1
40181.3,19.01,12320,0
40181.3,19.27,12320,0
40181.3,18.83,12320,0
40181.3,19.37,12320,1
40181.3,19.53,12320,0
40181.3,19.62,12320,1
40181.3,19.24,12320,0
40181.3,19.12,12320,0
40181.3,19.48,12320,1
40181.3,20.18,12320,1
40181.3,20.43,12320,1
40181.3,20.15,12320,0
40181.3,20.18,12320,0
40181.3,19.89,12320,1
40181.3,19.51,12320,1
40181.3,19.46,12320,0
40181.3,19.2,12320,1
40181.3,19.39,12320,0
40181.3,19.61,12320,0
40181.3,19.41,12320,1
40181.3,19.21,12320,1
40181.3,19.46,12320,1
40181.3,19.77,12320,0
40181.3,20.3,12320,0
40181.3,20.55,12320,0
40181.3,20.14,12320,0
40181.3,20.1,12320,0
40181.3,20.14,12320,0
40181.3,19.31,12320,1
40181.3,19.42,12320,0
40181.3,19.3,12320,1
40181.3,18.96,12320,0
40181.3,18.66,12320,0
40181.3,18.05,12320,1
40181.3,18.2,12320,0
40181.3,17.73,12320,0
40181.3,18.11,12320,1
40181.3,17.72,12320,1
40181.3,17.58,12320,1
40181.3,16.87,12320,1
40181.3,17.09,12320,0
40181.3,17.49,12320,1
40181.3,17.52,12320,0
40181.3,17.14,12320,1
40181.3,17.63,12320,1
40181.3,17.45,12320,1
40181.3,14.18,12320,0
40181.3,14.14,12320,1
40181.3,14.44,12320,1
40181.3,14.49,12320,0
40181.3,14.83,12320,1
40181.3,15.06,12320,0
40181.3,14.82,12320,0
40181.3,14.88,12320,1
40181.3,15.37,12320,0
40181.3,15.2,12320,1
40181.3,14.9,12320,0
40181.3,15.08,12320,1
40181.3,15.13,12320,1
40181.3,17.21,12320,0
40181.3,17.24,12320,1
40181.3,17.22,12320,1
40181.3,17.67,12320,0
40181.3,17.83,12320,1
40181.3,17.67,12320,1
40181.3,17.55,12320,1
40181.3,17.68,12320,1
40181.3,17.98,12320,0
40181.3,18.39,12320,0
40181.3,18.19,12320,0
40181.3,18.08,12320,0
40181.3,18.01,12320,1
40181.3,18.25,12320,0
40181.3,18.26,12320,1
40181.3,17.99,12320,0
40181.3,17.7,12320,0
40181.3,17.19,12320,1
40181.3,17.13,12320,0
40181.3,16.97,12320,1
40181.3,17.06,12320,1
40181.3,17.22,12320,1
40181.3,17.42,12320,1
40181.3,17.54,12320,1
40181.3,17.38,12320,0
40181.3,17.45,12320,0
40181.3,17.58,12320,0
40181.3,17.95,12320,0
40181.3,17.73,12320,0
40181.3,17.61,12320,0
40181.3,17.85,12320,1
40181.3,18.28,12320,0
40181.3,18.21,12320,1
40181.3,18.06,12320,0
40181.3,17.59,12320,1
40181.3,17.99,12320,0
40181.3,18.58,12320,1
40181.3,18.16,12320,0
40181.3,18.19,12320,1
40181.3,18.04,12320,1
40181.3,17.47,12320,0
40181.3,17.58,12320,1
40181.3,17.37,12320,0
40181.3,17.65,12320,1
40181.3,17.47,12320,0
40181.3,17.56,12320,0
40181.3,17.82,12320,1
40181.3,18.15,12320,1
40181.3,18.12,12320,0
40181.3,18.05,12320,0
40181.3,18.05,12320,0
40181.3,17.82,12320,0
40181.3,16.99,12320,0
40181.3,16.85,12320,0
40181.3,16.94,12320,0
40181.3,16.87,12320,1
40181.3,17.12,12320,0
40181.3,17.13,12320,1
40181.3,16.91,12320,1
40181.3,16.91,12320,1
40181.3,16.99,12320,1
40181.3,16.73,12320,0
40181.3,16.76,12320,1
40181.3,16.91,12320,0
40181.3,16.98,12320,1
40181.3,17.02,12320,1
40181.3,17.09,12320,0
40181.3,17.35,12320,1
40181.3,17.64,12320,1
40181.3,17.79,12320,1
40181.3,17.72,12320,1
40181.3,17.76,12320,1
40181.3,17.62,12320,1
40181.3,17.81,12320,1
40181.3,17.67,12320,1
40181.3,17.53,12320,0
40181.3,17.39,12320,1
40181.3,17.12,12320,0
40181.3,16.71,12320,1
40181.3,16.7,12320,0
40181.3,16.83,12320,1
40181.3,17.52,12320,0
40181.3,18.68,12320,0
40181.3,17.56,12320,1
40181.3,17.47,12320,1
40181.3,18.76,12320,0
40181.3,18.39,12320,0
40181.3,18.93,12320,1
40181.3,18.9,12320,0
40181.3,18.15,12320,1
40181.3,18.23,12320,0
40181.3,18.19,12320,0
42417.4,17.49,12207.1,1
42417.4,17.49,12207.1,1
42417.4,17.25,12207.1,1
42417.4,17.5,12207.1,0
42417.4,17.32,12207.1,1
42417.4,17.43,12207.1,0
42417.4,17.56,12207.1,1
42417.4,17.7,12207.1,0
42417.4,17.01,12207.1,1
42417.4,16.79,12207.1,0
42417.4,16.88,12207.1,1
42417.4,16.93,12207.1,1
42417.4,17.48,12207.1,0
42417.4,17.47,12207.1,1
42417.4,17.55,12207.1,0
42417.4,17.66,12207.1,1
42417.4,17.87,12207.1,1
42417.4,17.78,12207.1,0
42417.4,17.2,12207.1,1
42417.4,17.35,12207.1,1
42417.4,17.33,12207.1,1
42417.4,17.79,12207.1,0
42417.4,17.78,12207.1,0
42417.4,17.89,12207.1,0
42417.4,17.86,12207.1,0
42417.4,17.37,12207.1,1
42417.4,17.14,12207.1,1
42417.4,17.34,12207.1,1
42417.4,17.32,12207.1,0
42417.4,18.44,12207.1,0
42417.4,18.47,12207.1,0
42417.4,17.72,12207.1,1
42417.4,17.71,12207.1,1
42417.4,17.65,12207.1,1
42417.4,18.92,12207.1,1
42417.4,18.93,12207.1,1
42417.4,18.95,12207.1,0
42417.4,18.69,12207.1,0
42417.4,17.56,12207.1,0
42417.4,17.25,12207.1,1
42417.4,17.47,12207.1,0
42417.4,17.33,12207.1,1
42417.4,17.57,12207.1,0
42417.4,17.76,12207.1,0
42417.4,18.64,12207.1,0
42417.4,18.54,12207.1,1
42417.4,18.85,12207.1,1
42417.4,17.3,12207.1,0
42417.4,16.87,12207.1,1
42417.4,17.03,12207.1,0
42417.4,17.31,12207.1,1
42417.4,17.42,12207.1,1
42417.4,17.29,12207.1,0
42417.4,17.12,12207.1,0
42417.4,17.41,12207.1,0
42417.4,17.59,12207.1,1
42417.4,17.68,12207.1,0
42417.4,17.54,12207.1,1
42417.4,17.64,12207.1,0
42417.4,17.56,12207.1,0
42417.4,17.77,12207.1,1
42417.4,17.97,12207.1,0
42417.4,17.56,12207.1,0
42417.4,17.4,12207.1,0
42417.4,17.18,12207.1,0
42417.4,20.33,12207.1,1
42417.4,20.29,12207.1,1
42417.4,19.61,12207.1,0
42417.4,19.75,12207.1,0
42417.4,19.41,12207.1,1
42417.4,19.52,12207.1,1
42417.4,19.9,12207.1,0
42417.4,20.08,12207.1,1
42417.4,19.96,12207.1,0
42417.4,20,12207.1,1
42417.4,20.06,12207.1,1
42417.4,19.81,12207.1,0
42417.4,19.77,12207.1,1
42417.4,19.41,12207.1,1
42417.4,19.26,12207.1,1
42417.4,18.69,12207.1,0
42417.4,18.78,12207.1,1
42417.4,18.89,12207.1,0
42417.4,18.9,12207.1,0
42417.4,19.14,12207.1,1
42417.4,19.25,12207.1,0
42417.4,19.06,12207.1,1
42417.4,19.13,12207.1,1
42417.4,18.91,12207.1,0
42417.4,18.8,12207.1,1
42417.4,18.86,12207.1,1
42417.4,18.91,12207.1,0
42417.4,19.05,12207.1,1
42417.4,18.94,12207.1,1
42417.4,18.84,12207.1,1
42417.4,18.22,12207.1,0
42417.4,18.01,12207.1,1
42417.4,17.46,12207.1,0
42417.4,17.5,12207.1,0
42417.4,17.49,12207.1,0
42417.4,17.64,12207.1,0
42417.4,18.97,12207.1,0
42417.4,18.96,12207.1,1
42417.4,19.14,12207.1,1
42417.4,19.27,12207.1,1
42417.4,19.5,12207.1,0
42417.4,19.36,12207.1,0
42417.4,19.55,12207.1,1
42417.4,17.72,12207.1,0
42417.4,17.52,12207.1,0
42417.4,17.88,12207.1,0
42417.4,18.32,12207.1,1
42417.4,18.73,12207.1,1
42417.4,18.69,12207.1,0
42417.4,18.65,12207.1,1
42417.4,18.1,12207.1,0
42417.4,18.39,12207.1,0
42417.4,18.39,12207.1,1
42417.4,18.24,12207.1,0
42417.4,17.95,12207.1,0
42417.4,18.09,12207.1,0
42417.4,18.39,12207.1,0
42417.4,18.52,12207.1,1
42417.4,18.54,12207.1,0
42417.4,18.78,12207.1,0
42417.4,18.59,12207.1,0
42417.4,18.46,12207.1,1
42417.4,18.3,12207.1,1
42417.4,18.24,12207.1,1
42417.4,18.46,12207.1,0
42417.4,18.27,12207.1,0
42417.4,18.32,12207.1,1
42417.4,18.42,12207.1,1
42417.4,18.59,12207.1,1
42417.4,18.91,12207.1,1
42417.4,18.86,12207.1,1
42417.4,18.63,12207.1,1
42417.4,18.43,12207.1,1
42417.4,18.25,12207.1,1
42417.4,18.54,12207.1,0
42417.4,18,12207.1,0
42417.4,17.86,12207.1,1
42417.4,17.86,12207.1,0
42417.4,17.82,12207.1,1
42417.4,17.82,12207.1,0
42417.4,17.79,12207.1,0
42417.4,17.84,12207.1,1
42417.4,18.04,12207.1,0
42417.4,18.58,12207.1,0
42417.4,18.36,12207.1,1
42417.4,18.27,12207.1,1
42417.4,18.11,12207.1,1
42417.4,18.16,12207.1,0
42417.4,18.26,12207.1,0
42417.4,18.56,12207.1,0
42417.4,18.43,12207.1,1
42417.4,18.96,12207.1,0
42417.4,18.92,12207.1,1
42417.4,18.78,12207.1,0
42417.4,19.07,12207.1,1
42417.4,19.05,12207.1,0
42417.4,19.22,12207.1,1
42417.4,19.15,12207.1,1
42417.4,19.17,12207.1,1
42417.4,19.03,12207.1,1
42417.4,19.18,12207.1,0
42417.4,19.56,12207.1,1
42417.4,19.77,12207.1,1
42417.4,19.67,12207.1,0
42417.4,19.59,12207.1,0
42417.4,19.88,12207.1,1
42417.4,19.55,12207.1,1
42417.4,19.15,12207.1,0
42417.4,19.73,12207.1,1
42417.4,20.05,12207.1,1
42417.4,20.41,12207.1,1
42417.4,20.52,12207.1,0
42417.4,20.41,12207.1,0
42417.4,20.12,12207.1,1
42417.4,17.61,12207.1,0
42417.4,17.32,12207.1,0
42417.4,17.37,12207.1,1
42417.4,17.21,12207.1,1
42417.4,17.32,12207.1,0
42417.4,17.32,12207.1,1
42417.4,17.58,12207.1,1
42417.4,17.54,12207.1,0
42417.4,17.62,12207.1,0
42417.4,17.64,12207.1,1
42417.4,17.74,12207.1,0
42417.4,17.98,12207.1,1
42417.4,17.94,12207.1,1
42417.4,17.71,12207.1,0
42417.4,17.65,12207.1,1
42417.4,17.82,12207.1,1
42417.4,17.84,12207.1,1
42417.4,17.83,12207.1,1
42417.4,17.8,12207.1,0
42417.4,17.82,12207.1,0
42417.4,17.93,12207.1,0
42417.4,18.19,12207.1,0
42417.4,18.57,12207.1,1
42417.4,18.06,12207.1,0
42417.4,17.97,12207.1,1
42417.4,17.96,12207.1,0
42417.4,18.38,12207.1,1
42417.4,18.33,12207.1,1
42417.4,18.26,12207.1,0
42417.4,18.18,12207.1,0
42417.4,18.43,12207.1,0
42417.4,18.63,12207.1,0
42417.4,18.67,12207.1,1
42417.4,18.77,12207.1,1
42417.4,18.73,12207.1,0
42417.4,18.97,12207.1,1
42417.4,18.66,12207.1,1
42417.4,18.73,12207.1,0
42417.4,19,12207.1,0
42417.4,19.11,12207.1,0
42417.4,19.51,12207.1,1
42417.4,19.67,12207.1,1
42417.4,19.12,12207.1,1
42417.4,17.44,12207.1,0
42417.4,17.48,12207.1,0
42417.4,17.72,12207.1,0
42417.4,17.67,12207.1,0
42417.4,17.4,12207.1,0
42417.4,17.37,12207.1,1
42417.4,17.72,12207.1,1
42417.4,17.91,12207.1,1
42417.4,18.19,12207.1,1
42417.4,17.94,12207.1,0
42417.4,18.32,12207.1,0
42417.4,18.69,12207.1,1
42417.4,18.66,12207.1,0
42417.4,18.49,12207.1,1
42417.4,18.63,12207.1,1
42417.4,18.35,12207.1,0
42417.4,18.63,12207.1,1
42417.4,18.59,12207.1,1
42417.4,20.29,12207.1,1
42417.4,18.33,12207.1,0
42417.4,18.02,12207.1,1
42417.4,20.38,12207.1,1
42417.4,20.5,12207.1,0
42417.4,20.15,12207.1,1
42417.4,20.43,12207.1,0
42417.4,20.29,12207.1,1
42417.4,20.09,12207.1,0
42417.4,19.89,12207.1,1
45009.3,20.26,12373.1,1
45009.3,18.62,12373.1,1
45009.3,18.06,12373.1,1
45009.3,18.28,12373.1,0
45009.3,20.26,12373.1,0
45009.3,19.95,12373.1,0
45009.3,17.76,12373.1,1
45009.3,17.78,12373.1,1
45009.3,17.97,12373.1,0
45009.3,17.67,12373.1,1
45009.3,17.73,12373.1,0
45009.3,19.67,12373.1,0
45009.3,18.79,12373.1,0
45009.3,18.25,12373.1,1
45009.3,18.38,12373.1,0
45009.3,18.05,12373.1,1
45009.3,18.52,12373.1,1
45009.3,19.18,12373.1,0
45009.3,18.94,12373.1,1
45009.3,19.81,12373.1,0
45009.3,19.89,12373.1,1
45009.3,19.91,12373.1,1
45009.3,19.44,12373.1,1
45009.3,19.2,12373.1,0
45009.3,17.45,12373.1,1
45009.3,17.56,12373.1,1
45009.3,17.74,12373.1,0
45009.3,17.71,12373.1,1
45009.3,17.8,12373.1,1
45009.3,17.54,12373.1,1
45009.3,17.69,12373.1,0
45009.3,17.74,12373.1,1
45009.3,21.99,12373.1,0
45009.3,23.27,12373.1,0
45009.3,24.34,12373.1,1
45009.3,23.06,12373.1,0
45009.3,21.05,12373.1,1
45009.3,19.54,12373.1,0
45009.3,20.19,12373.1,1
45009.3,19.81,12373.1,1
45009.3,19.61,12373.1,1
45009.3,19.91,12373.1,0
45009.3,20.46,12373.1,1
45009.3,20.58,12373.1,1
45009.3,21.16,12373.1,0
45009.3,22.27,12373.1,0
45009.3,22.75,12373.1,0
45009.3,23.03,12373.1,1
45009.3,23.06,12373.1,1
45009.3,24.21,12373.1,0
45009.3,21.95,12373.1,1
45009.3,22.4,12373.1,1
45009.3,22.19,12373.1,1
45009.3,21.79,12373.1,1
45009.3,21.41,12373.1,0
45009.3,21.47,12373.1,0
45009.3,22.26,12373.1,0
45009.3,22.7,12373.1,1
45009.3,25.17,12373.1,0
45009.3,25.42,12373.1,0
45009.3,25.79,12373.1,0
45009.3,25.92,12373.1,1
45009.3,25.75,12373.1,1
45009.3,24.86,12373.1,1
45009.3,24.51,12373.1,0
45009.3,24.86,12373.1,0
45009.3,24.85,12373.1,1
45009.3,24.34,12373.1,0
45009.3,24.28,12373.1,0
45009.3,23.35,12373.1,0
45009.3,23.03,12373.1,0
45009.3,22.79,12373.1,1
45009.3,22.64,12373.1,1
45009.3,22.69,12373.1,0
45009.3,22.74,12373.1,1
45009.3,23.59,12373.1,0
45009.3,23.37,12373.1,1
45009.3,23.35,12373.1,1
45009.3,24.12,12373.1,1
45009.3,24.41,12373.1,0
45009.3,24.17,12373.1,0
45009.3,23.88,12373.1,0
45009.3,24.49,12373.1,0
45009.3,23.76,12373.1,1
45009.3,23.84,12373.1,0
45009.3,23.75,12373.1,1
45009.3,23.49,12373.1,0
45009.3,23.62,12373.1,0
45009.3,23.75,12373.1,0
45009.3,24.8,12373.1,0
45009.3,24.93,12373.1,0
45009.3,24.8,12373.1,1
45009.3,25.58,12373.1,0
45009.3,25.62,12373.1,1
45009.3,25.3,12373.1,0
45009.3,24.42,12373.1,0
45009.3,23.38,12373.1,1
45009.3,23.72,12373.1,1
45009.3,24.47,12373.1,1
45009.3,25.74,12373.1,0
45009.3,25.71,12373.1,0
45009.3,26.16,12373.1,1
45009.3,26.57,12373.1,1
45009.3,25.08,12373.1,1
45009.3,24.79,12373.1,0
45009.3,25.1,12373.1,1
45009.3,24.92,12373.1,1
45009.3,25.22,12373.1,1
45009.3,25.37,12373.1,0
45009.3,25.92,12373.1,1
45009.3,21.41,12373.1,1
45009.3,21.55,12373.1,1
45009.3,21.95,12373.1,0
45009.3,21.9,12373.1,1
45009.3,22.48,12373.1,0
45009.3,22.38,12373.1,1
45009.3,21.8,12373.1,0
45009.3,21.68,12373.1,1
45009.3,21,12373.1,1
45009.3,21.4,12373.1,1
45009.3,21.01,12373.1,1
45009.3,20.68,12373.1,0
45009.3,20.74,12373.1,1
45009.3,20.11,12373.1,1
45009.3,20.28,12373.1,0
45009.3,20.33,12373.1,1
45009.3,20.42,12373.1,1
45009.3,21.04,12373.1,1
45009.3,21.34,12373.1,1
45009.3,21.23,12373.1,1
45009.3,21.13,12373.1,0
45009.3,18.91,12373.1,1
45009.3,18.96,12373.1,0
45009.3,19.04,12373.1,1
45009.3,19.16,12373.1,1
45009.3,21.05,12373.1,0
45009.3,19.71,12373.1,0
45009.3,19.85,12373.1,1
45009.3,19.06,12373.1,0
45009.3,19.39,12373.1,1
45009.3,19.7,12373.1,1
45009.3,19.29,12373.1,0
45009.3,19.54,12373.1,1
45009.3,21.96,12373.1,0
45009.3,21.62,12373.1,1
45009.3,21.56,12373.1,1
45009.3,21.71,12373.1,0
45009.3,22.15,12373.1,0
45009.3,22.25,12373.1,0
45009.3,23.4,12373.1,1
45009.3,23.24,12373.1,0
45009.3,23.44,12373.1,1
45009.3,23.85,12373.1,0
45009.3,23.73,12373.1,0
45009.3,24.12,12373.1,0
45009.3,24.75,12373.1,1
45009.3,25,12373.1,0
45009.3,24.51,12373.1,1
45009.3,23.19,12373.1,1
45009.3,23.31,12373.1,1
45009.3,23.89,12373.1,0
45009.3,23.54,12373.1,0
45009.3,23.63,12373.1,0
45009.3,23.37,12373.1,0
45009.3,24.07,12373.1,1
45009.3,24.46,12373.1,1
45009.3,24.16,12373.1,0
45009.3,24.6,12373.1,1
45009.3,24.38,12373.1,0
45009.3,24.14,12373.1,0
45009.3,24.05,12373.1,1
45009.3,25.34,12373.1,1
45009.3,24.29,12373.1,1
45009.3,25.06,12373.1,0
45009.3,24.47,12373.1,1
45009.3,24.67,12373.1,0
45009.3,23.82,12373.1,0
45009.3,23.95,12373.1,1
45009.3,24.07,12373.1,1
45009.3,22.7,12373.1,1
45009.3,22.4,12373.1,0
45009.3,22.2,12373.1,1
45009.3,22.32,12373.1,0
45009.3,22.43,12373.1,0
45009.3,21.2,12373.1,1
45009.3,20.81,12373.1,1
45009.3,20.86,12373.1,1
45009.3,21.18,12373.1,1
45009.3,21.04,12373.1,1
45009.3,21.11,12373.1,0
45009.3,21,12373.1,1
45009.3,20.68,12373.1,0
45009.3,21.01,12373.1,1
45009.3,21.36,12373.1,0
45009.3,21.42,12373.1,0
45009.3,21.48,12373.1,1
45009.3,20.78,12373.1,0
45009.3,20.64,12373.1,1
45009.3,22.48,12373.1,0
45009.3,22.65,12373.1,1
45009.3,21.4,12373.1,0
45009.3,21.23,12373.1,1
45009.3,21.32,12373.1,0
45009.3,21.11,12373.1,1
45009.3,20.76,12373.1,0
45009.3,19.94,12373.1,1
45009.3,19.76,12373.1,0
45009.3,19.85,12373.1,1
45009.3,20.44,12373.1,0
45009.3,19.72,12373.1,0
45009.3,20.05,12373.1,0
45009.3,20.28,12373.1,1
45009.3,20.25,12373.1,0
45009.3,20.1,12373.1,0
45009.3,20.09,12373.1,0
45009.3,20.01,12373.1,0
45009.3,20.34,12373.1,0
45009.3,22.14,12373.1,1
45009.3,21.46,12373.1,0
45009.3,20.76,12373.1,1
45009.3,20.65,12373.1,0
45009.3,19.92,12373.1,0
45009.3,19.98,12373.1,1
45009.3,19.96,12373.1,1
45009.3,20.65,12373.1,0
45009.3,21.02,12373.1,0
45009.3,20.92,12373.1,0
45009.3,21.53,12373.1,0
45009.3,21.13,12373.1,1
45009.3,21.21,12373.1,1
45009.3,21.27,12373.1,0
45009.3,22.12,12373.1,1
45009.3,21.9,12373.1,0
45009.3,22.66,12373.1,1
45009.3,23.26,12373.1,1
45009.3,22.86,12373.1,1
45009.3,21.72,12373.1,0
45009.3,22.3,12373.1,1
45009.3,22.22,12373.1,1
45009.3,21.42,12373.1,1
45009.3,21.55,12373.1,0
45009.3,21.57,12373.1,0
45009.3,24.66,12373.1,0
45009.3,22.37,12373.1,1
45009.3,25.07,12373.1,0
45009.3,24.26,12373.1,1
45009.3,24.73,12373.1,0
45009.3,25.62,12373.1,1
45009.3,25.42,12373.1,1
45009.3,24.81,12373.1,0
45009.3,25.24,12373.1,1
45009.3,25.54,12373.1,1
47967.9,25.19,12801.8,0
47967.9,26.37,12801.8,0
47967.9,26.09,12801.8,1
47967.9,24.87,12801.8,0
47967.9,25.11,12801.8,1
47967.9,25.69,12801.8,1
47967.9,25.59,12801.8,0
47967.9,26.37,12801.8,0
47967.9,26.23,12801.8,1
47967.9,26.62,12801.8,0
47967.9,23.9,12801.8,0
47967.9,24.47,12801.8,0
47967.9,21.39,12801.8,1
47967.9,20.71,12801.8,0
47967.9,25.95,12801.8,1
47967.9,25.52,12801.8,0
47967.9,25.41,12801.8,1
47967.9,25.23,12801.8,0
47967.9,24.8,12801.8,1
47967.9,24.24,12801.8,0
47967.9,24.18,12801.8,0
47967.9,24.05,12801.8,1
47967.9,23.94,12801.8,1
47967.9,20.49,12801.8,0
47967.9,20.11,12801.8,1
47967.9,20.62,12801.8,0
47967.9,20.7,12801.8,1
47967.9,21,12801.8,1
47967.9,21.11,12801.8,1
47967.9,20.89,12801.8,1
47967.9,20.3,12801.8,0
47967.9,20.25,12801.8,1
47967.9,20.66,12801.8,0
47967.9,20.49,12801.8,0
47967.9,20.94,12801.8,0
47967.9,21.28,12801.8,0
47967.9,20.7,12801.8,0
47967.9,20.41,12801.8,1
47967.9,20.28,12801.8,1
47967.9,19.47,12801.8,1
47967.9,21.29,12801.8,1
47967.9,20.92,12801.8,0
47967.9,22.06,12801.8,0
47967.9,22.04,12801.8,1
47967.9,22.32,12801.8,1
47967.9,21.51,12801.8,1
47967.9,21.06,12801.8,0
47967.9,20.99,12801.8,0
47967.9,20.64,12801.8,0
47967.9,19.9,12801.8,1
47967.9,19.83,12801.8,0
47967.9,19.35,12801.8,0
47967.9,19.42,12801.8,1
47967.9,19.91,12801.8,1
47967.9,20.38,12801.8,1
47967.9,19.6,12801.8,0
47967.9,19.73,12801.8,0
47967.9,20.03,12801.8,0
47967.9,19.99,12801.8,1
47967.9,19.91,12801.8,0
47967.9,20.44,12801.8,0
47967.9,20.21,12801.8,1
47967.9,19.91,12801.8,0
47967.9,19.6,12801.8,1
47967.9,19.63,12801.8,1
47967.9,19.66,12801.8,1
47967.9,19.62,12801.8,0
47967.9,20.34,12801.8,1
47967.9,20.43,12801.8,1
47967.9,21.38,12801.8,1
47967.9,21.37,12801.8,1
47967.9,21.39,12801.8,1
47967.9,21.3,12801.8,0
47967.9,22.12,12801.8,0
47967.9,21.59,12801.8,0
47967.9,21.19,12801.8,1
47967.9,21.86,12801.8,0
47967.9,21.86,12801.8,1
47967.9,21.63,12801.8,0
47967.9,20.79,12801.8,1
47967.9,20.79,12801.8,0
47967.9,20.97,12801.8,1
47967.9,20.88,12801.8,1
47967.9,20.98,12801.8,0
47967.9,20.33,12801.8,0
47967.9,20.12,12801.8,0
47967.9,19.66,12801.8,0
47967.9,18.79,12801.8,1
47967.9,18.68,12801.8,1
47967.9,18.67,12801.8,0
47967.9,18.53,12801.8,1
47967.9,18.69,12801.8,0
47967.9,18.83,12801.8,0
47967.9,19.01,12801.8,1
47967.9,19.23,12801.8,1
47967.9,18.79,12801.8,0
47967.9,18.67,12801.8,0
47967.9,18.55,12801.8,0
47967.9,19.14,12801.8,0
47967.9,19.03,12801.8,1
47967.9,19.52,12801.8,1
47967.9,19.09,12801.8,0
47967.9,19.46,12801.8,0
47967.9,19.8,12801.8,0
47967.9,20.12,12801.8,0
47967.9,20.34,12801.8,0
47967.9,19.56,12801.8,1
47967.9,19.52,12801.8,0
47967.9,19.73,12801.8,1
47967.9,19.46,12801.8,0
47967.9,19.22,12801.8,1
47967.9,19.33,12801.8,0
47967.9,18.99,12801.8,1
47967.9,19.67,12801.8,0
47967.9,19.65,12801.8,0
47967.9,19.99,12801.8,0
47967.9,19.27,12801.8,1
47967.9,19.18,12801.8,1
47967.9,19.08,12801.8,1
47967.9,19.63,12801.8,0
47967.9,19.77,12801.8,0
47967.9,24.15,12801.8,1
47967.9,24.15,12801.8,0
47967.9,24.02,12801.8,1
47967.9,23.91,12801.8,0
47967.9,23.1,12801.8,0
47967.9,22.23,12801.8,0
47967.9,22.46,12801.8,1
47967.9,22.42,12801.8,0
47967.9,21.86,12801.8,0
47967.9,22.02,12801.8,1
47967.9,22.41,12801.8,0
47967.9,22.52,12801.8,1
47967.9,22.79,12801.8,1
47967.9,21.98,12801.8,0
47967.9,19.99,12801.8,0
47967.9,20.19,12801.8,1
47967.9,20.08,12801.8,0
47967.9,20.07,12801.8,0
47967.9,19.91,12801.8,0
47967.9,20.12,12801.8,1
47967.9,20.06,12801.8,0
47967.9,19.66,12801.8,1
47967.9,19.7,12801.8,1
47967.9,19.26,12801.8,1
47967.9,19.28,12801.8,1
47967.9,19.73,12801.8,0
47967.9,19.58,12801.8,1
47967.9,19.61,12801.8,0
47967.9,19.65,12801.8,0
47967.9,19.61,12801.8,0
47967.9,19.4,12801.8,1
47967.9,19.63,12801.8,0
47967.9,19.45,12801.8,1
47967.9,19.42,12801.8,1
47967.9,19.42,12801.8,0
47967.9,19.37,12801.8,1
47967.9,19.32,12801.8,1
47967.9,19.27,12801.8,0
47967.9,19.61,12801.8,0
47967.9,19.42,12801.8,0
47967.9,19.38,12801.8,1
47967.9,19.35,12801.8,1
47967.9,19.47,12801.8,1
47967.9,19.12,12801.8,0
47967.9,19.23,12801.8,1
47967.9,19.35,12801.8,1
47967.9,19.27,12801.8,0
47967.9,19.57,12801.8,0
47967.9,19.53,12801.8,1
47967.9,21.05,12801.8,0
47967.9,21.77,12801.8,0
47967.9,22.76,12801.8,0
47967.9,21.93,12801.8,1
47967.9,21.96,12801.8,0
47967.9,22.18,12801.8,1
47967.9,22.12,12801.8,1
47967.9,22.1,12801.8,0
47967.9,21.32,12801.8,0
47967.9,20.7,12801.8,0
47967.9,20.57,12801.8,0
47967.9,20.97,12801.8,1
47967.9,20.59,12801.8,0
47967.9,20.7,12801.8,0
47967.9,20.67,12801.8,0
47967.9,21.42,12801.8,0
47967.9,21.09,12801.8,1
47967.9,20.97,12801.8,0
47967.9,21.07,12801.8,0
47967.9,20.46,12801.8,1
47967.9,20.71,12801.8,1
47967.9,21.22,12801.8,1
47967.9,21.08,12801.8,0
47967.9,20.96,12801.8,1
47967.9,20.7,12801.8,1
47967.9,20.31,12801.8,0
47967.9,20.39,12801.8,0
47967.9,20.77,12801.8,0
47967.9,20.4,12801.8,1
47967.9,20.51,12801.8,1
47967.9,20.49,12801.8,0
47967.9,20.7,12801.8,1
47967.9,21,12801.8,0
47967.9,20.26,12801.8,1
47967.9,20.04,12801.8,1
47967.9,19.8,12801.8,1
47967.9,19.16,12801.8,0
47967.9,19.76,12801.8,1
47967.9,19.83,12801.8,1
47967.9,19.73,12801.8,0
47967.9,19.15,12801.8,0
47967.9,18.66,12801.8,0
47967.9,18.76,12801.8,1
47967.9,18.8,12801.8,0
47967.9,18.6,12801.8,0
47967.9,18.71,12801.8,0
47967.9,18.84,12801.8,1
47967.9,18.67,12801.8,0
47967.9,18.14,12801.8,1
47967.9,18.15,12801.8,0
47967.9,18.21,12801.8,0
47967.9,18.17,12801.8,1
47967.9,18.17,12801.8,1
47967.9,18.19,12801.8,1
47967.9,18.52,12801.8,1
47967.9,18.39,12801.8,0
47967.9,18.32,12801.8,1
47967.9,18.33,12801.8,1
47967.9,18.35,12801.8,1
47967.9,18.2,12801.8,1
47967.9,17.62,12801.8,1
47967.9,17.6,12801.8,0
47967.9,17.64,12801.8,1
47967.9,19.85,12801.8,1
47967.9,20.3,12801.8,1
