BIGau,LGdija,BIGpf
0,-4.2375,9.85913
-33.0492,31.07571,-52.01194
-54.62896,7.5996,-136.67738
-24.50187,-39.77378,5.13958
-18.46755,-2.18679,-23.17616
0.771,-55.11408,38.55851
-45.72787,-125.47188,-87.89593
3.11546,38.08044,-41.9865
9.33298,47.97834,-10.56036
46.3664,29.42176,5.28339
0,-52.15033,-29.1385
113.79546,34.74302,44.95021
-24.02742,66.46279,-23.7392
38.97733,-43.64181,-15.89853
41.58802,-35.53757,-85.78935
-41.58802,-16.96472,-81.99636
171.91163,6.87492,288.21263
-55.58237,57.13475,41.11694
15.9534,55.43279,83.59382
36.04124,31.46146,126.10632
33.6082,-36.38578,-151.26829
-47.98883,109.17681,-40.56487
-45.61274,28.0683,-142.40439
-2.91228,-16.33732,-34.35265
5.09522,-6.66132,55.35847
8.72078,38.47935,31.31945
21.72563,-4.75946,-18.24222
-15.9215,60.67416,-52.54686
-15.25243,9.90423,-74.65037
14.52734,28.65953,-51.3964
-4.3531,0.259,16.29625
2.1771,14.7108,-98.70754
-16.71903,27.09459,160.61608
-2.1855,-38.96294,-24.12009
-18.98718,19.8452,-2.6883
-58.94824,-1.93087,-214.98659
-19.33175,-20.75677,-16.98677
12.64972,45.25738,39.53293
11.13101,16.85578,-28.20104
64.73344,28.06697,25.38916
13.85078,2.40313,-28.21936
-19.69593,17.42728,-19.86323
-3.65722,-23.1248,14.19728
-44.86781,-48.54023,2.8339
17.70826,63.84711,-120.64511
-15.49078,-1.14044,-172.31453
8.12111,38.34679,-21.26665
-4.42781,16.36486,-24.43295
-3.69329,-8.11203,6.12114
10.33332,-28.70135,-43.03024
-5.16359,58.33515,-247.87246
-5.90877,15.48351,-22.95257
-50.55179,12.59365,356.46334
16.41947,13.66247,-9.09518
13.38809,50.7049,3.03384
8.90252,-44.19762,618.04055
106.87712,43.22715,-158.0401
-15.21173,-15.4592,150.14144
5.0765,-12.70065,91.26909
33.93225,-25.01457,-18.10102
-1.43854,-6.89804,-144.90999
-12.24685,8.73928,-163.80112
0,33.6806,-19.51889
-10.11163,57.55989,55.53714
81.66094,-1.56123,68.43736
64.80025,24.01847,-149.1998
-19.61966,-37.04738,-65.13831
-5.62194,-31.64274,93.15741
-16.20372,50.20352,2.79199
0,8.41232,-67.50827
26.03734,46.92271,-57.06974
-32.39442,24.75174,96.57698
-12.74215,-40.81324,121.87635
30.37778,43.29157,-121.87635
-14.10277,-12.17303,-14.06851
0.706,20.42708,11.25845
74.21624,-3.88843,25.22531
-0.694,-15.83086,-98.93241
5.55098,-37.54792,-28.68534
-48.81332,-70.99667,65.69526
-16.8631,-9.10681,117.45963
-2.81689,25.57532,-117.45963
34.38168,53.92924,19.79855
-53.44365,39.92293,203.95748
0,21.59195,-48.7368
-44.09119,-21.35456,-132.70374
-40.21274,-44.34074,-28.16446
-42.0452,-37.55924,-36.889
33.37952,37.79905,-31.46039
-21.74013,17.4085,11.46653
6.53347,33.42886,19.99386
-3.62849,23.67001,-83.43774
-43.04676,-18.7145,37.60149
69.10451,-36.24485,-179.3281
-8.66856,-21.58205,-121.74434
-8.68589,1.79421,-356.89096
-1.44934,55.67756,390.71229
14.47167,-18.55925,135.68095
-11.57348,-8.53508,44.30108
-26.88239,-72.41224,11.7377
-76.46486,-13.17905,49.53429
18.50427,16.31265,-40.75179
-5.91279,-34.14559,101.17134
-72.34058,10.92662,-69.11994
40.42067,-15.17896,-34.97693
14.13309,-42.92165,-8.78842
5.93704,32.8087,89.96733
-31.26041,81.07364,-14.38539
14.91397,15.29732,-152.50259
86.96498,-9.43394,-214.1322
-67.65307,-37.69997,-117.59881
-40.20585,-78.1159,-241.79707
-32.28412,11.40452,-54.84455
-34.80427,-102.96992,-370.67896
17.437,18.76489,154.98984
58.61825,81.51042,219.13727
23.07904,-8.09881,-295.94082
78.00144,-49.63029,25.7524
-38.08983,-0.867,547.2431
-10.31229,58.10459,338.90604
-8.85864,46.68281,23.86239
-10.35797,5.69512,-172.95185
7.40107,4.35263,30.84491
0,25.57087,-18.48064
39.01646,-21.94054,33.82133
7.32245,46.63706,57.80537
-40.42713,-11.25028,39.11234
-11.83163,31.88719,-177.28767
7.39854,-3.21597,-94.62128
-25.95024,42.77809,72.72666
-2.97564,-40.51281,9.39693
-17.89678,7.61873,-3.13005
13.42949,-4.54767,12.50669
27.47533,70.71804,195.35863
-2.96194,-5.20307,94.47975
26.58502,43.85409,-103.44352
-16.96609,4.55091,-164.59445
15.49341,-19.68039,-203.51342
0.736,-49.59945,144.08437
-14.01308,-29.05565,114.98987
-9.61402,-94.22564,-86.73787
19.2068,2.1289,-3.13005
-58.62415,43.93844,108.23135
-0.747,-45.19232,15.24377
2.24113,-9.64464,-55.1298
-11.21726,54.21638,36.83085
-17.25626,-69.67197,0
-40.78622,-47.46064,-158.73511
-0.759,-150.57711,15.82131
27.23807,30.3246,-22.16601
-1.50875,15.67315,25.32337
-31.80549,10.28611,12.60653
-1.52037,-11.71919,-242.68575
-12.18218,-57.09888,-97.59837
3.8106,45.99798,-17.05124
-25.21199,-47.71746,167.57267
15.29746,-17.74785,45.78448
-3.81932,76.56622,-49.07334
1.52813,70.23418,-93.11418
19.05639,-10.66282,79.93376
-3.04341,-41.09401,123.62775
-27.48708,-39.3944,-54.87257
15.29208,16.74169,86.82963
-22.19112,18.23258,41.1957
1.53407,-40.21931,-60.3417
-71.91366,-186.01479,-113.39926
-80.26689,-61.22337,87.73924
0,-285.68731,-51.77939
88.05693,163.01417,125.14708
17.86424,-25.07318,-19.02023
-15.52995,-56.25135,306.61599
90.07228,-23.79171,-23.74822
6.09109,211.09035,-90.23063
-29.77507,-85.16773,-51.97532
106.69675,-139.99128,165.95417
42.39956,101.43272,-98.80963
-46.88684,82.69057,24.16109
6.72919,42.98995,44.94291
-36.01011,35.24683,-11.93937
33.76821,-117.53987,97.53195
-5.98408,12.05714,180.32608
42.45774,20.62702,0
-60.4596,-19.78004,50.17579
0,139.19407,38.62873
56.75181,-81.94539,46.44905
79.39254,14.51013,-62.96217
-86.07456,43.09714,-30.43809
55.37191,-15.19422,93.40026
-31.66016,-129.78137,43.26755
55.07232,-117.92653,-195.37604
46.44905,85.72803,58.70823
-29.69918,-32.73128,-69.98129
-60.01469,9.39943,30.93078
49.09819,-0.724,-125.06726
32.66752,-5.48987,-188.59711
-22.47793,93.13913,47.92264
-32.83768,55.69078,-41.90331
-13.20491,-34.51027,-63.62293
-3.67517,16.73083,-55.28576
41.71367,176.52766,0
-2.91424,61.0034,30.80116
8.73686,25.56404,-252.75174
-46.06585,20.16372,25.94747
-2.20585,6.82624,205.26642
-34.70535,7.08528,-34.06249
-9.64852,-41.34482,24.79918
-11.9046,-10.32975,55.28576
23.03561,-34.21477,-30.62738
2.22278,3.07727,48.90067
12.57432,63.37253,-15.22239
-25.18515,49.34406,54.55271
5.93907,57.26822,-18.1082
-61.26396,0,-48.66096
12.022,38.2366,-18.38935
17.97083,64.94438,-52.53003
40.16453,29.12473,-31.19945
-18.54852,-37.66267,-156.20348
2.97309,-16.61682,45.20578
18.53586,-19.72127,9.62604
14.03453,2.91275,91.96795
38.91093,43.96976,-85.56242
-33.0152,44.40147,-246.91822
-15.49341,-12.05092,-127.18674
39.72906,26.41807,-109.50665
-2.19766,7.17058,3.57591
-11.00502,49.35326,-3.57591
-1.46945,100.6332,109.50665
13.93969,-34.0081,-116.66732
-2.19803,6.12641,-94.17931
-23.51516,-101.9447,-240.91832
-20.68073,8.08617,-34.97693
12.5679,-32.93365,42.71147
-19.23624,-89.48455,-19.36225
-8.16413,66.23331,-7.76913
48.02148,26.09145,115.10245
-16.93158,-20.39203,-64.84974
-2.95137,-9.04842,-54.14249
-3.69204,-81.55865,-174.69409
-46.79062,-9.74642,28.26659
8.95145,-62.55685,196.72497
17.10555,63.31492,98.88042
22.94922,-16.12527,301.3866
-11.82962,41.89968,-501.45132
-25.24543,13.58618,-31.61393
-29.13987,41.37029,-55.88425
-36.13495,26.78509,122.79093
-21.97813,75.01002,81.25123
0,7.52588,-38.50154
0,4.12521,88.04861
17.44005,44.12823,97.42994
12.84561,-21.64515,11.10255
0,-43.86734,109.4918
-9.81969,1.34315,103.28113
0,59.60546,-124.95977
7.55558,107.69379,283.90787
34.58735,-3.28178,97.29677
14.20608,47.80188,-6.64059
3.73073,-10.56472,121.23681
-20.18413,-66.05555,-181.46351
-65.68334,-57.73378,-199.94864
3.04181,-107.5205,-56.81775
4.55872,103.33327,-14.32135
8.34525,6.81555,-10.77209
-7.58593,-8.97349,-98.17037
26.49299,-33.5436,232.68145
-11.33436,-67.75554,79.4358
10.57965,39.1778,-86.41242
-9.06669,56.84757,-134.73073
-50.20801,-58.30595,92.634
-3.82739,38.1153,45.58644
28.24317,36.11344,103.40833
22.76579,-6.09723,-131.40485
24.9053,-33.39125,-24.64588
-25.66224,43.19,28.15533
6.05183,-28.98671,-128.16177
32.38489,-0.121,-80.2246
-8.26155,-6.13303,-48.11151
-27.90475,-74.52718,3.71987
18.1208,21.00518,25.95024
-13.5835,87.20958,36.80484
27.87571,-41.27592,10.9809
-58.21425,10.35465,-190.55976
6.84467,-47.70301,60.68843
-0.76,48.45035,187.9718
9.86947,19.25584,-102.19165
12.87248,97.80678,73.23858
-7.56743,-3.75688,184.83406
10.59071,-66.36935,45.00501
-14.37937,-15.42688,24.04167
9.08725,-27.79804,-142.74691
-5.29858,8.48479,-10.63145
23.41623,-12.67269,94.75892
-34.79215,-10.16204,143.41215
26.49761,88.75605,138.82741
3.01803,121.53407,-16.29625
24.06903,-3.77983,106.44215
51.44934,-15.13887,69.53918
-17.08215,35.28525,255.72022
32.62043,55.02089,-113.82162
-22.2146,-9.26406,54.28752
-41.77375,36.0923,-12.00538
-101.6206,-12.35899,3.00446
26.01032,-22.38795,173.68207
-15.28131,51.65616,-14.45241
0,-41.05727,68.93708
9.17524,-5.72212,73.46731
-3.05626,-97.10032,2.801
2.2924,-2.24124,-47.86438
-13.00627,75.51209,92.43637
-55.52136,-6.25198,136.41023
5.42917,80.8381,71.91793
-8.5346,-40.77855,94.07469
-2.33053,-56.04185,-10.35267
17.06159,20.52085,-31.20692
0,76.53824,80.16381
-31.85074,-19.06732,-36.01989
25.65427,52.77763,-206.34191
13.15693,48.1298,-54.52607
-6.18653,-10.17328,198.41594
40.05582,70.15054,-44.7866
3.83212,23.24954,83.92425
-0.766,6.95066,-65.42674
3.82942,21.24626,104.21483
8.41286,12.91904,116.8348
0,-22.13962,116.2144
2.29159,3.3348,-4.88246
-16.83314,54.87928,34.06249
2.29927,59.41615,62.55874
-1.53271,-15.2127,-57.7144
-27.68175,11.73361,-68.31739
-6.9481,45.59365,36.7322
30.02846,5.50552,153.32451
0,13.16649,18.79049
54.89751,-35.81422,30.3622
0,89.89476,43.99715
-19.74414,-50.9956,16.09778
10.64261,27.55917,13.75076
29.5105,-3.40658,-153.70739
-84.5239,33.50136,-23.77097
-68.19896,-9.59282,66.23356
22.59318,7.45066,-104.53982
-29.62882,-10.16603,-119.45984
4.69169,41.96908,112.23965
-29.01319,-76.47311,2.40806
1.57325,-23.8828,-24.14094
-16.54757,-6.61541,-205.72429
-40.45143,20.16711,-58.77567
23.84056,-8.24504,38.42206
-11.10931,-14.99693,95.84123
-17.51511,-70.5958,-88.19744
-7.98482,-50.66679,20.31791
-35.30869,69.98115,52.88662
-8.87221,-96.5212,-45.29184
-5.6554,38.33905,-84.28208
-28.38801,14.99381,-130.90035
4.87971,-7.5356,81.62186
-39.1921,35.08465,23.41216
9.01281,55.0981,147.92434
4.90821,43.82748,133.33567
-53.47002,-57.60217,-48.90755
-17.41659,-30.50366,80.40464
-45.10889,-28.13038,-33.92943
18.43429,-53.79847,138.87115
10.85632,30.04245,-23.6287
-5.84234,12.99704,51.81449
-21.76919,77.17585,-145.21475
-9.24299,22.76446,60.1026
13.43786,5.5765,-48.01536
5.86601,-15.86357,-70.57897
-12.57975,-38.0506,-22.1391
10.06671,-22.24221,202.37015
16.72617,-54.09063,-37.82665
9.17201,7.30298,23.68024
-6.66863,42.01738,-37.95061
28.27123,64.8101,49.74248
-16.60784,61.97719,195.71311
26.54214,37.68851,22.45581
8.26126,28.48412,66.67907
-91.74989,-1.60659,19.80571
-8.43782,20.32712,-2.19618
1.68888,-23.53819,-13.20045
1.68822,25.99869,50.3853
-21.99821,2.82358,-6.53894
-22.96285,-10.07713,52.0379
10.2207,-10.47453,-49.85716
-33.30561,14.89877,52.01194
40.10607,9.08681,97.98133
-28.9758,-8.59378,-38.07769
-19.71148,-75.0017,-233.51271
29.10717,2.62564,62.32934
-9.3957,-13.26683,63.62599
23.02598,-23.12783,147.74074
-30.72851,-19.06787,-23.21872
18.80436,46.08191,-29.73177
-8.53734,-2.75798,33.9626
-3.41964,-72.15206,89.97991
28.98149,-55.13796,-92.09481
-4.24987,-3.74738,-16.95637
11.04103,12.77022,-31.97274
-2.54544,-1.03326,29.84854
2.54544,48.16645,25.42219
-4.24323,-32.22313,67.07384
12.71727,-2.56663,80.36996
0,-21.36627,6.12114
21.11305,53.73318,44.62664
42.75494,0.64,-8.0799
2.50194,73.54213,38.24634
-24.24598,28.84994,-62.57663
10.88563,27.54633,76.58291
27.51083,-49.38508,-44.17273
-55.19704,-10.89534,50.16162
4.20624,53.84156,-24.00528
-39.70044,77.22375,37.94733
-42.63675,-6.33084,-74.2059
-9.43653,16.41956,-183.86674
5.14974,-49.20176,77.38657
11.13686,-42.19712,65.83463
0,-69.49081,148.52553
17.07806,-33.8954,19.687
-1.70479,43.33571,-23.63513
-8.53399,-37.75286,-99.88814
3.41561,93.21133,101.86265
20.43743,-17.40906,118.77882
9.33511,0.87,9.59343
12.69744,16.91171,102.28079
-15.24139,-20.02551,65.02927
5.08641,0.748,120.03878
7.61846,-47.50619,-63.2435
6.76076,-43.57033,48.86883
-21.16243,-25.79294,67.85989
-13.59827,26.68143,37.05155
5.10434,8.14069,-76.20952
58.27276,-91.40596,30.28938
75.67601,-30.59447,-60.79149
15.63544,-85.63372,132.98482
91.84449,-16.55548,-19.25145
174.97081,10.1533,-26.39027
304.26471,-11.75907,-49.69505
78.51059,-26.30489,63.78981
-114.67187,52.18673,-31.77779
121.73932,-26.95127,5.31247
73.52198,53.87412,-140.28122
173.53675,-0.267,-57.03589
-97.82581,77.69902,-33.46464
71.05873,-21.08838,-155.80038
-3.35751,46.2078,-310.70059
-74.52974,-0.644,76.21204
34.03579,-95.30218,205.37373
20.29417,-77.77843,145.5444
-10.13523,23.04952,-116.42958
-71.61673,-114.17123,70.99295
-55.36897,41.65689,-55.54448
-31.45809,37.89189,-60.17137
-35.22278,79.04153,-3.9108
-59.10797,-39.74369,79.47588
-6.45791,72.17238,158.42285
-5.74844,-50.19639,-18.55962
-81.28744,-20.10387,-29.86136
-85.82589,38.92872,-50.86135
83.62749,94.08068,-241.55335
41.58054,43.66089,13.99983
-114.01391,-33.05212,149.16234
-8.95299,-27.27652,-23.21401
3.73266,11.15715,32.85002
-5.97379,12.50028,110.24259
-13.47115,26.38642,-26.35519
-21.79179,5.82618,50.68547
37.50407,-41.33286,139.57388
74.0503,-8.01646,78.80199
3.66958,-1.00003,-24.9186
-70.25777,70.75024,102.31619
-5.22213,-3.4574,38.18761
49.7275,68.70191,97.40635
-8.86466,-19.60512,149.48513
-0.74,60.47665,-132.61931
2.21824,-12.53646,126.08365
16.96897,33.66508,82.60185
34.47091,-36.92631,-102.26805
3.65107,4.9501,70.06216
-77.3245,-16.23001,-149.62978
-13.39497,-27.90146,-235.46159
-32.91826,47.87647,71.8148
-47.57164,16.02978,140.16229
-49.6342,96.14879,-1.68233
-103.36207,-23.60236,140.72141
49.26775,-46.0365,-72.27458
26.35855,-15.09227,52.68231
-30.24833,26.08172,-64.29225
25.60843,34.92712,-155.54443
-17.83234,-12.44147,25.74367
-3.8863,-12.59785,59.48168
12.42395,25.2792,105.0562
3.87521,7.56481,76.75267
59.24563,4.84044,-14.5927
1.52813,-43.8763,-32.60484
-22.9786,21.87336,-46.06197
45.83625,1.18634,-127.54541
23.49387,77.66634,62.56248
0,-5.59327,76.5443
0,32.52506,80.07914
54.08095,3.00735,-57.04832
-9.71493,-12.04191,-145.13976
-132.93829,-139.72177,-8.49061
-16.22955,48.9732,-110.17177
-16.29043,50.70082,-22.72425
41.76684,102.70625,-99.27163
-7.70436,18.66953,79.95011
10.013,-22.99859,189.45269
0,15.07271,85.10942
-2.30864,11.76341,67.23213
18.43488,52.3834,211.19557
38.1565,-60.53141,126.77687
28.02154,-26.89045,102.64673
6.7888,-52.50236,17.60656
-5.27926,-38.27071,-219.22038
-8.30897,-95.03402,-57.35902
12.08052,8.56054,69.66199
-31.78332,1.22043,-68.10174
-5.31991,-1.95679,-81.88536
18.21262,-115.3896,-15.92574
-52.56852,80.79776,66.49918
-4.60139,39.72015,90.18971
39.71768,-14.9137,-104.35406
-8.37158,4.03983,75.01495
129.0896,-19.61886,120.70879
272.97876,-23.03974,-56.11706
-234.69522,20.58312,-66.1414
177.37563,-103.65761,114.71731
5.62558,-22.59913,98.504
34.99572,-90.04957,1.47544
-44.14098,39.24323,117.87573
-58.13366,81.08265,-27.36403
-25.05208,-63.95497,-1.445
32.18335,-19.30386,-86.11734
-17.13477,-123.61019,7.36467
-18.63928,36.10755,16.15845
-3.59367,-33.46932,-33.85468
-46.99029,-56.89969,84.87157
-69.60584,-100.3407,54.71952
-22.2146,77.0503,-31.59564
17.04135,38.61673,43.02821
-11.10633,4.12303,187.15262
-44.71156,11.54677,-10.94976
-21.02398,85.57512,-24.73836
4.51371,-83.19173,91.37637
14.26256,-162.92198,255.50249
21.67926,26.73942,-381.47315
-10.45234,67.417,59.33266
-3.73908,-35.68111,9.58255
5.98099,8.00156,35.40834
-28.48334,-59.73894,-44.99088
6.01204,139.45991,-135.01028
-27.11995,208.87886,51.99511
-52.45809,-14.47388,-25.21717
28.20847,34.70623,-213.08743
-9.12863,91.37839,-216.32231
40.17414,-16.21173,-84.57498
-46.27057,100.01642,-23.78833
1.52491,-2.78948,111.46431
-10.68563,-34.08292,-35.79584
-53.82614,-35.4921,-110.79542
-13.94951,32.68277,-103.83329
-62.54574,-15.18919,40.85585
15.72108,-23.13237,32.41019
11.75358,117.68564,-76.55117
-10.1846,-22.15052,-164.09376
69.25204,-51.22673,64.3662
-30.21056,31.51112,-23.60302
12.41951,-1.09034,-111.2978
32.43324,29.24647,-211.45941
3.84502,38.85047,52.48882
-32.40443,-62.76509,222.67399
15.46084,-79.41294,-5.13047
9.25015,-252.83355,32.3911
-3.85184,115.08242,54.01322
-10.03079,75.22966,36.74821
3.86074,-37.45397,201.50459
-23.21608,68.25255,-239.93059
0,24.77964,26.76708
-5.43499,86.23517,-120.0579
-51.58138,-70.57388,-118.18266
-3.14592,-22.83504,133.58623
-14.97433,-61.94151,54.32996
0,31.3925,21.87886
6.31127,-32.52149,167.94374
2.36437,-102.78382,-22.67016
68.78818,-28.12073,37.18159
11.61734,68.43217,49.6159
-44.31218,10.5675,125.48204
-25.07662,-27.47889,85.72887
20.38577,-70.20903,-84.18306
-13.31832,74.00758,153.35886
-1.56955,26.03064,75.42849
-25.19025,80.469,43.76535
14.97433,50.65213,-27.6668
-45.87382,-65.9649,-60.30943
-4.77334,3.03947,147.08444
5.56839,-61.04616,-63.46495
13.49358,-34.58881,-190.08057
0.792,-49.8335,25.72932
-5.55009,46.86648,170.15927
-5.55719,-88.04338,83.35491
-32.69284,-10.39452,-73.20953
29.51411,95.04808,50.37441
-14.33316,-1.98068,-196.10967
3.98618,53.27394,165.95519
142.66144,57.73679,30.15447
25.37268,8.2558,-94.02246
78.25338,-32.13463,7.30521
-65.24022,31.15472,29.09857
25.15005,-58.28263,-24.72133
-20.56647,-22.30779,60.8225
3.05304,-20.44513,215.99979
104.03663,23.6273,110.77474
-65.29738,26.94658,38.50978
3.77943,10.90466,13.20045
40.60965,-108.97682,-82.49714
-63.33573,44.87878,-86.83465
4.55474,-50.75964,182.49225
-2.27677,25.967,-226.56945
24.22426,-50.60827,112.06458
-28.02154,11.96664,8.08742
-26.67431,57.32145,-84.30527
-3.82402,-15.90063,58.64326
63.80097,9.63482,-21.72835
26.30957,-53.8573,110.22612
-24.04821,20.77108,-29.29934
-19.6377,-31.8103,-251.69585
-29.62405,-0.882,-97.3731
-31.36266,63.55316,41.79405
19.15051,4.3261,-85.45673
-19.15051,32.75851,1.46252
-44.75711,22.84241,89.72748
13.16632,1.99306,161.67546
-8.51482,9.66642,-9.67095
33.95958,-3.40733,-79.56123
4.61035,-25.94382,153.61387
-54.872,-17.76404,-71.28731
2.33262,59.5966,-68.26261
-0.777,-44.40514,-346.21717
6.99159,-19.64384,-82.90072
-0.776,6.03156,-10.86319
-4.66065,-75.1216,-21.80823
6.98909,28.66823,32.67142
-27.24322,-30.86163,24.72858
-21.13359,4.46412,-117.15181
13.31832,34.9305,56.62739
0,32.86825,72.83611
-32.97859,7.7342,61.04029
-24.50298,24.74197,192.65623
-11.9061,39.85103,-154.93717
-1.58995,43.69245,31.43279
-17.52796,-28.20589,179.67325
3.19217,1.16663,139.40297
7.97017,47.13494,-44.57199
43.57639,58.02952,126.93118
-20.54526,-42.61923,-36.86848
34.71219,-23.06103,17.79057
13.33757,18.60081,19.07792
-25.14013,-3.59978,6.79328
-15.7868,13.08402,64.68049
-19.02023,23.19739,-170.4939
-3.97305,2.14382,109.88429
-8.75353,14.81794,-53.22136
16.69601,3.8392,54.57747
0,23.29997,112.42765
5.5511,-14.58993,-17.21029
-11.10931,-43.62419,76.26318
58.40137,43.62419,-26.14665
0,9.1602,33.96004
-31.47075,8.42747,58.15665
-13.44444,19.25262,135.23429
-23.03112,-19.53803,60.55136
0.796,-15.15361,-221.53695
-3.18573,-9.74909,190.7489
33.33417,14.61545,-107.60944
-34.13097,-19.78172,-58.6721
9.55194,-36.94021,31.9853
-7.95849,-63.31515,229.64194
6.36796,-47.34713,114.54584
-18.3331,-7.73364,-43.79079
-7.19494,-40.99672,81.31107
-30.51074,31.41818,-390.64023
71.12535,32.89442,-171.96869
-17.47347,-15.73091,-150.07466
31.71783,-71.64173,-9.64028
20.49306,-1.20934,-5.51836
3.92991,79.23935,-157.43142
-43.42586,-70.03068,70.98793
-8.73752,20.01931,184.7167
-15.93158,7.95198,-14.8708
-11.98716,26.14957,-87.54579
-15.23139,-24.05148,-126.17577
-6.42923,-52.2998,46.69117
0,-11.53607,138.4985
8.03505,-18.13129,176.3061
35.9749,-45.8853,9.15268
19.85804,-161.09616,352.34073
-11.90392,67.67885,-130.8178
-26.30405,19.81975,-264.84116
-21.64063,-63.70376,9.22489
28.03201,-49.64909,64.03134
-27.22858,72.51794,-74.57567
2.4094,35.65276,109.45895
16.0286,19.12328,1.28661
-20.04501,51.0068,-50.46231
-54.99519,-27.91544,-53.69004
-6.51605,22.50066,97.71549
-42.59429,87.19011,-126.80077
15.61178,99.38393,9.27555
-4.10292,53.91979,-14.58478
16.38849,-28.46377,72.43897
-10.64548,-7.56128,-93.74101
-3.28079,-25.04283,22.62996
17.19656,63.47003,19.87015
-3.27029,-9.914,70.78908
-22.96124,-17.92871,-20.85452
9.03497,-29.0885,87.94828
3.28079,-93.72139,12.78466
0,-35.24516,57.06974
1.63947,67.12157,50.10664
-5.74084,10.77784,87.53996
34.33176,-20.96705,-56.51437
-23.67623,-10.67481,40.61732
14.71078,-68.86256,-28.26888
0,13.20054,-7.40485
0,-39.5681,29.54396
32.51331,31.34428,-2.45433
29.05531,-15.87944,-144.77823
-13.69634,49.94196,51.72486
0,-88.58894,-102.78888
1.61358,-17.11021,-237.52276
24.132,77.76001,-109.88429
1.60404,136.72509,-241.69452
12.81106,-94.39883,46.80889
36.62267,-19.19069,-73.3623
-15.08934,38.90913,-136.78514
-35.94843,5.22238,158.92424
0.802,17.16242,26.41881
-18.48577,10.5418,-139.77133
-4.83534,-48.3264,-114.83865
16.90021,-98.76688,134.43885
-2.41029,86.72012,131.86143
-10.46009,-24.97787,-63.20864
46.47476,-110.30347,-561.97644
10.34888,70.28611,35.24728
0,60.97084,33.30495
0,23.1646,75.64578
30.89949,44.73986,-27.80279
-9.48414,26.29191,-102.93394
0,-32.39464,156.74247
-53.33718,-57.47954,65.93748
-63.74339,120.52944,124.2949
-0.813,-13.2485,21.66062
4.87515,-100.81589,-29.42281
14.5927,-16.59365,-99.01117
-21.09411,-19.99972,50.57344
-11.40095,13.01029,279.8944
-35.20551,2.16187,-10.32455
-7.40485,-34.5918,93.49452
12.33442,52.20282,34.54797
-15.62952,-27.94284,-100.07562
23.01339,38.37522,122.95586
0,-37.04189,241.3368
20.44512,-3.83699,0
-0.816,29.28444,-368.69652
-30.29879,-1.15829,-77.05188
10.66962,33.54263,46.09915
-22.18938,-28.23904,60.22783
-11.55039,17.16267,-104.83225
34.55942,72.04136,0
-7.38247,2.45791,-60.19424
51.41571,38.23311,172.31453
-15.44232,-47.5214,195.07736
-20.40286,40.48546,-90.0416
-45.22657,-3.33992,-28.52519
7.43302,-4.24299,129.69186
-3.30199,-26.33161,44.21745
-50.66896,-39.73676,-77.6785
20.00592,66.0882,-73.39568
-5.82555,-17.27235,-21.4044
-8.33579,-43.19617,-93.99115
-28.46196,38.29414,-135.10164
-18.51646,-36.52038,53.95032
-20.29022,-27.81179,-87.25295
21.13359,-83.48043,-7.60453
22.70936,0.0949,43.92205
26.76192,-35.17255,33.02636
45.61523,82.65353,-93.72538
83.34788,-2.30623,-44.54341
-25.97657,-58.2023,-115.777
-5.70315,-18.71921,36.31642
-53.31853,6.71485,34.45557
-9.9154,39.64905,116.96802
-10.7673,11.87491,-42.72784
-19.94849,56.37542,103.04749
49.70046,51.76305,-92.32605
100.1417,-86.29674,-58.52284
43.24561,-181.78865,-1.55077
-51.30153,34.9784,-64.06331
-88.79255,-136.03288,-189.83299
-29.72934,25.10503,22.96124
-22.43133,-90.94082,30.96878
-2.49954,59.58259,-96.8971
16.63647,-105.20308,-31.67005
7.46567,-105.7132,138.30106
-14.11261,-44.87359,-42.33876
28.17951,53.00528,122.61729
-10.75294,82.70991,28.54081
-3.31396,115.02634,42.46259
-30.77461,-71.3933,-231.42139
0,6.08053,1.65037
-41.09412,35.18897,-4.95299
-29.59285,-44.5639,-117.203
19.46943,-131.77081,100.65213
39.51598,13.58119,151.54187
-22.6567,179.98331,22.36166
11.76267,-55.95251,-31.98059
3.35492,23.91295,35.16574
-39.58495,112.16839,186.95619
17.7315,-38.54575,-45.98996
26.04347,48.93636,10.77463
0,13.53913,82.23213
21.72312,24.79766,-83.76972
-28.42908,166.42039,-44.8288
70.72679,31.74447,-20.24687
12.3625,-46.48892,-85.1276
-20.62377,-19.59176,52.22041
13.21049,-32.23714,-119.60398
1.64849,70.40493,68.97527
0,27.36053,179.26056
18.0922,47.54536,-26.03784
-23.86465,-30.26868,29.09087
14.00553,65.59518,72.63631
-0.823,-8.64001,-174.53731
40.12554,-32.07329,100.37475
3.25925,61.74274,-13.76044
0,-6.37758,-91.30347
-22.86625,-20.56558,-59.83847
43.18131,-6.60113,131.18846
9.71758,17.33398,44.38643
9.69588,-35.62427,4.56591
-11.31397,22.42466,24.2708
-28.41455,-1.74115,40.65189
69.4886,134.86713,-18.02054
49.41558,12.62798,7.51765
-15.87916,20.47611,147.68321
281.03287,13.88076,10.15215
-107.18274,-31.01463,-34.90664
-15.31094,-58.93418,-23.42795
44.25386,6.60783,-175.26936
-151.39665,-45.94643,-4.58843
-7.86766,13.30593,42.63795
-75.4623,-66.00233,-16.70073
-56.45505,15.66961,-27.46777
-34.22868,31.11925,-67.884
17.96295,28.00915,30.98796
-13.05659,44.65367,16.9496
-3.27029,-41.23139,-80.71466
9.80349,8.03488,4.69762
