,test_begin,test_end,loss,accuracy,precision,recall,snfr,dsa_cov,dsa_mean,dsa_std,dsa_max,dsa_min,lsa_cov,lsa_mean,lsa_std,lsa_max,lsa_min,sharpe,drawdown,annual,lsa_win_pearson,dsa_win_pearson,lsa_win_spearman,dsa_win_spearman
30,2810,3060,0.6888214979171753,0.5839999914169312,0.6,0.8918918918918919,0.017241379310344827,100.0,3.550175666809082,3.2082531452178955,26.03578758239746,0.8226903676986694,5.0,26083.318629140947,63741.00879767775,567398.1661512909,2655.1671593650062,0.7084595182936121,15.716934977594665,16.94721435029818,0.056123125435686476,-0.06559439765853045,0.006297222205413757,-0.04554241059272449
31,2835,3085,0.6872279667854309,0.5879999995231628,0.600896860986547,0.9054054054054054,0.034482758620689655,100.0,3.508558511734009,3.079834222793579,26.03578758239746,0.8226903676986694,5.0,30902.778180601552,64601.50295243206,567398.1661512909,2655.1671593650062,1.0789719537726863,18.82800436328606,28.345954084592655,0.06016811116378262,-0.03792772189984008,-0.0024211141667659307,-0.032037533974181735
32,2860,3110,0.6907007684707641,0.5759999752044678,0.5859030837004405,0.9172413793103448,0.03333333333333333,100.0,3.438932180404663,3.0217971801757812,26.03578758239746,0.8226903676986694,5.0,30400.637612728395,64616.38379074818,567398.1661512909,2655.1671593650062,0.9090411065689056,18.970439201244663,23.514852414417557,0.06817384883288341,-0.01735555642543726,0.022655376269053718,-0.016823299209693353
33,2885,3135,0.6924722666740417,0.5680000185966492,0.5807860262008734,0.9172413793103448,0.03278688524590164,100.0,3.4551196098327637,2.990971088409424,26.03578758239746,0.8226903676986694,5.0,33686.37200409182,65696.04478500606,567398.1661512909,2655.1671593650062,0.6422453222661768,25.438245638231766,15.451577342238807,0.059376991044929175,-0.02154582894442616,-0.011636741262683235,-0.02383294123991855
34,2910,3160,0.691953978061676,0.5759999752044678,0.584070796460177,0.9166666666666666,0.03389830508474576,100.0,3.614766836166382,3.057889699935913,26.03578758239746,0.8226903676986694,5.0,32413.580746230386,65887.17833744443,567398.1661512909,2655.1671593650062,0.8013183564608762,26.86280221380715,21.558195021319,0.05843652029228305,-0.006002938077621202,-0.007963028292588189,0.007402251652265076
35,2935,3185,0.6912617692947388,0.5799999833106995,0.5829596412556054,0.9154929577464789,0.034482758620689655,100.0,3.674870014190674,3.126807689666748,26.03578758239746,0.9345633387565613,15.0,32979.23593159776,65775.6324443641,567398.1661512909,1232.0353520992358,0.7139352738094885,27.317362165364518,19.354478515486,0.06290131661350615,0.013475622339798755,0.02431270825818626,0.01791167190383699
36,2960,3210,0.6927729167938232,0.5720000267028809,0.5638766519823789,0.9411764705882353,0.01694915254237288,100.0,3.604583263397217,3.1375932693481445,26.03578758239746,0.9345633387565613,15.0,35319.077379903465,65357.38510373696,567398.1661512909,1232.0353520992358,0.7734551125975871,26.690785427444723,20.83132694790552,0.06102443982298123,0.03516210110712746,-0.005881031215470733,0.06077065589319758
37,2985,3235,0.6917890906333923,0.5720000267028809,0.5633187772925764,0.9485294117647058,0.017241379310344827,100.0,3.5840511322021484,3.09072208404541,26.03578758239746,0.9345633387565613,15.0,37519.145600142336,65032.34195453838,567398.1661512909,1232.0353520992358,0.5055407361597739,27.002415635751394,12.167168128170738,0.05854479767091425,0.042639271915519264,-0.019995506132600493,0.049568691673253326
38,3010,3260,0.6945140442848206,0.5479999780654907,0.537117903930131,0.9461538461538461,0.01639344262295082,100.0,3.569161891937256,3.0952959060668945,26.03578758239746,0.9345633387565613,15.0,38121.50983162115,64905.256946540714,567398.1661512909,1232.0353520992358,0.3023157614472644,28.880798590722236,5.663185135446828,0.07228665823768397,0.0547152542631815,0.001280714786697897,0.047386447107822194
39,3035,3285,0.696496675491333,0.5239999890327454,0.5109170305676856,0.9435483870967742,0.01639344262295082,100.0,3.4073145389556885,3.0734150409698486,26.03578758239746,0.9345633387565613,15.0,39530.70334640423,64401.62577861963,567398.1661512909,1232.0353520992358,-0.3971799085313935,36.942999999999984,-21.707206420827134,0.09240809207433487,0.049774013085831625,0.05066239796593653,0.009266835115346551
40,3060,3310,0.6924079070091248,0.5400000214576721,0.5338983050847458,0.9618320610687023,0.0,100.0,2.8029496669769287,1.469469666481018,12.658228874206543,0.9345633387565613,15.0,28109.076990847327,22063.813345524573,134757.01483844823,1232.0353520992358,0.5001190911437273,21.387619294652133,11.542661103299428,0.02841187675555377,0.06404650001967047,0.014623927897760663,-0.03642080902294005
