datetime,open,high,low,close,volume
07.06.2013 14:00:00.000,1386.973,1389.143,1383.613,1386.433,1559999.943
07.06.2013 15:00:00.000,1386.633,1386.663,1377.703,1382.983,1805400.014
07.06.2013 16:00:00.000,1383.013,1384.803,1379.593,1382.674,1227300.048
07.06.2013 17:00:00.000,1382.696,1384.026,1381.413,1383.087,409999.9964
07.06.2013 18:00:00.000,1383.099,1384.653,1380.405,1380.405,342400.0144
07.06.2013 19:00:00.000,1380.388,1382.32,1378.321,1378.785,305900.0075
07.06.2013 20:00:00.000,1378.745,1382.803,1378.533,1381.965,316399.9915
09.06.2013 22:00:00.000,1382.943,1384.078,1377.903,1382.233,459820.0023
09.06.2013 23:00:00.000,1382.183,1388.102,1381.883,1384.273,235100.0011
10.06.2013 00:00:00.000,1384.273,1386.802,1384.243,1385.62,339800.0002
10.06.2013 01:00:00.000,1385.677,1386.642,1384.633,1386.415,165900.0069
10.06.2013 02:00:00.000,1386.502,1387.959,1385.65,1387.034,175500.0055
10.06.2013 03:00:00.000,1387.014,1387.278,1385.345,1386.723,118199.9967
10.06.2013 04:00:00.000,1386.71,1386.823,1385.406,1385.406,166199.9971
10.06.2013 05:00:00.000,1385.42,1385.843,1380.833,1381.481,208100.006
10.06.2013 06:00:00.000,1381.503,1383.044,1380.434,1381.203,383800
10.06.2013 07:00:00.000,1381.181,1382.052,1379.467,1380.388,523899.9724
10.06.2013 08:00:00.000,1380.409,1380.446,1376.286,1379.029,613099.9923
10.06.2013 09:00:00.000,1379.071,1379.893,1376.842,1378.226,643400.0134
10.06.2013 10:00:00.000,1378.243,1381.243,1378.243,1381.027,528500.0205
10.06.2013 11:00:00.000,1381.054,1384.043,1380.03,1382.139,839600.0266
10.06.2013 12:00:00.000,1382.104,1386.209,1381.033,1381.223,1530200.005
10.06.2013 13:00:00.000,1381.223,1383.344,1375.873,1382.046,1636899.948
10.06.2013 14:00:00.000,1382.054,1385.595,1381.749,1384.125,848100.0066
10.06.2013 15:00:00.000,1384.114,1387.162,1382.759,1384.852,793299.973
10.06.2013 16:00:00.000,1384.86,1386.407,1381.417,1385.268,522300.005
10.06.2013 17:00:00.000,1385.364,1388.105,1384.447,1387.523,296799.9876
10.06.2013 18:00:00.000,1387.549,1389.021,1385.2,1386.567,221599.9961
10.06.2013 19:00:00.000,1386.623,1386.805,1384.075,1385.885,151500.0015
10.06.2013 20:00:00.000,1385.867,1386.502,1385.333,1386.084,102360.0027
10.06.2013 21:00:00.000,1386.05,1386.05,1386.05,1386.05,80
10.06.2013 22:00:00.000,1386.403,1387.571,1384.562,1385.443,113519.9964
10.06.2013 23:00:00.000,1385.523,1386.549,1383.574,1384.045,90000.0036
11.06.2013 00:00:00.000,1384.034,1386.3,1383.5,1384.3,1480700.016
11.06.2013 01:00:00.000,1384.35,1385.5,1382.947,1383.65,1153800.011
11.06.2013 02:00:00.000,1383.75,1386.8,1383.197,1385.118,1281299.949
11.06.2013 03:00:00.000,1385.128,1386.5,1383.17,1383.92,1177299.976
11.06.2013 04:00:00.000,1383.97,1384.93,1383.03,1383.09,839100.0032
11.06.2013 05:00:00.000,1383.13,1384.34,1382.33,1384.1,839900.0168
11.06.2013 06:00:00.000,1384.15,1384.35,1381.878,1383.55,1191599.965
11.06.2013 07:00:00.000,1383.55,1383.55,1371.317,1372.7,2335900.068
11.06.2013 08:00:00.000,1372.65,1374.535,1371.093,1371.825,1318099.976
11.06.2013 09:00:00.000,1371.836,1372.503,1367.499,1370.653,2132299.9
11.06.2013 10:00:00.000,1370.64,1372.226,1367.076,1368.706,1098099.947
11.06.2013 11:00:00.000,1368.723,1377.45,1368.413,1374.973,4008600.235
11.06.2013 12:00:00.000,1374.88,1376.17,1368.343,1371.003,5151599.884
11.06.2013 13:00:00.000,1370.99,1374.997,1365.241,1372.213,6822899.818
11.06.2013 14:00:00.000,1372.15,1378.953,1371.053,1373.472,2932300.091
11.06.2013 15:00:00.000,1373.45,1378.533,1373.093,1377.776,1065099.955
11.06.2013 16:00:00.000,1377.763,1377.901,1374.551,1376.651,391000.0026
11.06.2013 17:00:00.000,1376.622,1380.843,1375.703,1379.972,691100.0013
11.06.2013 18:00:00.000,1380.045,1380.91,1376.946,1379.105,808000.0281
11.06.2013 19:00:00.000,1379.132,1380.033,1377.229,1378.666,190599.9929
11.06.2013 20:00:00.000,1378.686,1379.038,1377.463,1377.814,92519.9986
11.06.2013 21:00:00.000,1377.808,1377.808,1377.808,1377.808,80
11.06.2013 22:00:00.000,1377.863,1379.214,1376.212,1377.273,109980.002
11.06.2013 23:00:00.000,1377.303,1378.121,1376.903,1377.546,66900
12.06.2013 00:00:00.000,1377.479,1379.042,1375.472,1378.3,544300.0197
12.06.2013 01:00:00.000,1378.33,1378.73,1375.63,1376.886,1016700.029
12.06.2013 02:00:00.000,1376.961,1377.88,1376.139,1377.37,719500.0052
12.06.2013 03:00:00.000,1377.399,1378.93,1376.43,1377.137,354000.0021
12.06.2013 04:00:00.000,1377.14,1378.074,1375.726,1376.4,565599.978
12.06.2013 05:00:00.000,1376.45,1376.883,1374.143,1374.493,741900.0268
12.06.2013 06:00:00.000,1374.56,1376.301,1374.493,1375.085,1273200.035
12.06.2013 07:00:00.000,1375.074,1379.498,1374.81,1378.86,2399499.893
12.06.2013 08:00:00.000,1378.86,1378.872,1376.864,1378.219,1266100.049
12.06.2013 09:00:00.000,1378.238,1378.927,1375.984,1376.124,1820400
12.06.2013 10:00:00.000,1376.16,1377.81,1374.96,1377.008,1516499.996
12.06.2013 11:00:00.000,1376.982,1378.91,1376.376,1378.227,1477599.978
12.06.2013 12:00:00.000,1378.227,1378.843,1376.064,1376.328,810400.0092
12.06.2013 13:00:00.000,1376.328,1383.805,1373.879,1382.61,3144700.05
12.06.2013 14:00:00.000,1382.66,1394.64,1382.519,1393.76,6887199.879
12.06.2013 15:00:00.000,1393.617,1394.36,1388.56,1390.837,5381700.039
12.06.2013 16:00:00.000,1390.759,1392.66,1389.41,1390.86,3027699.947
12.06.2013 17:00:00.000,1390.86,1393.09,1390.81,1391.197,2043499.947
12.06.2013 18:00:00.000,1391.182,1391.182,1386.563,1387.4,1854200.006
12.06.2013 19:00:00.000,1387.316,1388.932,1387.03,1388.83,934899.9858
12.06.2013 20:00:00.000,1388.83,1390.1,1387.725,1388.286,506600.0223
12.06.2013 22:00:00.000,1387.793,1389.21,1387.683,1388.523,67220.0024
12.06.2013 23:00:00.000,1388.573,1388.806,1386.187,1386.187,75199.9989
13.06.2013 00:00:00.000,1386.198,1388.142,1384.303,1386.195,787199.9741
13.06.2013 01:00:00.000,1386.208,1392.547,1386.208,1391.081,1482300.043
13.06.2013 02:00:00.000,1391.07,1394.903,1390.816,1394.194,811399.9963
13.06.2013 03:00:00.000,1394.308,1394.546,1388.12,1389.589,449400.0077
13.06.2013 04:00:00.000,1389.621,1390.973,1388.371,1389.053,398699.9989
13.06.2013 05:00:00.000,1389.123,1390.07,1387.816,1389.777,545000.0167
13.06.2013 06:00:00.000,1389.755,1391.895,1389.191,1390.593,750699.9969
13.06.2013 07:00:00.000,1390.618,1390.658,1385.016,1386.199,956300.0202
13.06.2013 08:00:00.000,1386.136,1387.855,1385.4,1386.964,1148499.966
13.06.2013 09:00:00.000,1386.948,1388.35,1386.027,1386.758,930199.9807
13.06.2013 10:00:00.000,1386.725,1387.673,1384.2,1387.45,1488000.035
13.06.2013 11:00:00.000,1387.45,1387.573,1384.82,1385.443,1230399.966
13.06.2013 12:00:00.000,1385.449,1385.937,1378.52,1379.709,1817000.032
13.06.2013 13:00:00.000,1379.73,1382.011,1376.934,1380.874,1743000.031
13.06.2013 14:00:00.000,1380.874,1387.553,1379.94,1382.664,2003299.952
13.06.2013 15:00:00.000,1382.675,1385.183,1374.474,1376.596,1496999.979
13.06.2013 16:00:00.000,1376.63,1380.2,1375.344,1378.713,1579800.01
13.06.2013 17:00:00.000,1378.7,1379.773,1377.653,1377.88,1777899.981
13.06.2013 18:00:00.000,1377.93,1379.681,1375.816,1379.03,736999.9886
13.06.2013 19:00:00.000,1378.98,1388.17,1377.963,1383.28,1738800.049
13.06.2013 20:00:00.000,1383.28,1385.973,1382.773,1385.602,818459.9876
13.06.2013 21:00:00.000,1385.572,1385.572,1385.572,1385.572,80
13.06.2013 22:00:00.000,1385.013,1386.763,1385.013,1386.203,140459.9994
13.06.2013 23:00:00.000,1386.243,1386.254,1385.29,1385.483,91799.9968
14.06.2013 00:00:00.000,1385.471,1387.744,1382.683,1387.153,1638200.045
14.06.2013 01:00:00.000,1387.13,1387.614,1383.45,1383.565,734300.0174
14.06.2013 02:00:00.000,1383.55,1384.943,1382.692,1383.885,509299.9935
14.06.2013 03:00:00.000,1383.89,1385.339,1383.89,1384.332,186800.0031
14.06.2013 04:00:00.000,1384.331,1384.862,1383.422,1384.808,205500.0067
14.06.2013 05:00:00.000,1384.749,1386.49,1384.301,1385.835,521499.9914
14.06.2013 06:00:00.000,1385.8,1386.632,1384.498,1384.89,1001999.974
14.06.2013 07:00:00.000,1384.89,1386.55,1384.504,1386,725199.9974
14.06.2013 08:00:00.000,1386.083,1386.273,1381.642,1382.255,864000.0224
14.06.2013 09:00:00.000,1382.273,1382.351,1379.421,1379.454,1275200.009
14.06.2013 10:00:00.000,1379.5,1380.912,1378.5,1380,1447800.04
14.06.2013 11:00:00.000,1379.968,1382.03,1379.55,1379.9,1945400
14.06.2013 12:00:00.000,1379.9,1390.347,1378.44,1387.693,4029200.077
14.06.2013 13:00:00.000,1387.723,1389.514,1384.7,1389.25,5099400.044
14.06.2013 14:00:00.000,1389.069,1392.29,1386.678,1389.353,5232900.143
14.06.2013 15:00:00.000,1389.35,1390.6,1386.31,1388.034,4220099.926
14.06.2013 16:00:00.000,1388.034,1389.25,1386.5,1387.72,2057800.055
14.06.2013 17:00:00.000,1387.72,1388.77,1387.433,1387.933,1715700.03
14.06.2013 18:00:00.000,1388.12,1388.92,1387.524,1388.807,505500.0186
14.06.2013 19:00:00.000,1388.794,1390.94,1388.006,1390.416,527499.9738
14.06.2013 20:00:00.000,1390.401,1390.85,1389.472,1389.607,560599.9827
16.06.2013 22:00:00.000,1390.733,1390.763,1388.964,1389.483,80640.0031
16.06.2013 23:00:00.000,1389.513,1390.347,1389.15,1390.232,58800.0007
17.06.2013 00:00:00.000,1390.147,1390.216,1386.838,1388.747,272100.0016
17.06.2013 01:00:00.000,1388.732,1390.952,1388.284,1390.022,293900.013
17.06.2013 02:00:00.000,1390.033,1391.609,1389.716,1391.417,136600.0026
17.06.2013 03:00:00.000,1391.379,1391.963,1390.361,1391.161,87600.0002
17.06.2013 04:00:00.000,1391.322,1391.819,1389.321,1389.474,131300.0023
17.06.2013 05:00:00.000,1389.458,1390.321,1388.5,1389.484,147300.005
17.06.2013 06:00:00.000,1389.424,1389.589,1387.043,1387.125,228799.9988
17.06.2013 07:00:00.000,1387.229,1388.455,1386.313,1387.525,302100.0028
17.06.2013 08:00:00.000,1387.515,1387.876,1385.979,1387.262,206200.0036
17.06.2013 09:00:00.000,1387.282,1388.297,1385.39,1386.132,220400.0056
17.06.2013 10:00:00.000,1386.111,1387.26,1384.71,1385.331,242899.999
17.06.2013 11:00:00.000,1385.28,1387.023,1383.936,1384.113,393599.987
17.06.2013 12:00:00.000,1384.134,1385.443,1380.599,1384.413,658800.0059
17.06.2013 13:00:00.000,1384.343,1387.475,1383.953,1386.244,710200.0117
17.06.2013 14:00:00.000,1386.244,1386.244,1382.083,1384.17,603699.9822
17.06.2013 15:00:00.000,1384.17,1384.17,1381.671,1383.82,407999.9924
17.06.2013 16:00:00.000,1383.838,1385.831,1383.104,1383.78,277999.9971
17.06.2013 17:00:00.000,1383.8,1384.678,1382.532,1383.099,146300.0029
17.06.2013 18:00:00.000,1383.079,1384.036,1381.494,1383.786,157700.0022
17.06.2013 19:00:00.000,1383.806,1385.237,1383.142,1384.249,125000
17.06.2013 20:00:00.000,1384.185,1385.889,1384.013,1385.078,53220.0001
17.06.2013 22:00:00.000,1384.683,1385.21,1383.943,1383.943,50880
17.06.2013 23:00:00.000,1383.913,1384.991,1383.403,1384.532,39500.0018
18.06.2013 00:00:00.000,1384.552,1385.541,1383.454,1384.61,269499.9874
18.06.2013 01:00:00.000,1384.586,1386.086,1384.26,1385.865,370099.9916
18.06.2013 02:00:00.000,1385.865,1385.998,1383.855,1384.155,192100.0034
18.06.2013 03:00:00.000,1384.225,1384.63,1382.327,1382.975,197099.9986
18.06.2013 04:00:00.000,1382.965,1383.811,1381.982,1382.579,210099.9951
18.06.2013 05:00:00.000,1382.579,1382.768,1379.123,1380.98,465200.007
18.06.2013 06:00:00.000,1381.058,1381.39,1377.419,1378.873,617399.9906
18.06.2013 07:00:00.000,1378.811,1383.25,1377.66,1382.066,576300.025
18.06.2013 08:00:00.000,1382.056,1383.142,1376.96,1377.633,1079200.029
18.06.2013 09:00:00.000,1377.613,1379.383,1376.8,1377.56,2299799.919
18.06.2013 10:00:00.000,1377.56,1378.47,1376.46,1376.727,1532400.012
18.06.2013 11:00:00.000,1376.727,1377.11,1372.443,1375.23,1234300.017
18.06.2013 12:00:00.000,1375.26,1377.56,1371.373,1375.109,1411999.941
18.06.2013 13:00:00.000,1375.12,1375.789,1368.228,1368.63,1561900.02
18.06.2013 14:00:00.000,1368.63,1368.68,1362.356,1364.837,2258800.03
18.06.2013 15:00:00.000,1364.825,1365.86,1361.129,1365.11,3047600.031
18.06.2013 16:00:00.000,1365.16,1368.016,1363.513,1367.11,2644900.084
18.06.2013 17:00:00.000,1367.11,1368.591,1366.573,1366.973,1422099.948
18.06.2013 18:00:00.000,1366.993,1367.88,1365.62,1366.707,956799.984
18.06.2013 19:00:00.000,1366.73,1368.406,1366.482,1367.203,485000.0143
18.06.2013 20:00:00.000,1367.23,1369.089,1367.076,1367.187,604319.9897
18.06.2013 21:00:00.000,1367.158,1367.158,1366.98,1366.98,160
18.06.2013 22:00:00.000,1368.073,1368.424,1367.561,1367.863,65119.9967
18.06.2013 23:00:00.000,1367.893,1369.825,1367.883,1369.124,78500.0026
19.06.2013 00:00:00.000,1369.112,1369.76,1368.3,1368.76,571699.9769
19.06.2013 01:00:00.000,1368.76,1370.286,1364.727,1364.97,910499.99
19.06.2013 02:00:00.000,1365.036,1366.23,1364.88,1365.609,607900.0235
19.06.2013 03:00:00.000,1365.621,1366.95,1365.255,1366.55,601199.9846
19.06.2013 04:00:00.000,1366.55,1367.436,1366.363,1366.41,731999.9933
19.06.2013 05:00:00.000,1366.41,1366.71,1364.91,1366.41,1131299.973
19.06.2013 06:00:00.000,1366.436,1369.5,1365.643,1368.824,833700.0012
19.06.2013 07:00:00.000,1368.824,1369.903,1367.776,1368.874,1127900.004
19.06.2013 08:00:00.000,1368.874,1369.494,1367.864,1367.933,731999.9933
19.06.2013 09:00:00.000,1368.003,1369.294,1366.085,1367.38,1311699.987
19.06.2013 10:00:00.000,1367.38,1368.93,1367.1,1367.889,1364300.013
19.06.2013 11:00:00.000,1367.923,1373.964,1367.481,1372.562,2508199.93
19.06.2013 12:00:00.000,1372.61,1373.51,1370.308,1372.16,2216000.08
19.06.2013 13:00:00.000,1372.16,1375.802,1370.306,1373.407,3245800.018
19.06.2013 14:00:00.000,1373.447,1375.16,1372.173,1374.266,2594799.995
19.06.2013 15:00:00.000,1374.277,1374.56,1372.81,1372.985,1615100.026
19.06.2013 16:00:00.000,1372.97,1375.06,1372.878,1373.453,1671300.054
19.06.2013 17:00:00.000,1373.453,1375.03,1372.446,1373.873,1269700.05
19.06.2013 18:00:00.000,1373.893,1376.553,1356.903,1358.682,2222599.983
19.06.2013 19:00:00.000,1358.726,1363.22,1349.123,1351.465,2857700.11
19.06.2013 20:00:00.000,1351.509,1352.756,1349.046,1350.896,312819.9875
19.06.2013 21:00:00.000,1350.901,1350.901,1350.901,1350.901,80
19.06.2013 22:00:00.000,1351.063,1351.252,1343.232,1343.283,289400.0113
19.06.2013 23:00:00.000,1343.183,1347.893,1342.783,1346.278,242100.0004
20.06.2013 00:00:00.000,1346.278,1346.278,1339.293,1343.51,501600.0271
20.06.2013 01:00:00.000,1343.495,1346.745,1341.963,1345.418,575200.0213
20.06.2013 02:00:00.000,1345.328,1348.146,1344.984,1346.805,346599.9961
20.06.2013 03:00:00.000,1346.805,1347.941,1346.482,1347.104,229699.9991
20.06.2013 04:00:00.000,1347.103,1347.737,1343.538,1344.863,474999.994
20.06.2013 05:00:00.000,1344.848,1345.611,1341.074,1342.768,901400.0297
20.06.2013 06:00:00.000,1342.768,1344.95,1331.916,1331.916,1183699.966
20.06.2013 07:00:00.000,1331.849,1333.298,1312.353,1314.046,1817199.945
20.06.2013 08:00:00.000,1314.053,1316.293,1304.443,1311.72,2588700.056
20.06.2013 09:00:00.000,1311.72,1312.573,1287.793,1294.343,3640799.999
20.06.2013 10:00:00.000,1294.343,1303.353,1285.771,1299.692,3088500.023
20.06.2013 11:00:00.000,1299.703,1308.383,1299.03,1307.08,4783299.923
20.06.2013 12:00:00.000,1307.08,1308.12,1295.823,1296.166,4423200.131
20.06.2013 13:00:00.000,1296.203,1307.418,1291.473,1301.293,2253400.087
20.06.2013 14:00:00.000,1301.293,1303.373,1292.174,1297.673,1976500.034
20.06.2013 15:00:00.000,1297.663,1301.253,1292.606,1294.643,1552399.993
20.06.2013 16:00:00.000,1294.523,1295.496,1287.629,1291.203,1618800.044
20.06.2013 17:00:00.000,1291.203,1293.133,1282.363,1283.863,1048599.958
20.06.2013 18:00:00.000,1283.96,1284.902,1278.154,1279.82,675599.9923
20.06.2013 19:00:00.000,1279.898,1281.5,1276.071,1278.838,695699.9898
20.06.2013 20:00:00.000,1278.838,1285.608,1278.827,1284.302,231739.9979
20.06.2013 21:00:00.000,1284.315,1284.315,1284.282,1284.282,160
20.06.2013 22:00:00.000,1278.732,1282.703,1278.363,1279.863,111400.0008
20.06.2013 23:00:00.000,1279.883,1285.265,1274.287,1274.294,265599.9959
21.06.2013 00:00:00.000,1274.259,1277.52,1272.18,1273.169,3053200.007
21.06.2013 01:00:00.000,1273.08,1284.536,1269.343,1282.596,2480799.913
21.06.2013 02:00:00.000,1282.596,1293.46,1281.722,1291.96,2158099.89
21.06.2013 03:00:00.000,1291.96,1292.91,1287.003,1290.705,1052800.059
21.06.2013 04:00:00.000,1290.592,1292.848,1289.8,1290.81,1802800.059
21.06.2013 05:00:00.000,1290.86,1298.11,1290.531,1296.82,2463399.887
21.06.2013 06:00:00.000,1296.82,1301.62,1295.82,1301.62,3583699.942
21.06.2013 07:00:00.000,1301.57,1302.424,1295.093,1297.07,2886600.018
21.06.2013 08:00:00.000,1297.113,1298.18,1289.985,1296.424,3639100.075
21.06.2013 09:00:00.000,1296.47,1296.72,1289.897,1295.32,3875099.897
21.06.2013 10:00:00.000,1295.32,1297.23,1292.48,1294.72,3323999.882
21.06.2013 11:00:00.000,1294.793,1298.223,1291.5,1296.383,4043700.218
21.06.2013 12:00:00.000,1296.48,1296.673,1286.562,1292.48,3704799.891
21.06.2013 13:00:00.000,1292.463,1297.263,1291.03,1297.08,3554800.034
21.06.2013 14:00:00.000,1297.08,1297.933,1290.98,1293.16,6951900.005
21.06.2013 15:00:00.000,1293.16,1295.69,1288.28,1292.43,6204800.129
21.06.2013 16:00:00.000,1292.473,1296.741,1287.78,1296.38,3603300.095
21.06.2013 17:00:00.000,1296.33,1299.02,1292.38,1293.67,3749799.967
21.06.2013 18:00:00.000,1293.72,1296.67,1292.304,1295.67,2523200.035
21.06.2013 19:00:00.000,1295.67,1296.37,1292.596,1294.2,2876399.994
21.06.2013 20:00:00.000,1294.15,1296.263,1293.33,1295.432,776199.9965
23.06.2013 22:00:00.000,1297.013,1299.803,1296.793,1299.473,205320.0006
23.06.2013 23:00:00.000,1299.433,1301.539,1299.293,1300.261,226999.9981
24.06.2013 00:00:00.000,1300.302,1300.773,1296.954,1298.718,317400.0084
24.06.2013 01:00:00.000,1298.699,1301.269,1293.461,1293.855,645399.9877
24.06.2013 02:00:00.000,1293.855,1294.411,1289.59,1290.443,461699.9924
24.06.2013 03:00:00.000,1290.433,1292.993,1289.23,1291.483,236800.0001
24.06.2013 04:00:00.000,1291.466,1291.636,1282.267,1283.563,293700.0096
24.06.2013 05:00:00.000,1283.563,1287.536,1281.939,1284.321,566900.0149
24.06.2013 06:00:00.000,1284.333,1285.88,1278.183,1279.787,879400.0149
24.06.2013 07:00:00.000,1279.787,1285.043,1279.461,1283.414,925000.0119
24.06.2013 08:00:00.000,1283.413,1285.323,1280.203,1284.073,1151299.954
24.06.2013 09:00:00.000,1284.013,1284.583,1280.882,1284.543,941699.9817
24.06.2013 10:00:00.000,1284.543,1287.873,1281.854,1282.801,758300.0064
24.06.2013 11:00:00.000,1282.79,1284.85,1279.803,1284.35,1759799.957
24.06.2013 12:00:00.000,1284.4,1290.99,1279.19,1289.64,6489900.112
24.06.2013 13:00:00.000,1289.59,1290.1,1284.156,1286.743,5825699.806
24.06.2013 14:00:00.000,1286.731,1287.607,1282.581,1284.166,1266000.032
24.06.2013 15:00:00.000,1284.166,1287.058,1278.882,1281.65,4070199.966
24.06.2013 16:00:00.000,1281.65,1283.29,1276.1,1277.45,5702400.208
24.06.2013 17:00:00.000,1277.45,1282.098,1276.24,1282.098,3544100.046
24.06.2013 18:00:00.000,1282.131,1290.125,1282.13,1284.03,3614799.976
24.06.2013 19:00:00.000,1284.03,1285.63,1282.22,1282.42,2271699.905
24.06.2013 20:00:00.000,1282.42,1283.289,1281.674,1281.899,572120.0109
24.06.2013 21:00:00.000,1281.9,1281.9,1281.9,1281.9,80
24.06.2013 22:00:00.000,1282.569,1283.426,1281.117,1283.422,82539.998
24.06.2013 23:00:00.000,1284.687,1285.151,1282.25,1283.942,119300.0004
25.06.2013 00:00:00.000,1283.889,1284.722,1282.001,1283.46,697000.0267
25.06.2013 01:00:00.000,1283.56,1288.07,1282.52,1288.02,3579499.96
25.06.2013 02:00:00.000,1288.12,1288.678,1284.71,1285.088,1379400.015
25.06.2013 03:00:00.000,1285.108,1285.748,1276.98,1278.923,667299.9859
25.06.2013 04:00:00.000,1278.937,1279.339,1273.43,1276.335,1138800.025
25.06.2013 05:00:00.000,1276.36,1283.31,1275.325,1281.66,1812600.017
25.06.2013 06:00:00.000,1281.71,1283.53,1279.203,1282.141,2205800.057
25.06.2013 07:00:00.000,1282.243,1282.72,1278.34,1281.793,1797399.998
25.06.2013 08:00:00.000,1281.819,1289.47,1281.228,1287.13,3094199.896
25.06.2013 09:00:00.000,1287.13,1287.38,1283.899,1285.026,1214300.036
25.06.2013 10:00:00.000,1285.026,1285.315,1282.63,1284.83,2623600.006
25.06.2013 11:00:00.000,1284.77,1287.573,1284.18,1286.8,2417399.883
25.06.2013 12:00:00.000,1286.8,1287.33,1279.143,1283.143,5101799.965
25.06.2013 13:00:00.000,1283.15,1284.22,1279.444,1280.843,5877299.786
25.06.2013 14:00:00.000,1280.923,1280.973,1271.72,1276.22,4031700.134
25.06.2013 15:00:00.000,1276.203,1278.875,1273.93,1277.542,2805900.097
25.06.2013 16:00:00.000,1277.501,1277.83,1275.27,1276.98,2296600.103
25.06.2013 17:00:00.000,1276.975,1277.635,1275.173,1275.534,1257099.986
25.06.2013 18:00:00.000,1275.496,1277.824,1274.83,1275.579,675300.0021
25.06.2013 19:00:00.000,1275.579,1277.42,1275.338,1277.305,555199.9807
25.06.2013 20:00:00.000,1277.37,1277.849,1276.161,1277.159,756160.0208
25.06.2013 22:00:00.000,1277.113,1277.971,1276.586,1276.763,72499.9979
25.06.2013 23:00:00.000,1276.733,1276.793,1274.299,1274.696,86800.0016
26.06.2013 00:00:00.000,1274.716,1276.808,1273.4,1275.49,1080600.023
26.06.2013 01:00:00.000,1275.44,1276.19,1255.32,1259.6,4308599.949
26.06.2013 02:00:00.000,1259.56,1260.4,1243.633,1245.731,3017800.093
26.06.2013 03:00:00.000,1245.813,1250.511,1244.353,1250.06,1831900.001
26.06.2013 04:00:00.000,1250.053,1255.01,1249.249,1252.367,1369300.008
26.06.2013 05:00:00.000,1252.35,1252.35,1245.396,1248.312,1253399.968
26.06.2013 06:00:00.000,1248.312,1254.67,1247.153,1250.467,1641299.963
26.06.2013 07:00:00.000,1250.478,1250.934,1236.892,1237.433,1215899.944
26.06.2013 08:00:00.000,1237.426,1239.413,1229.67,1233.21,7224800.11
26.06.2013 09:00:00.000,1233.203,1234.72,1224.113,1229.22,3186399.937
26.06.2013 10:00:00.000,1229.153,1233.42,1224.393,1229.12,4475900.173
26.06.2013 11:00:00.000,1229.093,1237.883,1227.789,1235.63,4749000.073
26.06.2013 12:00:00.000,1235.63,1246.691,1230.11,1244.154,3446000.099
26.06.2013 13:00:00.000,1244.264,1248.559,1234.562,1236.838,1332200.05
26.06.2013 14:00:00.000,1236.698,1240.266,1233.963,1234.803,1213400.006
26.06.2013 15:00:00.000,1234.853,1236.693,1230.061,1234.524,1340199.947
26.06.2013 16:00:00.000,1234.508,1236.153,1229.519,1231.081,788399.9944
26.06.2013 17:00:00.000,1231.104,1233.183,1229.462,1231.562,498499.9895
26.06.2013 18:00:00.000,1231.698,1233.1,1221.785,1226.068,542760.0145
26.06.2013 19:00:00.000,1226.223,1230.162,1222.36,1224.25,4227499.962
26.06.2013 20:00:00.000,1224.25,1227.28,1224.11,1225.99,1671540.022
26.06.2013 21:00:00.000,1226.001,1226.001,1226.001,1226.001,80
26.06.2013 22:00:00.000,1225.553,1229.074,1223.654,1228.783,193020.0011
26.06.2013 23:00:00.000,1228.813,1232.893,1226.757,1228.378,219699.9937
27.06.2013 00:00:00.000,1228.233,1236.822,1228.233,1236.736,2170399.904
27.06.2013 01:00:00.000,1236.783,1240.23,1236.783,1239.54,1568099.976
27.06.2013 02:00:00.000,1239.544,1244.69,1239.463,1243.09,2152100.086
27.06.2013 03:00:00.000,1243.102,1243.435,1235.17,1236.468,1697900.057
27.06.2013 04:00:00.000,1236.45,1239.744,1235.693,1239.268,672200.0241
27.06.2013 05:00:00.000,1239.468,1244.32,1238.724,1241.87,1171399.951
27.06.2013 06:00:00.000,1241.87,1242.31,1238.173,1241.31,1863700.032
27.06.2013 07:00:00.000,1241.31,1241.31,1237.769,1239.31,1627200.007
27.06.2013 08:00:00.000,1239.21,1240.397,1237.333,1237.896,1529199.958
27.06.2013 09:00:00.000,1237.904,1238.605,1226.82,1230.028,2337399.96
27.06.2013 10:00:00.000,1230.039,1230.68,1224.08,1227.587,2651799.917
27.06.2013 11:00:00.000,1227.553,1236.08,1226.78,1232.38,3540100.098
27.06.2013 12:00:00.000,1232.352,1237.863,1230.97,1231.47,4897099.972
27.06.2013 13:00:00.000,1231.47,1234.983,1228.364,1233.69,4963699.818
27.06.2013 14:00:00.000,1233.133,1234.68,1227.37,1227.452,5421199.799
27.06.2013 15:00:00.000,1227.563,1232.87,1225.68,1231.32,5125299.931
27.06.2013 16:00:00.000,1231.27,1231.87,1224.393,1224.841,4380000.114
27.06.2013 17:00:00.000,1224.87,1226.993,1201.428,1202.22,5185800.076
27.06.2013 18:00:00.000,1202.27,1207.06,1196.73,1203.76,4189400.196
27.06.2013 19:00:00.000,1203.712,1205.16,1199.06,1199.56,3132900
27.06.2013 20:00:00.000,1199.5,1201.129,1198.64,1200.127,783399.9991
27.06.2013 22:00:00.000,1200.295,1204.219,1200.295,1202.688,166260.004
27.06.2013 23:00:00.000,1202.576,1205.381,1201.282,1205.26,165500.0001
28.06.2013 00:00:00.000,1205.236,1207.979,1180.274,1183.081,1102100.015
28.06.2013 01:00:00.000,1183.404,1195.13,1183.404,1190.788,2381400.108
28.06.2013 02:00:00.000,1190.729,1207.064,1190.34,1204.361,1248200.059
