,sample_len,p1,p2,epochs,batch_size,train_len,test_len,weighted,fit_window,train_begin,test_loss,test_acc,precision,recall,f1,cm00,cm01,cm10,cm11,win_profit,lose_profit,wtl,sharpe,dd,ar,pre_acc_1,pre_pre_1,pre_rec_1,pre_f1_1,pre_cm00_1,pre_cm01_1,pre_cm10_1,pre_cm11_1,after_acc_1,after_pre_1,after_rec_1,after_f1_1,after_cm00_1,after_cm01_1,after_cm10_1,after_cm11_1,pre_adj_1,pre_dd_1,pre_ar_1,after_adj_1,after_dd_1,after_ar_1,adj_acc_1,adj_pre_1,adj_rec_1,adj_f1_1,adj_cm00_1,adj_cm01_1,adj_cm10_1,adj_cm11_1,win_profit_1,lose_profit_1,pre_wtl_1,adj_win_profit_1,adj_lose_profit_1,adj_wtl,after_acc_2,after_pre_2,after_rec_2,after_f1_2,after_cm00_2,after_cm01_2,after_cm10_2,after_cm11_2,pre_adj_2,pre_dd_2,pre_ar_2,after_adj_2,after_dd_2,after_ar_2,adj_acc_2,adj_pre_2,adj_rec_2,adj_f1_2,adj_cm00_2,adj_cm01_2,adj_cm10_2,adj_cm11_2,win_profit_2,lose_profit_2,pre_wtl_2,adj_win_profit_2,adj_lose_profit_2,adj_wtl_2,after_acc_3,after_pre_3,after_rec_3,after_f1_3,after_cm00_3,after_cm01_3,after_cm10_3,after_cm11_3,pre_adj_3,pre_dd_3,pre_ar_3,after_adj_3,after_dd_3,after_ar_3,adj_acc_3,adj_pre_3,adj_rec_3,adj_f1_3,adj_cm00_3,adj_cm01_3,adj_cm10_3,adj_cm11_3,win_profit_3,lose_profit_3,pre_wtl_3,adj_win_profit_3,adj_lose_profit_3,adj_wtl_3
51,6,96,48,60,100,1500,500,FALSE,100,1006,0.698647199,0.561999977,0.580434783,0.911262799,0.709163347,14,193,26,267,2.022857586,-1.635540155,1.236813159,1.233700972,16.62706875,21.25722653,0.5625,0.579514825,0.918803419,0.710743802,10,156,19,215,0.56,0.578378378,0.914529915,0.708609272,10,156,20,214,1.385640906,12.27889737,26.18519234,1.335887255,13.35590852,25.29259455,0.56,0,0,0,224,1,175,0,0.006839988,-0.007436843,0.919743514,0.006833007,-0.00734684,0.930060732,0.5475,0.594982079,0.709401709,0.647173489,53,113,68,166,1.385640906,12.27889737,26.18519234,1.396006412,9.309039988,20.28101709,0.5475,0.472222222,0.291428571,0.360424028,168,57,124,51,0.006839988,-0.007436843,0.919743514,0.00359011,-0.003031405,1.184305648,0.4875,0.572139303,0.491452991,0.528735632,80,86,119,115,1.385640906,12.27889737,26.18519234,-0.820080126,29.38782283,-16.44409708,0.4875,0.427184466,0.502857143,0.461942257,107,118,87,88,0.006839988,-0.007436843,0.919743514,0.000796488,0.000401144,1.985540396
52,6,96,48,60,100,1500,500,FALSE,100,1506,0.699750567,0.513999999,0.514423077,0.839215686,0.637853949,43,202,41,214,2.119616228,-2.083765798,1.017204635,-0.140179551,35.04552532,-4.891132049,0.5025,0.5,0.869346734,0.634862385,28,173,26,173,0.5125,0.507194245,0.708542714,0.591194969,64,137,58,141,-1.017741262,39.75808487,-22.33970957,0.657601275,15.9605382,13.63203395,0.5125,0.523809524,0.221105528,0.310954064,161,40,155,44,0.006741675,-0.007749509,0.869948775,0.002838851,-0.003943795,0.719827365,0.4975,0.495238095,0.522613065,0.508557457,95,106,95,104,-1.017741262,39.75808487,-22.33970957,0.396790492,22.872,8.025776592,0.4975,0.494505495,0.452261307,0.472440945,109,92,109,90,0.006741675,-0.007749509,0.869948775,0.00061893,-0.001543495,0.400992677,0.495,0.493617021,0.582914573,0.534562212,82,119,83,116,-1.017741262,39.75808487,-22.33970957,-0.388235638,23.48327908,-10.26131408,0.495,0.492307692,0.48241206,0.487309645,102,99,103,96,0.006741675,-0.007749509,0.869948775,-0.000325581,-0.000606983,0.536391818
53,6,96,48,60,100,1500,500,FALSE,100,2006,0.718825967,0.488000005,0.490909091,0.870967742,0.627906977,28,224,32,216,1.667563745,-1.831994981,0.910244713,-0.446211875,30.81005666,-10.68494601,0.49,0.497222222,0.886138614,0.637010676,17,181,23,179,0.4575,0.457627119,0.400990099,0.427440633,102,96,121,81,-0.863450127,26.3410427,-16.37803965,-1.534318263,32.07528548,-26.93810656,0.4575,0.471615721,0.529411765,0.498845266,75,121,96,108,0.005879448,-0.006408828,0.91739833,-0.002075256,0.001035681,2.003760029,0.4875,0.492822967,0.50990099,0.501216545,92,106,99,103,-0.863450127,26.3410427,-16.37803965,-1.304803553,30.34052192,-19.66879429,0.4875,0.497512438,0.490196078,0.49382716,95,101,104,100,0.005879448,-0.006408828,0.91739833,-0.000122951,-0.000639286,0.192325524,0.4825,0.489959839,0.603960396,0.541019956,71,127,80,122,-0.863450127,26.3410427,-16.37803965,-1.288094036,33.58565659,-20.97838075,0.4825,0.49132948,0.416666667,0.450928382,108,88,119,85,0.005879448,-0.006408828,0.91739833,0.00035572,-0.001080595,0.329189247
54,6,96,48,60,100,1500,500,FALSE,100,2506,0.70968272,0.497999996,0.5,0.71314741,0.587848933,70,179,72,179,1.572006197,-1.647120183,0.954396779,-0.582039323,35.47220335,-10.62919808,0.5025,0.51056338,0.707317073,0.593047035,56,139,60,145,0.5025,0.515,0.502439024,0.508641975,98,97,102,103,-0.055140534,19.2563597,-1.211001279,-0.183457391,23.7314627,-3.030297943,0.5025,0.5,0.587939698,0.540415704,84,117,82,117,0.006405985,-0.006795382,0.942696911,-0.001964437,0.001659165,1.183991011,0.5325,0.540909091,0.580487805,0.56,94,101,86,119,-0.055140534,19.2563597,-1.211001279,-0.600947643,18.85228398,-9.483342398,0.5325,0.534090909,0.472361809,0.501333333,119,82,105,94,0.006405985,-0.006795382,0.942696911,-0.000210183,-0.000106465,1.974205631,0.5125,0.523584906,0.541463415,0.532374101,94,101,94,111,-0.055140534,19.2563597,-1.211001279,-1.229360267,25.88538978,-17.6139243,0.5125,0.511235955,0.457286432,0.482758621,114,87,108,91,0.006405985,-0.006795382,0.942696911,0.000341844,-0.000691057,0.494669362
55,6,96,48,60,100,1500,500,FALSE,100,3006,0.700689927,0.463999987,0.493506494,0.575757576,0.531468531,80,156,112,152,1.139761465,-1.217653536,0.936031006,-0.42597855,23.36338075,-3.733174559,0.465,0.497959184,0.572769953,0.532751092,64,123,91,122,0.5025,0.538043478,0.464788732,0.498740554,102,85,114,99,-2.289612608,26.938,-23.12230179,-0.664755138,11.027,-6.110199743,0.5025,0.522522523,0.813084112,0.636197441,27,159,40,174,0.004627927,-0.004640155,0.997364715,-0.003308909,0.002677849,1.235659287,0.5025,0.535353535,0.497652582,0.515815085,95,92,107,106,-2.289612608,26.938,-23.12230179,-1.95386921,25.754,-20.47090066,0.5025,0.535545024,0.528037383,0.531764706,88,98,101,113,0.004627927,-0.004640155,0.997364715,-0.000144211,-0.000518655,0.278048084,0.44,0.470899471,0.417840376,0.44278607,87,100,124,89,-2.289612608,26.938,-23.12230179,-0.512770744,16.112883,-5.121615343,0.44,0.477272727,0.490654206,0.483870968,71,115,109,105,0.004627927,-0.004640155,0.997364715,-0.001036302,0.000224064,4.625027701
56,6,96,48,60,100,1500,500,TRUE,150,6,0.708886671,0.540000021,0.588028169,0.596428571,0.592198582,103,117,113,167,2.500020008,-2.214579444,1.128891545,0.3988915,9.157296745,4.947314087,0.545714286,0.575609756,0.621052632,0.597468354,73,87,72,118,0.534285714,0.565853659,0.610526316,0.587341772,71,89,74,116,0.080957615,9.849736526,1.329854971,0.080957615,9.849736526,1.329854971,0.534285714,0.433333333,0.081761006,0.137566138,174,17,146,13,0.00853325,-0.00905568,0.942309148,0.006769678,-0.00660081,1.025582828,0.554285714,0.591397849,0.578947368,0.585106383,84,76,80,110,0.080957615,9.849736526,1.329854971,0.450577117,10.28967513,4.572302772,0.554285714,0.517647059,0.27672956,0.360655738,150,41,115,44,0.00853325,-0.00905568,0.942309148,0.003725999,-0.00341568,1.0908512,0.502857143,0.541237113,0.552631579,0.546875,71,89,85,105,0.080957615,9.849736526,1.329854971,-0.851472355,12.11506052,-6.553101996,0.502857143,0.461139896,0.559748428,0.505681818,87,104,70,89,0.00853325,-0.00905568,0.942309148,0.00022544,0.000863909,0.260953745
57,6,96,48,60,100,1500,500,TRUE,150,506,0.758766425,0.529999971,0.536656891,0.703846154,0.608985025,82,158,77,183,3.409359074,-2.810700813,1.212992524,0.54124222,19.70711406,9.722456825,0.517142857,0.508547009,0.687861272,0.584766585,62,115,54,119,0.508571429,0.502164502,0.670520231,0.574257426,62,115,57,116,1.258932685,9.836135712,22.31866674,1.287385615,5.982592602,23.72312321,0.508571429,0.457142857,0.094674556,0.156862745,162,19,153,16,0.013853772,-0.01225482,1.130475343,0.010820937,-0.008660806,1.249414515,0.502857143,0.497326203,0.537572254,0.516666667,83,94,80,93,1.258932685,9.836135712,22.31866674,0.584953615,10.12073739,9.296598342,0.502857143,0.474747475,0.278106509,0.350746269,129,52,122,47,0.013853772,-0.01225482,1.130475343,0.006169881,-0.003732362,1.653076958,0.502857143,0.496503497,0.410404624,0.449367089,105,72,102,71,1.258932685,9.836135712,22.31866674,-0.367969684,19.00554596,-6.54688945,0.502857143,0.487437186,0.573964497,0.527173913,79,102,72,97,0.013853772,-0.01225482,1.130475343,0.000631322,0.001869859,0.337631033
58,6,96,48,60,100,1500,500,TRUE,150,1006,0.698647199,0.561999977,0.580434783,0.911262799,0.709163347,14,193,26,267,2.022857586,-1.635540155,1.236813159,1.233700972,16.62706875,21.25722653,0.565714286,0.585365854,0.923076923,0.71641791,6,136,16,192,0.565714286,0.585365854,0.923076923,0.71641791,6,136,16,192,1.251475042,12.7559597,26.35146552,1.251475042,12.7559597,26.35146552,0.565714286,0,0,0,198,0,152,0,0.00665338,-0.007024004,0.947234647,0.00665338,-0.007024004,0.947234647,0.585714286,0.617977528,0.793269231,0.694736842,40,102,43,165,1.251475042,12.7559597,26.35146552,2.072813602,8.320122687,35.11457428,0.585714286,0.545454545,0.276315789,0.366812227,163,35,110,42,0.00665338,-0.007024004,0.947234647,0.00333805,-0.002997101,1.113759632,0.482857143,0.582822086,0.456730769,0.51212938,74,68,113,95,1.251475042,12.7559597,26.35146552,-0.060241285,17.62750747,-1.739436263,0.482857143,0.427135678,0.559210526,0.484330484,84,114,67,85,0.00665338,-0.007024004,0.947234647,0.000278095,0.001120014,0.24829599
59,6,96,48,60,100,1500,500,TRUE,150,1506,0.699750567,0.513999999,0.514423077,0.839215686,0.637853949,43,202,41,214,2.119616228,-2.083765798,1.017204635,-0.140179551,35.04552532,-4.891132049,0.502857143,0.498371336,0.884393064,0.6375,23,154,20,153,0.554285714,0.531365314,0.832369942,0.648648649,50,127,29,144,-2.517043709,46.63802158,-51.96013113,0.891060551,21.35013845,20.83760324,0.554285714,0.64516129,0.229885057,0.338983051,154,22,134,40,0.006655965,-0.007420357,0.896987136,0.00243426,-0.003794479,0.641526741,0.542857143,0.526104418,0.757225434,0.620853081,59,118,42,131,-2.517043709,46.63802158,-51.96013113,-0.066369589,22.98067382,-3.299893159,0.542857143,0.574468085,0.310344828,0.402985075,136,40,120,54,0.006655965,-0.007420357,0.896987136,0.002665579,-0.003913451,0.681132374,0.505714286,0.5,0.630057803,0.557544757,68,109,64,109,-2.517043709,46.63802158,-51.96013113,-1.201395291,25.172,-30.60617711,0.505714286,0.503225806,0.448275862,0.474164134,99,77,96,78,0.006655965,-0.007420357,0.896987136,0.000562676,-0.001267549,0.443908671
60,6,96,48,60,100,1500,500,TRUE,150,2006,0.718825967,0.488000005,0.490909091,0.870967742,0.627906977,28,224,32,216,1.667563745,-1.831994981,0.910244713,-0.446211875,30.81005666,-10.68494601,0.485714286,0.49201278,0.88,0.631147541,16,159,21,154,0.497142857,0.49689441,0.457142857,0.476190476,94,81,95,80,-1.040661586,23.68172931,-20.42665143,0.206046611,9.59475178,3.108185022,0.497142857,0.51010101,0.561111111,0.534391534,73,97,79,101,0.005767981,-0.005885528,0.980027894,-0.001745894,0.00127811,1.365996607,0.511428571,0.511904762,0.491428571,0.501457726,93,82,89,86,-1.040661586,23.68172931,-20.42665143,0.00432262,15.65449547,-0.663564487,0.511428571,0.524324324,0.538888889,0.531506849,82,88,83,97,0.005767981,-0.005885528,0.980027894,-0.001014902,0.000601341,1.687731457,0.477142857,0.481481481,0.594285714,0.531969309,63,112,71,104,-1.040661586,23.68172931,-20.42665143,-1.762944385,32.287,-30.18876562,0.477142857,0.49044586,0.427777778,0.456973294,90,80,103,77,0.005767981,-0.005885528,0.980027894,0.00029968,-0.000704288,0.4255079
61,6,96,48,60,100,1500,500,TRUE,150,2506,0.70968272,0.497999996,0.5,0.71314741,0.587848933,70,179,72,179,1.572006197,-1.647120183,0.954396779,-0.582039323,35.47220335,-10.62919808,0.528571429,0.544,0.727272727,0.622425629,49,114,51,136,0.502857143,0.536312849,0.513368984,0.524590164,80,83,91,96,-0.043508182,15.698,-0.335044026,-0.221813854,17.562,-2.676329147,0.502857143,0.47715736,0.56969697,0.519337017,82,103,71,94,0.006337408,-0.006970589,0.909163848,-0.001815291,0.001964163,0.924205715,0.52,0.551912568,0.540106952,0.545945946,81,82,86,101,-0.043508182,15.698,-0.335044026,0.277966022,7.175,3.699414268,0.52,0.492146597,0.56969697,0.528089888,88,97,71,94,0.006337408,-0.006970589,0.909163848,-0.001290529,0.001530652,0.84312388,0.511428571,0.544444444,0.524064171,0.534059946,81,82,89,98,-0.043508182,15.698,-0.335044026,-1.942580822,19.90305048,-21.94653038,0.511428571,0.48255814,0.503030303,0.492581602,96,89,82,83,0.006337408,-0.006970589,0.909163848,1.62E-05,0.000113288,0.143056571
62,6,96,48,60,100,1500,500,TRUE,150,3006,0.700689927,0.463999987,0.493506494,0.575757576,0.531468531,80,156,112,152,1.139761465,-1.217653536,0.936031006,-0.42597855,23.36338075,-3.733174559,0.468571429,0.495412844,0.586956522,0.537313433,56,110,76,108,0.488571429,0.516339869,0.429347826,0.46884273,92,74,105,79,-1.797811067,14.57451302,-16.06459462,-0.878397592,11.44487775,-7.567084873,0.488571429,0.512367491,0.779569892,0.618336887,26,138,41,145,0.004529902,-0.0045344,0.999008057,-0.003049537,0.002351824,1.296669182,0.517142857,0.548387097,0.461956522,0.501474926,96,70,99,85,-1.797811067,14.57451302,-16.06459462,0.076090648,7.494217579,1.256580947,0.517142857,0.537444934,0.655913978,0.590799031,59,105,64,122,0.004529902,-0.0045344,0.999008057,-0.001547432,0.001062667,1.456177554,0.46,0.484848485,0.434782609,0.458452722,81,85,104,80,-1.797811067,14.57451302,-16.06459462,0.480284767,6.438,5.426315952,0.46,0.492890995,0.559139785,0.523929471,57,107,82,104,0.004529902,-0.0045344,0.999008057,-0.001552936,0.000791155,1.962872198
63,6,96,48,60,100,1500,500,FALSE,150,6,0.708886671,0.540000021,0.588028169,0.596428571,0.592198582,103,117,113,167,2.500020008,-2.214579444,1.128891545,0.3988915,9.157296745,4.947314087,0.545714286,0.575609756,0.621052632,0.597468354,73,87,72,118,0.534285714,0.565853659,0.610526316,0.587341772,71,89,74,116,0.080957615,9.849736526,1.329854971,0.080957615,9.849736526,1.329854971,0.534285714,0.433333333,0.081761006,0.137566138,174,17,146,13,0.00853325,-0.00905568,0.942309148,0.006769678,-0.00660081,1.025582828,0.565714286,0.596938776,0.615789474,0.606217617,81,79,73,117,0.080957615,9.849736526,1.329854971,0.261863291,9.963265028,2.893941792,0.565714286,0.53271028,0.358490566,0.428571429,141,50,102,57,0.00853325,-0.00905568,0.942309148,0.003132719,-0.002830794,1.106657354,0.502857143,0.541237113,0.552631579,0.546875,71,89,85,105,0.080957615,9.849736526,1.329854971,-0.851472355,12.11506052,-6.553101996,0.502857143,0.461139896,0.559748428,0.505681818,87,104,70,89,0.00853325,-0.00905568,0.942309148,0.00022544,0.000863909,0.260953745
64,6,96,48,60,100,1500,500,FALSE,150,506,0.758766425,0.529999971,0.536656891,0.703846154,0.608985025,82,158,77,183,3.409359074,-2.810700813,1.212992524,0.54124222,19.70711406,9.722456825,0.517142857,0.508547009,0.687861272,0.584766585,62,115,54,119,0.508571429,0.502164502,0.670520231,0.574257426,62,115,57,116,1.258932685,9.836135712,22.31866674,1.287385615,5.982592602,23.72312321,0.508571429,0.457142857,0.094674556,0.156862745,162,19,153,16,0.013853772,-0.01225482,1.130475343,0.010820937,-0.008660806,1.249414515,0.511428571,0.505102041,0.572254335,0.536585366,80,97,74,99,1.258932685,9.836135712,22.31866674,0.756545769,16.09102317,12.93044589,0.511428571,0.491525424,0.343195266,0.404181185,121,60,111,58,0.013853772,-0.01225482,1.130475343,0.005475107,-0.003178807,1.722377782,0.502857143,0.496503497,0.410404624,0.449367089,105,72,102,71,1.258932685,9.836135712,22.31866674,-0.367969684,19.00554596,-6.54688945,0.502857143,0.487437186,0.573964497,0.527173913,79,102,72,97,0.013853772,-0.01225482,1.130475343,0.000631322,0.001869859,0.337631033
65,6,96,48,60,100,1500,500,FALSE,150,1006,0.698647199,0.561999977,0.580434783,0.911262799,0.709163347,14,193,26,267,2.022857586,-1.635540155,1.236813159,1.233700972,16.62706875,21.25722653,0.565714286,0.585365854,0.923076923,0.71641791,6,136,16,192,0.565714286,0.585365854,0.923076923,0.71641791,6,136,16,192,1.251475042,12.7559597,26.35146552,1.251475042,12.7559597,26.35146552,0.565714286,0,0,0,198,0,152,0,0.00665338,-0.007024004,0.947234647,0.00665338,-0.007024004,0.947234647,0.551428571,0.601593625,0.725961538,0.65795207,42,100,57,151,1.251475042,12.7559597,26.35146552,1.629884176,8.819144627,26.12539317,0.551428571,0.47311828,0.289473684,0.359183673,149,49,108,44,0.00665338,-0.007024004,0.947234647,0.003257352,-0.002413683,1.349535711,0.482857143,0.582822086,0.456730769,0.51212938,74,68,113,95,1.251475042,12.7559597,26.35146552,-0.060241285,17.62750747,-1.739436263,0.482857143,0.427135678,0.559210526,0.484330484,84,114,67,85,0.00665338,-0.007024004,0.947234647,0.000278095,0.001120014,0.24829599
66,6,96,48,60,100,1500,500,FALSE,150,1506,0.699750567,0.513999999,0.514423077,0.839215686,0.637853949,43,202,41,214,2.119616228,-2.083765798,1.017204635,-0.140179551,35.04552532,-4.891132049,0.502857143,0.498371336,0.884393064,0.6375,23,154,20,153,0.554285714,0.531365314,0.832369942,0.648648649,50,127,29,144,-2.517043709,46.63802158,-51.96013113,0.891060551,21.35013845,20.83760324,0.554285714,0.64516129,0.229885057,0.338983051,154,22,134,40,0.006655965,-0.007420357,0.896987136,0.00243426,-0.003794479,0.641526741,0.522857143,0.515463918,0.578034682,0.544959128,83,94,73,100,-2.517043709,46.63802158,-51.96013113,0.130700207,17.97122233,1.535838779,0.522857143,0.522580645,0.465517241,0.492401216,102,74,93,81,0.006655965,-0.007420357,0.896987136,0.000630922,-0.001408091,0.448069481,0.505714286,0.5,0.630057803,0.557544757,68,109,64,109,-2.517043709,46.63802158,-51.96013113,-1.201395291,25.172,-30.60617711,0.505714286,0.503225806,0.448275862,0.474164134,99,77,96,78,0.006655965,-0.007420357,0.896987136,0.000562676,-0.001267549,0.443908671
67,6,96,48,60,100,1500,500,FALSE,150,2006,0.718825967,0.488000005,0.490909091,0.870967742,0.627906977,28,224,32,216,1.667563745,-1.831994981,0.910244713,-0.446211875,30.81005666,-10.68494601,0.485714286,0.49201278,0.88,0.631147541,16,159,21,154,0.497142857,0.49689441,0.457142857,0.476190476,94,81,95,80,-1.040661586,23.68172931,-20.42665143,0.206046611,9.59475178,3.108185022,0.497142857,0.51010101,0.561111111,0.534391534,73,97,79,101,0.005767981,-0.005885528,0.980027894,-0.001745894,0.00127811,1.365996607,0.488571429,0.487341772,0.44,0.462462462,94,81,98,77,-1.040661586,23.68172931,-20.42665143,-0.306209327,19.9343335,-5.469593712,0.488571429,0.502463054,0.566666667,0.532637076,69,101,78,102,0.005767981,-0.005885528,0.980027894,-0.000627366,0.000158891,3.948408196,0.477142857,0.481481481,0.594285714,0.531969309,63,112,71,104,-1.040661586,23.68172931,-20.42665143,-1.762944385,32.287,-30.18876562,0.477142857,0.49044586,0.427777778,0.456973294,90,80,103,77,0.005767981,-0.005885528,0.980027894,0.00029968,-0.000704288,0.4255079
68,6,96,48,60,100,1500,500,FALSE,150,2506,0.70968272,0.497999996,0.5,0.71314741,0.587848933,70,179,72,179,1.572006197,-1.647120183,0.954396779,-0.582039323,35.47220335,-10.62919808,0.528571429,0.544,0.727272727,0.622425629,49,114,51,136,0.502857143,0.536312849,0.513368984,0.524590164,80,83,91,96,-0.043508182,15.698,-0.335044026,-0.221813854,17.562,-2.676329147,0.502857143,0.47715736,0.56969697,0.519337017,82,103,71,94,0.006337408,-0.006970589,0.909163848,-0.001815291,0.001964163,0.924205715,0.537142857,0.564102564,0.588235294,0.57591623,78,85,77,110,-0.043508182,15.698,-0.335044026,-0.327016292,16.23546237,-4.224942805,0.537142857,0.509090909,0.509090909,0.509090909,104,81,81,84,0.006337408,-0.006970589,0.909163848,-0.000369991,0.000566861,0.652701093,0.511428571,0.544444444,0.524064171,0.534059946,81,82,89,98,-0.043508182,15.698,-0.335044026,-1.942580822,19.90305048,-21.94653038,0.511428571,0.48255814,0.503030303,0.492581602,96,89,82,83,0.006337408,-0.006970589,0.909163848,1.62E-05,0.000113288,0.143056571
69,6,96,48,60,100,1500,500,FALSE,150,3006,0.700689927,0.463999987,0.493506494,0.575757576,0.531468531,80,156,112,152,1.139761465,-1.217653536,0.936031006,-0.42597855,23.36338075,-3.733174559,0.468571429,0.495412844,0.586956522,0.537313433,56,110,76,108,0.488571429,0.516339869,0.429347826,0.46884273,92,74,105,79,-1.797811067,14.57451302,-16.06459462,-0.878397592,11.44487775,-7.567084873,0.488571429,0.512367491,0.779569892,0.618336887,26,138,41,145,0.004529902,-0.0045344,0.999008057,-0.003049537,0.002351824,1.296669182,0.525714286,0.55,0.538043478,0.543956044,85,81,85,99,-1.797811067,14.57451302,-16.06459462,-0.36348093,8.474356545,-3.408744104,0.525714286,0.553191489,0.559139785,0.556149733,80,84,82,104,0.004529902,-0.0045344,0.999008057,-0.000250709,-0.000327494,0.765535865,0.46,0.484848485,0.434782609,0.458452722,81,85,104,80,-1.797811067,14.57451302,-16.06459462,0.480284767,6.438,5.426315952,0.46,0.492890995,0.559139785,0.523929471,57,107,82,104,0.004529902,-0.0045344,0.999008057,-0.001552936,0.000791155,1.962872198
70,6,96,48,60,100,1500,500,TRUE,200,6,0.708886671,0.540000021,0.588028169,0.596428571,0.592198582,103,117,113,167,2.500020008,-2.214579444,1.128891545,0.3988915,9.157296745,4.947314087,0.556666667,0.595505618,0.634730539,0.614492754,61,72,61,106,0.556666667,0.595505618,0.634730539,0.614492754,61,72,61,106,1.589827637,3.310386337,13.25670091,1.589827637,3.310386337,13.25670091,0.556666667,0,0,0,167,0,133,0,0.007643358,-0.007802449,0.979610117,0.007643358,-0.007802449,0.979610117,0.556666667,0.601190476,0.604790419,0.602985075,66,67,66,101,1.589827637,3.310386337,13.25670091,3.195969721,1.438919342,25.26892798,0.556666667,0.5,0.248120301,0.331658291,134,33,100,33,0.007643358,-0.007802449,0.979610117,0.003567669,-0.002684855,1.328812721,0.51,0.561728395,0.54491018,0.553191489,62,71,76,91,1.589827637,3.310386337,13.25670091,-1.682388784,8.165,-12.54899758,0.51,0.462365591,0.646616541,0.539184953,67,100,47,86,0.007643358,-0.007802449,0.979610117,-0.000875251,0.002534887,0.345281957
71,6,96,48,60,100,1500,500,TRUE,200,506,0.758766425,0.529999971,0.536656891,0.703846154,0.608985025,82,158,77,183,3.409359074,-2.810700813,1.212992524,0.54124222,19.70711406,9.722456825,0.516666667,0.502487562,0.691780822,0.582132565,54,100,45,101,0.516666667,0.502487562,0.691780822,0.582132565,54,100,45,101,1.503279911,3.506261181,22.21151227,1.503279911,3.506261181,22.21151227,0.516666667,0,0,0,155,0,145,0,0.014299867,-0.012341079,1.15872094,0.014299867,-0.012341079,1.15872094,0.533333333,0.517857143,0.595890411,0.554140127,73,81,59,87,1.503279911,3.506261181,22.21151227,2.872932159,3.523575546,38.13527257,0.533333333,0.53968254,0.234482759,0.326923077,126,29,111,34,0.014299867,-0.012341079,1.15872094,0.009768405,-0.008113728,1.203935478,0.516666667,0.504273504,0.404109589,0.448669202,96,58,87,59,1.503279911,3.506261181,22.21151227,-1.746088249,15.01456028,-21.44323357,0.516666667,0.5,0.620689655,0.553846154,65,90,55,90,0.014299867,-0.012341079,1.15872094,0.000523517,0.002385364,0.21947026
72,6,96,48,60,100,1500,500,TRUE,200,1006,0.698647199,0.561999977,0.580434783,0.911262799,0.709163347,14,193,26,267,2.022857586,-1.635540155,1.236813159,1.233700972,16.62706875,21.25722653,0.56,0.582142857,0.915730337,0.711790393,5,117,15,163,0.56,0.582142857,0.915730337,0.711790393,5,117,15,163,2.699261875,6.20074236,56.8350951,2.699261875,6.20074236,56.8350951,0.56,0,0,0,168,0,132,0,0.006444049,-0.006831268,0.943316753,0.006444049,-0.006831268,0.943316753,0.583333333,0.617777778,0.780898876,0.689826303,36,86,39,139,2.699261875,6.20074236,56.8350951,2.590673817,6.624659401,49.4964881,0.583333333,0.552238806,0.28030303,0.371859296,138,30,95,37,0.006444049,-0.006831268,0.943316753,0.002963351,-0.002701708,1.09684356,0.49,0.596899225,0.43258427,0.501628664,70,52,101,77,2.699261875,6.20074236,56.8350951,0.236920665,9.067688378,3.686641034,0.49,0.44198895,0.606060606,0.511182109,67,101,52,80,0.006444049,-0.006831268,0.943316753,-0.000387383,0.001554367,0.249222036
73,6,96,48,60,100,1500,500,TRUE,200,1506,0.699750567,0.513999999,0.514423077,0.839215686,0.637853949,43,202,41,214,2.119616228,-2.083765798,1.017204635,-0.140179551,35.04552532,-4.891132049,0.493333333,0.494423792,0.89261745,0.636363636,15,136,16,133,0.523333333,0.512195122,0.845637584,0.637974684,31,120,23,126,-3.688272654,37.79144171,-69.75029063,-1.54568409,26.86362727,-39.48315947,0.523333333,0.666666667,0.118421053,0.201117318,139,9,134,18,0.0067356,-0.007179958,0.938111345,0.004588355,-0.005698297,0.805215069,0.526666667,0.514767932,0.818791946,0.632124352,36,115,27,122,-3.688272654,37.79144171,-69.75029063,-1.073576251,20.0959808,-27.47391525,0.526666667,0.608695652,0.184210526,0.282828283,130,18,124,28,0.0067356,-0.007179958,0.938111345,0.00439687,-0.005557678,0.791134371,0.51,0.505376344,0.630872483,0.56119403,59,92,55,94,-3.688272654,37.79144171,-69.75029063,-1.798133892,23.397,-48.91429853,0.51,0.519083969,0.447368421,0.480565371,85,63,84,68,0.0067356,-0.007179958,0.938111345,0.000923874,-0.001604337,0.575860303
74,6,96,48,60,100,1500,500,TRUE,200,2006,0.718825967,0.488000005,0.490909091,0.870967742,0.627906977,28,224,32,216,1.667563745,-1.831994981,0.910244713,-0.446211875,30.81005666,-10.68494601,0.473333333,0.47601476,0.889655172,0.620192308,13,142,16,129,0.493333333,0.478527607,0.537931034,0.506493506,70,85,67,78,0.170371593,12.26861097,2.475237103,-0.46267697,10.155519,-8.52712653,0.493333333,0.519230769,0.512658228,0.515923567,67,75,77,81,0.005592202,-0.005737962,0.974597184,-0.002081247,0.00128631,1.617997496,0.503333333,0.485915493,0.475862069,0.480836237,82,73,76,69,0.170371593,12.26861097,2.475237103,-0.652977727,9.997931666,-10.67298468,0.503333333,0.526627219,0.563291139,0.544342508,62,80,69,89,0.005592202,-0.005737962,0.974597184,-0.00221076,0.001485365,1.488361442,0.463333333,0.456989247,0.586206897,0.513595166,54,101,60,85,0.170371593,12.26861097,2.475237103,-0.524517986,12.15167012,-7.458289388,0.463333333,0.488372093,0.398734177,0.43902439,76,66,95,63,0.005592202,-0.005737962,0.974597184,0.00040292,-0.001046654,0.384960332
