,sample_len,p1,p2,epoch,batch_size,train_loss,train_acc,test_loss,test_acc,wtl
39,120.0,48.0,48.0,60.0,200.0,0.6736553886731466,0.5660000046094259,0.726954774538676,0.512666662534078,1.0360135380936912
40,120.0,48.0,96.0,30.0,100.0,0.681240813785129,0.5557777881622314,0.7098706514040628,0.5013333161671957,1.028281095358319
41,120.0,48.0,96.0,30.0,200.0,0.686330555650923,0.5566666722297668,0.6945222190221151,0.5126666824022929,1.0198279627418032
42,120.0,48.0,96.0,60.0,100.0,0.6375795859230888,0.6164444287618002,0.7668443379402161,0.5120000044504801,1.0074104461140811
43,120.0,48.0,96.0,60.0,200.0,0.6518283137215508,0.6075555483500162,0.7507569375038147,0.5020000040531158,0.9832491932339361
44,120.0,48.0,192.0,30.0,100.0,0.6844438327153525,0.5557777682940165,0.6965811181068421,0.5199999809265137,1.0122990065221191
45,120.0,48.0,192.0,30.0,200.0,0.6853233508533902,0.5477777719497681,0.6980072774887085,0.5233333309491476,1.0202383454422392
46,120.0,48.0,192.0,60.0,100.0,0.6146186014016469,0.639555553595225,0.8608395636876424,0.5033333202203115,1.0190998784747356
47,120.0,48.0,192.0,60.0,200.0,0.667598726775911,0.5766666531562805,0.7525934974352518,0.5180000066757202,1.0508894627379892
48,120.0,96.0,48.0,30.0,100.0,0.680323335064782,0.5597777565320333,0.7084231125513712,0.5099999904632568,1.0592372690985077
49,120.0,96.0,48.0,30.0,200.0,0.6859044936498006,0.5568888982137045,0.6941648174921671,0.5113333463668823,1.010396755852432
50,120.0,96.0,48.0,60.0,100.0,0.6222721240255568,0.6297777692476908,0.8051434933344522,0.518666664759318,1.0221363083231483
51,120.0,96.0,48.0,60.0,200.0,0.6667765678299798,0.5777777830759684,0.7489432835578919,0.5079999764760336,0.9655463134804542
52,120.0,96.0,96.0,30.0,100.0,0.6790043198797439,0.5642222166061401,0.7173769954045613,0.4960000018278758,1.0407309776983602
53,120.0,96.0,96.0,30.0,200.0,0.6846486298243204,0.5553333361943563,0.7030555060704549,0.49266667167345685,1.0668819845664554
54,120.0,96.0,96.0,60.0,100.0,0.598815834177865,0.6597777803738912,0.8239779222806295,0.5133333206176758,0.9771770064915671
55,120.0,96.0,96.0,60.0,200.0,0.653389045132531,0.6002222100893656,0.7640333697001139,0.4973333279291789,1.0355239391998954
56,120.0,96.0,192.0,30.0,100.0,0.682431090037028,0.5522222320238749,0.703278299331665,0.5079999963442484,1.0599716744849725
57,120.0,96.0,192.0,30.0,200.0,0.6859039918581645,0.555555542310079,0.6954197228749592,0.512666662534078,1.05038076959865
58,120.0,96.0,192.0,60.0,100.0,0.543977979057365,0.7122222185134888,0.9905338767369587,0.49666666984558105,1.0160942302831637
59,120.0,96.0,192.0,60.0,200.0,0.6675229802926381,0.5633333325386047,0.7410600315729777,0.5353333353996277,0.9626410095104013
60,120.0,192.0,48.0,30.0,100.0,0.6776165631612141,0.5622222224871317,0.7128008925120036,0.4960000018278758,1.0267783575499372
61,120.0,192.0,48.0,30.0,200.0,0.6837942999204,0.5515555540720621,0.7041117924054463,0.515999992688497,1.0368504209807514
62,120.0,192.0,48.0,60.0,100.0,0.577090592927403,0.6617777744928995,0.835309802055359,0.5246666868527731,1.0659781610140318
63,120.0,192.0,48.0,60.0,200.0,0.6437563742001852,0.610444446404775,0.7596736923853555,0.5,1.0151177584338218
64,120.0,192.0,96.0,30.0,100.0,0.6764287895626492,0.5575555562973022,0.7207429221471151,0.4933333198229472,1.0733978568573204
65,120.0,192.0,96.0,30.0,200.0,0.684680641386244,0.5524444381395975,0.705316809018453,0.5093333224455515,1.0350101057090895
66,120.0,192.0,96.0,60.0,100.0,0.49813557196987995,0.7480000058809916,1.0037614879608154,0.5200000007947286,1.0748315545673832
67,120.0,192.0,96.0,60.0,200.0,0.6546267379124959,0.6068888902664185,0.7382211904525757,0.503333330154419,1.0216527860589142
68,120.0,192.0,192.0,30.0,100.0,0.681409009244707,0.5504444440205892,0.7025101750691731,0.5113333264986674,1.0822832626565662
69,120.0,192.0,192.0,30.0,200.0,0.6914067692756655,0.5311111013094584,0.7015417887369791,0.5299999912579855,1.0085285675191802
70,120.0,192.0,192.0,60.0,100.0,0.4025196352667279,0.8059999942779541,1.1465985441207884,0.515333334604899,1.0275818437961093
71,120.0,192.0,192.0,60.0,200.0,0.6437310707834032,0.5908888777097067,0.7991411924362183,0.5086666544278463,1.0611754844398373
