,y,date,m,d,lgrpf,lgrau,lgm3,lgm1
2963,1998,1998/11/13,11,13,-0.008556242,0.003891093,0,0
2964,1998,1998/11/16,11,16,-0.024691822,-0.00330152,0,0
2965,1998,1998/11/17,11,17,-0.012718674,-0.001549341,0,0
2966,1998,1998/11/18,11,18,-0.010950665,0.003972906,0,0
2967,1998,1998/11/19,11,19,0.000357591,-0.000219766,0,0
2968,1998,1998/11/20,11,20,-0.000357591,-0.001100502,0,0
2969,1998,1998/11/23,11,23,0.010950665,-0.000146945,0,0
2970,1998,1998/11/24,11,24,-0.011666732,0.001393969,0,0
2971,1998,1998/11/25,11,25,-0.009417931,-0.000219803,0,0
2972,1998,1998/11/30,11,30,-0.024091832,-0.002351516,0,0
2973,1998,1998/12/1,12,1,-0.003497693,-0.002068073,0,0
2974,1998,1998/12/2,12,2,0.004271147,0.00125679,0,0
2975,1998,1998/12/3,12,3,-0.001936225,-0.001923624,0,0
2976,1998,1998/12/4,12,4,-0.000776913,-0.000816413,0,0
2977,1998,1998/12/7,12,7,0.011510245,0.004802148,0,0
2978,1998,1998/12/8,12,8,-0.006484974,-0.001693158,0,0
2979,1998,1998/12/9,12,9,-0.005414249,-0.000295137,0,0
2980,1998,1998/12/10,12,10,-0.017469409,-0.000369204,0,0
2981,1998,1998/12/11,12,11,0.002826659,-0.004679062,0,0
2982,1998,1998/12/14,12,14,0.019672497,0.000895145,0,0
2983,1998,1998/12/15,12,15,0.009888042,0.001710555,0,0
2984,1998,1998/12/16,12,16,0.03013866,0.002294922,0,0
2985,1998,1998/12/17,12,17,-0.050145132,-0.001182962,0,0
2986,1998,1998/12/18,12,18,-0.003161393,-0.002524543,0,0
2987,1998,1998/12/21,12,21,-0.005588425,-0.002913987,0,0
2988,1998,1998/1/2,1,2,0.207471693,-0.002481045,0,0
2989,1998,1998/1/5,1,5,-0.013667738,-0.005462896,0,0
2990,1998,1998/1/6,1,6,0.000513958,-0.002450187,0,0
2991,1998,1998/1/7,1,7,-0.002317616,-0.001846755,0,0
2992,1998,1998/1/8,1,8,0.003855851,7.71051E-05,0,0
2993,1998,1998/1/9,1,9,-0.008789593,-0.004572787,0,0
2994,1998,1998/1/12,1,12,-0.00419865,0.000311546,0,0
2995,1998,1998/2/2,2,2,0.015030784,0.033838802,0,0
2996,1998,1998/2/3,2,3,-0.014240439,-0.004561274,0,0
2997,1998,1998/2/4,2,4,-0.003435265,-0.000291228,0,0
2998,1998,1998/2/5,2,5,0.005535847,0.000509522,0,0
2999,1998,1998/1/20,1,20,-0.004211373,-0.014949079,0,0
3000,1998,1998/1/21,1,21,-0.001589853,0.003897733,0,0
3001,1998,1998/1/22,1,22,-0.008578935,0.004158802,0,0
3002,1998,1998/1/23,1,23,-0.008199636,-0.004158802,0,0
3003,1998,1998/1/26,1,26,0.028821263,0.017191163,0,0
3004,1998,1998/1/27,1,27,0.004111694,-0.005558237,0,0
3005,1998,1998/1/28,1,28,0.008359382,0.00159534,0,0
3006,1998,1998/1/29,1,29,0.012610632,0.003604124,0,0
3007,1998,1998/1/30,1,30,-0.015126829,0.00336082,0,0
3008,1998,1998/3/30,3,30,-0.025997855,-0.004295019,0,0
3009,1998,1998/3/24,3,24,-0.007839951,-0.002235848,0,0
3010,1998,1998/3/19,3,19,-0.04630343,-0.012916773,0,0
3011,1998,1998/3/20,3,20,0.000303384,0.001338809,0,0
3012,1998,1998/3/23,3,23,0.061804055,0.000890252,0,0
3013,1998,1998/3/25,3,25,-0.000789866,0.009166539,0,0
3014,1998,1998/3/26,3,26,0.009126909,0.00050765,0,0
3015,1998,1998/3/27,3,27,-0.001810102,0.003393225,0,0
3016,1999,1999/1/5,1,5,-0.145454831,-0.021826213,0.034083824,1.042740609
3017,1999,1999/1/28,1,28,0.016350168,-0.005479169,0,0
3018,1999,1999/1/6,1,6,0.012040618,0.006234727,0,0
3019,1999,1999/1/7,1,7,0.009729677,0.003458735,0,0
3020,1999,1999/1/27,1,27,-0.026328939,-0.009310722,0,0
3021,1999,1999/1/4,1,4,0.000704452,0.005096429,0,0
3022,1999,1999/2/10,2,10,-0.021277293,0.001585156,0,0
3023,1999,1999/2/11,2,11,0.003680484,-0.00135835,0,0
3024,1999,1999/2/12,2,12,0.00109809,0.002787571,0,0
3025,1999,1999/2/16,2,16,-0.019055976,-0.005821425,0,0
3026,1999,1999/2/17,2,17,0.006068843,0.000684467,0,0
3027,1999,1999/1/29,1,29,0.043680877,-0.00053227,0,0
3028,1999,1999/2/1,2,1,-0.013140485,0.002276579,0,0
3029,1999,1999/2/2,2,2,-0.002464588,0.00249053,0,0
3030,1999,1999/2/3,2,3,0.002815533,-0.002566224,0,0
3031,1999,1999/2/4,2,4,-0.012816177,0.000605183,0,0
3032,1999,1999/2/5,2,5,-0.00802246,0.003238489,0,0
3033,1999,1999/2/8,2,8,-0.004811151,-0.000826155,0,0
3034,1999,1999/2/9,2,9,0.000371987,-0.002790475,0,0
3035,1999,1999/3/2,3,2,0.029814467,0.001887419,0,0
3036,1999,1999/3/3,3,3,0.014341215,-0.003479215,0,0
3037,1999,1999/3/4,3,4,0.013882741,0.002649761,0,0
3038,1999,1999/3/5,3,5,-0.001629625,0.000301803,0,0
3039,1999,1999/3/8,3,8,0.010644215,0.002406903,0,0
3040,1999,1999/2/18,2,18,-0.053869369,-0.005738328,0,0
3041,1999,1999/2/19,2,19,-0.010219165,0.000986947,0,0
3042,1999,1999/2/22,2,22,0.007323858,0.001287248,0,0
3043,1999,1999/2/23,2,23,0.018483406,-0.000756743,0,0
3044,1999,1999/2/24,2,24,0.004500501,0.001059071,0,0
3045,1999,1999/2/25,2,25,0.002404167,-0.001437937,0,0
3046,1999,1999/2/26,2,26,-0.014274691,0.000908725,0,0
3047,1999,1999/3/1,3,1,-0.001063145,-0.000529858,0,0
3048,1999,1999/9/13,9,13,0.296213372,-0.048679087,0,0
3049,1999,1999/9/14,9,14,-0.00632435,0.000761846,0,0
3050,1999,1999/9/15,9,15,0.004886883,0.000676076,0,0
3051,1999,1999/9/16,9,16,0.006785989,-0.002116243,0,0
3052,1999,1999/9/17,9,17,0.003705155,-0.001359827,0,0
3053,1999,1999/9/20,9,20,-0.007620952,0.000510434,0,0
3054,1999,1999/9/21,9,21,0.003028938,0.005827276,0,0
3055,1999,1999/9/22,9,22,-0.006079149,0.007567601,0,0
3056,1999,1999/9/23,9,23,0.013298482,0.001563544,0,0
3057,1999,1999/9/24,9,24,-0.001925145,0.009184449,0,0
3058,1999,1999/9/27,9,27,-0.002639027,0.017497081,0,0
3059,1999,1999/9/28,9,28,-0.004969505,0.030426471,0,0
3060,1999,1999/9/29,9,29,0.006378981,0.007851059,0,0
3061,1999,1999/9/30,9,30,-0.003177779,-0.011467187,0,0
3062,1999,1999/10/1,10,1,0.000531247,0.012173932,0,0
3063,1999,1999/10/4,10,4,-0.014028122,0.007352198,0,0
3064,1999,1999/10/5,10,5,-0.005703589,0.017353675,0,0
3065,1999,1999/10/6,10,6,-0.003346464,-0.009782581,0,0
3066,1999,1999/10/7,10,7,-0.015580038,0.007105873,0,0
3067,1999,1999/10/8,10,8,-0.031070059,-0.000335751,0,0
3068,1999,1999/10/11,10,11,0.007621204,-0.007452974,0,0
3069,1999,1999/10/12,10,12,0.020537373,0.003403579,0,0
3070,1999,1999/10/13,10,13,0.01455444,0.002029417,0,0
3071,1999,1999/10/14,10,14,-0.011642958,-0.001013523,0,0
3072,1999,1999/10/15,10,15,0.007099295,-0.007161673,0,0
3073,1999,1999/10/18,10,18,-0.005554448,-0.005536897,0,0
3074,1999,1999/10/19,10,19,-0.006017137,-0.003145809,0,0
3075,1999,1999/10/20,10,20,-0.00039108,-0.003522278,0,0
3076,1999,1999/10/21,10,21,0.007947588,-0.005910797,0,0
3077,1999,1999/10/22,10,22,0.015842285,-0.000645791,0,0
3078,1999,1999/10/25,10,25,-0.001855962,-0.000574844,0,0
3079,1999,1999/10/26,10,26,-0.002986136,-0.008128744,0,0
3080,1999,1999/10/27,10,27,-0.005086135,-0.008582589,0,0
3081,1999,1999/10/28,10,28,-0.024155335,0.008362749,0,0
3082,1999,1999/10/29,10,29,0.001399983,0.004158054,0,0
3083,1999,1999/11/1,11,1,0.014916234,-0.011401391,0,0
3084,1999,1999/11/2,11,2,-0.002321401,-0.000895299,0,0
3085,1999,1999/11/3,11,3,0.003285002,0.000373266,0,0
3086,1999,1999/11/4,11,4,0.011024259,-0.000597379,0,0
3087,1999,1999/11/5,11,5,-0.002635519,-0.001347115,0,0
3088,1999,1999/11/8,11,8,0.005068547,-0.002179179,0,0
3089,1999,1999/11/9,11,9,0.013957388,0.003750407,0,0
3090,1999,1999/11/10,11,10,0.007880199,0.00740503,0,0
3091,1999,1999/11/11,11,11,-0.00249186,0.000366958,0,0
3092,1999,1999/11/12,11,12,0.010231619,-0.007025777,0,0
3093,1999,1999/11/15,11,15,0.003818761,-0.000522213,0,0
3094,1999,1999/11/16,11,16,0.009740635,0.00497275,0,0
3095,1999,1999/11/17,11,17,0.014948513,-0.000886466,0,0
3096,1999,1999/11/18,11,18,-0.013261931,-7.39539E-05,0,0
3097,1999,1999/11/19,11,19,0.012608365,0.000221824,0,0
3098,1999,1999/11/22,11,22,0.008260185,0.001696897,0,0
3099,1999,1999/11/23,11,23,-0.010226805,0.003447091,0,0
3100,1999,1999/11/24,11,24,0.007006216,0.000365107,0,0
3101,1999,1999/11/29,11,29,-0.014962978,-0.00773245,0,0
3102,1999,1999/11/30,11,30,-0.023546159,-0.001339497,0,0
3103,1999,1999/12/1,12,1,0.00718148,-0.003291826,0,0
3104,1999,1999/12/2,12,2,0.014016229,-0.004757164,0,0
3105,1999,1999/12/3,12,3,-0.000168233,-0.00496342,0,0
3106,1999,1999/12/6,12,6,0.014072141,-0.010336207,0,0
3107,1999,1999/12/7,12,7,-0.007227458,0.004926775,0,0
3108,1999,1999/12/8,12,8,0.005268231,0.002635855,0,0
3109,1999,1999/12/9,12,9,-0.006429225,-0.003024833,0,0
3110,1999,1999/12/10,12,10,-0.015554443,0.002560843,0,0
3111,1999,1999/12/13,12,13,0.002574367,-0.001783234,0,0
3112,1999,1999/12/14,12,14,0.005948168,-0.00038863,0,0
3113,1999,1999/12/15,12,15,0.01050562,0.001242395,0,0
3114,1999,1999/12/16,12,16,0.007675267,0.000387521,0,0
3115,1999,1999/12/17,12,17,-0.00145927,0.005924563,0,0
3116,1999,1999/12/20,12,20,-0.003260484,0.000152813,0,0
3117,1999,1999/12/21,12,21,-0.004606197,-0.00229786,0,0
3118,1999,1999/12/22,12,22,-0.012754541,0.004583625,0,0
3119,1999,1999/12/23,12,23,0.006256248,0.002349387,0,0
3120,1999,1999/12/27,12,27,0.00765443,0,0,0
3121,1999,1999/12/28,12,28,0.008007914,0,0,0
3122,1999,1999/12/29,12,29,-0.005704832,0.005408095,0,0
3123,1999,1999/12/30,12,30,-0.014513976,-0.000971493,0,0
3124,1999,1999/1/13,1,13,-0.317981912,-0.007242181,0,0
3125,1999,1999/1/14,1,14,-0.005681775,0.000304181,0,0
3126,1999,1999/1/15,1,15,-0.001432135,0.000455872,0,0
3127,1999,1999/1/19,1,19,-0.001077209,0.000834525,0,0
3128,1999,1999/1/20,1,20,-0.009817037,-0.000758593,0,0
3129,1999,1999/1/21,1,21,0.023268145,0.002649299,0,0
3130,1999,1999/1/22,1,22,0.00794358,-0.001133436,0,0
3131,1999,1999/1/25,1,25,-0.008641242,0.001057965,0,0
3132,1999,1999/1/26,1,26,-0.013473073,-0.000906669,0,0
3133,1999,1999/7/21,7,21,0.212015247,-0.052345406,0,0
3134,1999,1999/7/22,7,22,0.006362599,-0.00093957,0,0
3135,1999,1999/7/23,7,23,0.014774074,0.002302598,0,0
3136,1999,1999/7/26,7,26,-0.002321872,-0.003072851,0,0
3137,1999,1999/7/27,7,27,-0.002973177,0.001880436,0,0
3138,1999,1999/7/28,7,28,0.00339626,-0.000853734,0,0
3139,1999,1999/7/29,7,29,0.008997991,-0.000341964,0,0
3140,1999,1999/7/30,7,30,-0.009209481,0.002898149,0,0
3141,1999,1999/8/2,8,2,-0.001695637,-0.000424987,0,0
3142,1999,1999/8/3,8,3,-0.003197274,0.001104103,0,0
3143,1999,1999/8/4,8,4,0.002984854,-0.000254544,0,0
3144,1999,1999/8/5,8,5,0.002542219,0.000254544,0,0
3145,1999,1999/8/6,8,6,0.006707384,-0.000424323,0,0
3146,1999,1999/8/9,8,9,0.008036996,0.001271727,0,0
3147,1999,1999/8/10,8,10,0.000612114,0,0,0
3148,1999,1999/8/11,8,11,0.004462664,0.002111305,0,0
3149,1999,1999/8/12,8,12,-0.00080799,0.004275494,0,0
3150,1999,1999/8/13,8,13,0.003824634,0.000250194,0,0
3151,1999,1999/8/16,8,16,-0.006257663,-0.002424598,0,0
3152,1999,1999/8/17,8,17,0.007658291,0.001088563,0,0
3153,1999,1999/8/18,8,18,-0.004417273,0.002751083,0,0
3154,1999,1999/8/19,8,19,0.005016162,-0.005519704,0,0
3155,1999,1999/8/20,8,20,-0.002400528,0.000420624,0,0
3156,1999,1999/8/23,8,23,0.003794733,-0.003970044,0,0
3157,1999,1999/8/24,8,24,-0.00742059,-0.004263675,0,0
3158,1999,1999/8/25,8,25,-0.018386674,-0.000943653,0,0
3159,1999,1999/8/26,8,26,0.007738657,0.000514974,0,0
3160,1999,1999/8/27,8,27,0.006583463,0.001113686,0,0
3161,1999,1999/3/9,3,9,-0.186317717,0.062301885,0,0
3162,1999,1999/3/10,3,10,0.025572022,-0.001708215,0,0
3163,1999,1999/3/11,3,11,-0.011382162,0.003262043,0,0
3164,1999,1999/3/12,3,12,0.005428752,-0.00222146,0,0
3165,1999,1999/3/15,3,15,-0.001200538,-0.004177375,0,0
3166,1999,1999/3/16,3,16,0.000300446,-0.01016206,0,0
3167,1999,1999/3/17,3,17,0.017368207,0.002601032,0,0
3168,1999,1999/3/18,3,18,-0.001445241,-0.001528131,0,0
3169,1999,1999/3/19,3,19,0.006893708,0,0,0
3170,1999,1999/3/22,3,22,0.007346731,0.000917524,0,0
3171,1999,1999/3/23,3,23,0.0002801,-0.000305626,0,0
3172,1999,1999/3/24,3,24,-0.004786438,0.00022924,0,0
3173,1999,1999/3/25,3,25,0.009243637,-0.001300627,0,0
3174,1999,1999/3/26,3,26,0.013641023,-0.005552136,0,0
3175,1999,1999/3/29,3,29,0.007191793,0.000542917,0,0
3176,1999,1999/3/30,3,30,0.009407469,-0.00085346,0,0
3177,1999,1999/3/31,3,31,-0.001035267,-0.000233053,0,0
3178,1999,1999/4/1,4,1,-0.003120692,0.001706159,0,0
3179,1999,1999/4/5,4,5,0.008016381,0,0,0
3180,1999,1999/4/6,4,6,-0.003601989,-0.003185074,0,0
3181,1999,1999/4/7,4,7,-0.020634191,0.002565427,0,0
3182,1999,1999/4/8,4,8,-0.005452607,0.001315693,0,0
3183,1999,1999/4/9,4,9,0.019841594,-0.000618653,0,0
3184,1999,1999/4/12,4,12,-0.00447866,0.004005582,0,0
3185,1999,1999/4/13,4,13,0.008392425,0.000383212,0,0
3186,1999,1999/4/14,4,14,-0.006542674,-7.66154E-05,0,0
3187,1999,1999/4/15,4,15,0.010421483,0.000382942,0,0
3188,1999,1999/4/16,4,16,0.01168348,0.000841286,0,0
3189,1999,1999/4/19,4,19,0.01162144,0,0,0
3190,1999,1999/4/20,4,20,-0.000488246,0.000229159,0,0
3191,1999,1999/4/21,4,21,0.003406249,-0.001683314,0,0
3192,1999,1999/4/22,4,22,0.006255874,0.000229927,0,0
3193,1999,1999/4/23,4,23,-0.00577144,-0.000153271,0,0
3194,1999,1999/4/26,4,26,-0.006831739,-0.002768175,0,0
3195,1999,1999/4/27,4,27,0.00367322,-0.00069481,0,0
3196,1999,1999/4/28,4,28,0.015332451,0.003002846,0,0
3197,1999,1999/4/29,4,29,0.001879049,0,0,0
3198,1999,1999/4/30,4,30,0.00303622,0.005489751,0,0
3199,1999,1999/5/3,5,3,0.004399715,0,0,0
3200,1999,1999/5/4,5,4,0.001609778,-0.001974414,0,0
3201,1999,1999/5/5,5,5,0.001375076,0.001064261,0,0
3202,1999,1999/5/6,5,6,-0.015370739,0.00295105,0,0
3203,1999,1999/5/7,5,7,-0.002377097,-0.00845239,0,0
3204,1999,1999/5/10,5,10,0.006623356,-0.006819896,0,0
3205,1999,1999/5/11,5,11,-0.010453982,0.002259318,0,0
3206,1999,1999/5/12,5,12,-0.011945984,-0.002962882,0,0
3207,1999,1999/5/13,5,13,0.011223965,0.000469169,0,0
3208,1999,1999/5/14,5,14,0.000240806,-0.002901319,0,0
3209,1999,1999/5/17,5,17,-0.002414094,0.000157325,0,0
3210,1999,1999/5/18,5,18,-0.020572429,-0.001654757,0,0
3211,1999,1999/5/19,5,19,-0.005877567,-0.004045143,0,0
3212,1999,1999/5/20,5,20,0.003842206,0.002384056,0,0
3213,1999,1999/5/21,5,21,0.009584123,-0.001110931,0,0
3214,1999,1999/5/24,5,24,-0.008819744,-0.001751511,0,0
3215,1999,1999/5/25,5,25,0.002031791,-0.000798482,0,0
3216,1999,1999/5/26,5,26,0.005288662,-0.003530869,0,0
3217,1999,1999/5/27,5,27,-0.004529184,-0.000887221,0,0
3218,1999,1999/5/28,5,28,-0.008428208,-0.00056554,0,0
3219,1999,1999/6/1,6,1,-0.013090035,-0.002838801,0,0
3220,1999,1999/6/2,6,2,0.008162186,0.000487971,0,0
3221,1999,1999/6/3,6,3,0.002341216,-0.00391921,0,0
3222,1999,1999/6/4,6,4,0.014792434,0.000901281,0,0
3223,1999,1999/6/7,6,7,0.013333567,0.000490821,0,0
3224,1999,1999/6/8,6,8,-0.004890755,-0.005347002,0,0
3225,1999,1999/6/9,6,9,0.008040464,-0.001741659,0,0
3226,1999,1999/6/10,6,10,-0.003392943,-0.004510889,0,0
3227,1999,1999/6/11,6,11,0.013887115,0.001843429,0,0
3228,1999,1999/6/14,6,14,-0.00236287,0.001085632,0,0
3229,1999,1999/6/15,6,15,0.005181449,-0.000584234,0,0
3230,1999,1999/6/16,6,16,-0.014521475,-0.002176919,0,0
3231,1999,1999/6/17,6,17,0.00601026,-0.000924299,0,0
3232,1999,1999/6/18,6,18,-0.004801536,0.001343786,0,0
3233,1999,1999/6/21,6,21,-0.007057897,0.000586601,0,0
3234,1999,1999/6/22,6,22,-0.00221391,-0.001257975,0,0
3235,1999,1999/6/23,6,23,0.020237015,0.001006671,0,0
3236,1999,1999/6/24,6,24,-0.003782665,0.001672617,0,0
3237,1999,1999/6/25,6,25,0.002368024,0.000917201,0,0
3238,1999,1999/6/28,6,28,-0.003795061,-0.000666863,0,0
3239,1999,1999/6/29,6,29,0.004974248,0.002827123,0,0
3240,1999,1999/6/30,6,30,0.019571311,-0.001660784,0,0
3241,1999,1999/7/1,7,1,0.002245581,0.002654214,0,0
3242,1999,1999/1/8,1,8,-0.171302221,0.044448999,0,0
3243,1999,1999/1/11,1,11,0.012123681,0.000373073,0,0
3244,1999,1999/1/12,1,12,-0.018146351,-0.002018413,0,0
3245,1999,1999/7/8,7,8,0.184433707,-0.051827417,0,0
3246,1999,1999/7/9,7,9,0.00503853,0.000168822,0,0
3247,1999,1999/7/12,7,12,-0.000653894,-0.002199821,0,0
3248,1999,1999/7/13,7,13,0.00520379,-0.002296285,0,0
3249,1999,1999/7/14,7,14,-0.004985716,0.00102207,0,0
3250,1999,1999/7/15,7,15,0.005201194,-0.003330561,0,0
3251,1999,1999/7/16,7,16,0.009798133,0.004010607,0,0
3252,1999,1999/7/19,7,19,-0.003807769,-0.00289758,0,0
3253,1999,1999/7/20,7,20,-0.023351271,-0.001971148,0,0
3254,1999,1999/9/1,9,1,0.055095609,0.003251875,0,0
3255,1999,1999/9/2,9,2,-0.009988814,-0.000853399,0,0
3256,1999,1999/8/30,8,30,0.010383627,-0.000683928,0,0
3257,1999,1999/8/31,8,31,0.0019687,0.001707806,0,0
3258,1999,1999/9/8,9,8,0.010671163,0.002294937,0,0
3259,1999,1999/9/9,9,9,0.010228079,0.001269744,0,0
3260,1999,1999/9/3,9,3,-0.023065304,-0.004246997,0,0
3261,1999,1999/9/7,9,7,0.011877882,0.002043743,0,0
3262,1999,1999/7/2,7,2,-0.060054846,0.012559999,0,0
3263,1999,1999/9/10,9,10,0.077745195,-0.011880883,0,0
3264,1999,1999/7/7,7,7,-0.075984242,0.001862111,0,0
3265,1999,1999/7/6,7,6,0.000219618,0.000843782,0,0
3266,2000,2000/1/19,1,19,0.174184204,0.04791852,0.08973951,-0.08156285
3267,2000,2000/2/4,2,4,-0.010716514,0.008965627,0,0
3268,2000,2000/1/20,1,20,0.01247717,-0.008286747,0,0
3269,2000,2000/2/3,2,3,-0.024548049,-0.004622213,0,0
3270,2000,2000/1/24,1,24,-0.003109891,0.00326339,0,0
3271,2000,2000/2/7,2,7,0.009569064,0.036943446,0,0
3272,2000,2000/2/8,2,8,-0.00661414,-0.023469522,0,0
3273,2000,2000/1/21,1,21,0.002780977,-0.012643027,0,0
3274,2000,2000/1/28,1,28,-0.015360987,-0.001511906,0,0
3275,2000,2000/1/31,1,31,0.006649918,-0.005256852,0,0
3276,2000,2000/2/1,2,1,0.009018971,-0.000460139,0,0
3277,2000,2000/2/2,2,2,-0.010435406,0.003971768,0,0
3278,2000,2000/2/23,2,23,0.028077983,0.02424874,0,0
3279,2000,2000/2/24,2,24,0.008487157,-0.004699029,0,0
3280,2000,2000/2/25,2,25,0.005471952,-0.006960584,0,0
3281,2000,2000/2/28,2,28,-0.003159564,-0.00222146,0,0
3282,2000,2000/2/9,2,9,-0.02005927,0.023270051,0,0
3283,2000,2000/2/10,2,10,0.0098504,0.000562558,0,0
3284,2000,2000/1/25,1,25,-0.017310857,-0.030565992,0,0
3285,2000,2000/1/26,1,26,-0.006810174,-0.003178332,0,0
3286,2000,2000/1/27,1,27,-0.008188536,-0.000531991,0,0
3287,2000,2000/2/16,2,16,0.041363781,0.025043214,0,0
3288,2000,2000/2/17,2,17,-0.008611734,0.003218335,0,0
3289,2000,2000/2/18,2,18,0.000736467,-0.001713477,0,0
3290,2000,2000/2/22,2,22,0.001615845,-0.001863928,0,0
3291,2000,2000/3/10,3,10,0.03029544,-0.017594081,0,0
3292,2000,2000/3/13,3,13,0.003540834,0.000598099,0,0
3293,2000,2000/3/14,3,14,-0.004499088,-0.002848334,0,0
3294,2000,2000/3/15,3,15,-0.013501028,0.000601204,0,0
3295,2000,2000/3/16,3,16,0.005199511,-0.002711995,0,0
3296,2000,2000/3/17,3,17,-0.002521717,-0.005245809,0,0
3297,2000,2000/2/11,2,11,-0.021161199,0.040292658,0,0
3298,2000,2000/2/14,2,14,0.011787573,-0.004414098,0,0
3299,2000,2000/2/15,2,15,-0.002736403,-0.005813366,0,0
3300,2000,2000/3/23,3,23,-0.041667276,-0.028766854,0,0
3301,2000,2000/3/24,3,24,0.011146431,0.000152491,0,0
3302,2000,2000/3/27,3,27,-0.003579584,-0.001068563,0,0
3303,2000,2000/3/28,3,28,-0.011079542,-0.005382614,0,0
3304,2000,2000/3/29,3,29,-0.010383329,-0.001394951,0,0
3305,2000,2000/3/30,3,30,0.004085585,-0.006254574,0,0
3306,2000,2000/3/31,3,31,0.003241019,0.001572108,0,0
3307,2000,2000/4/3,4,3,-0.007655117,0.001175358,0,0
3308,2000,2000/4/4,4,4,-0.016409376,-0.00101846,0,0
3309,2000,2000/4/5,4,5,0.00643662,0.006925204,0,0
3310,2000,2000/3/20,3,20,0.056665856,0.006816507,0,0
3311,2000,2000/3/21,3,21,-0.021632231,-0.000912863,0,0
3312,2000,2000/3/22,3,22,-0.008457498,0.004017414,0,0
3313,2000,2000/4/11,4,11,-0.055963267,-0.008072337,0,0
3314,2000,2000/4/12,4,12,0.022267399,-0.003240443,0,0
3315,2000,2000/4/13,4,13,-0.000513047,0.001546084,0,0
3316,2000,2000/4/14,4,14,0.00323911,0.000925015,0,0
3317,2000,2000/4/17,4,17,0.005401322,-0.000385184,0,0
3318,2000,2000/4/18,4,18,0.003674821,-0.001003079,0,0
3319,2000,2000/4/19,4,19,0.020150459,0.000386074,0,0
3320,2000,2000/4/20,4,20,-0.023993059,-0.002321608,0,0
3321,2000,2000/4/24,4,24,0.002676708,0,0,0
3322,2000,2000/4/25,4,25,-0.01200579,-0.000543499,0,0
3323,2000,2000/4/6,4,6,0.006128914,-0.000233137,0,0
3324,2000,2000/4/7,4,7,-0.01112978,0.001241951,0,0
3325,2000,2000/4/10,4,10,-0.021145941,0.003243324,0,0
3326,2000,2000/5/1,5,1,0.035308045,-0.011222301,0,0
3327,2000,2000/5/2,5,2,0.016794374,0.000631127,0,0
3328,2000,2000/5/3,5,3,-0.002267016,0.000236437,0,0
3329,2000,2000/5/4,5,4,0.003718159,0.006878818,0,0
3330,2000,2000/5/5,5,5,0.00496159,0.001161734,0,0
3331,2000,2000/5/8,5,8,0.012548204,-0.004431218,0,0
3332,2000,2000/5/9,5,9,0.008572887,-0.002507662,0,0
3333,2000,2000/5/10,5,10,-0.008418306,0.002038577,0,0
3334,2000,2000/5/11,5,11,0.015335886,-0.001331832,0,0
3335,2000,2000/5/12,5,12,0.007542849,-0.000156955,0,0
3336,2000,2000/5/15,5,15,0.004376535,-0.002519025,0,0
3337,2000,2000/5/16,5,16,-0.00276668,0.001497433,0,0
3338,2000,2000/5/17,5,17,-0.006030943,-0.004587382,0,0
3339,2000,2000/5/18,5,18,0.014708444,-0.000477334,0,0
3340,2000,2000/5/19,5,19,-0.006346495,0.000556839,0,0
3341,2000,2000/5/22,5,22,-0.019008057,0.001349358,0,0
3342,2000,2000/5/23,5,23,0.002572932,7.92436E-05,0,0
3343,2000,2000/5/24,5,24,0.017015927,-0.000555009,0,0
3344,2000,2000/5/25,5,25,0.008335491,-0.000555719,0,0
3345,2000,2000/5/26,5,26,-0.007320953,-0.003269284,0,0
3346,2000,2000/5/30,5,30,0.005037441,0.002951411,0,0
3347,2000,2000/5/31,5,31,-0.019610967,-0.001433316,0,0
3348,2000,2000/6/1,6,1,0.016595519,0.000398618,0,0
3349,2000,2000/6/2,6,2,0.003015447,0.014266144,0,0
3350,2000,2000/6/5,6,5,-0.009402246,0.002537268,0,0
3351,2000,2000/6/6,6,6,0.000730521,0.007825338,0,0
3352,2000,2000/6/7,6,7,0.002909857,-0.006524022,0,0
3353,2000,2000/6/8,6,8,-0.002472133,0.002515005,0,0
3354,2000,2000/6/9,6,9,0.00608225,-0.002056647,0,0
3355,2000,2000/6/12,6,12,0.021599979,0.000305304,0,0
3356,2000,2000/6/13,6,13,0.011077474,0.010403663,0,0
3357,2000,2000/6/14,6,14,0.003850978,-0.006529738,0,0
3358,2000,2000/6/15,6,15,0.001320045,0.000377943,0,0
3359,2000,2000/6/16,6,16,-0.008249714,0.004060965,0,0
3360,2000,2000/6/19,6,19,-0.008683465,-0.006333573,0,0
3361,2000,2000/6/20,6,20,0.018249225,0.000455474,0,0
3362,2000,2000/6/21,6,21,-0.022656945,-0.000227677,0,0
3363,2000,2000/4/26,4,26,-0.104697595,-0.015218278,0,0
3364,2000,2000/4/27,4,27,0.013358623,-0.000314592,0,0
3365,2000,2000/4/28,4,28,0.005432996,-0.001497433,0,0
3366,2000,2000/1/4,1,4,-0.003217638,0.01006675,0,0
3367,2000,2000/1/5,1,5,-0.011017177,-0.001622955,0,0
3368,2000,2000/1/6,1,6,-0.002272425,-0.001629043,0,0
3369,2000,2000/1/7,1,7,-0.009927163,0.004176684,0,0
3370,2000,2000/1/10,1,10,0.007995011,-0.000770436,0,0
3371,2000,2000/1/11,1,11,0.018945269,0.0010013,0,0
3372,2000,2000/1/12,1,12,0.008510942,0,0,0
3373,2000,2000/1/13,1,13,0.006723213,-0.000230864,0,0
