lgrpf,lgrau
-0.00062324,-0.004671509
0.005987516,-0.001099326
0.003878566,-0.000122319
0.000609251,0.001587469
-0.011724503,0.000548159
0.003943442,-0.002257982
0.003498245,0.001099944
0.002859899,-0.000183131
-0.004502622,0.007085489
0.004298967,-0.000540952
-0.003887703,-0.000782567
0,0.003121843
-0.002266785,-0.000718436
-0.011514869,0
-0.002980464,0.002926162
-0.001069428,0.002551714
-0.009526283,0.006110305
0.002618869,-0.001109906
0.00195384,0.000876478
-0.007427753,-0.002693489
-0.000882264,-0.002296769
0.005920794,-0.001123354
0.004118621,0.00406574
-0.003030981,-0.003355915
0.003462256,0.000236351
0.001720832,-0.001597869
-0.005400399,-0.006390751
0.001518893,0.002938282
0.000649332,0.003274564
0.008566244,-0.001544899
0.001693158,0.004205845
0.004204239,0.000647981
0.001253376,-0.002124271
-0.003140249,0.002536119
0.004597963,0.000763827
0.007216072,0.000410736
0.001021149,-0.001233375
0.00284651,0.001995141
-0.00284651,-0.003055114
0.008684159,-0.000530958
-0.005027776,-5.90E-05
0.003625856,0.001061413
0.009719716,0.000235518
-0.003940993,0.000117711
0.004333133,0.001175358
-0.008709935,-0.000293541
-0.008072621,-0.002769031
0.004055067,-0.001658067
-0.001212549,-0.001307222
0.000404559,-0.000953184
-0.002636398,0.001191154
0.001421587,-0.004483774
0.005239811,0.001799068
-0.008291788,0.000657796
0.00101971,-0.006744587
0.003044844,-0.001580802
-0.002027522,0.000608682
-0.000203274,-0.00024337
0.004450192,0.000972664
0.000804249,0.000728071
0.001403862,0
-0.002208112,-0.001700736
-0.00628395,-0.001157876
0.003457291,0.003040439
-0.002845178,-0.000727766
0.023223469,0.004168099
-0.003882855,-0.008989913
-0.014272943,0.003057994
0.003412546,-0.000121907
0.001795845,-0.003058855
0.003174391,0
0.000197631,0.000122769
-0.004768148,0.000858411
0.004570517,-0.003999907
0.005695103,-0.004786519
-0.000390377,-6.25E-05
-0.008479117,0.001684644
-0.002396114,-0.001622133
-0.002409407,0.000811824
-0.00485929,0.003108333
0.001625812,0.001422397
0.004640589,-0.008038681
-0.002213227,0.001067912
0.003015248,-0.00232765
0.002795468,0.001448384
-0.003999057,0.000942003
0.004396944,0.002689139
-0.001593743,0.000373908
0.004171166,0
0.001972276,0.000809032
0.002354969,0.003282852
0.000391256,0.001047756
0,-0.001047756
0.002145632,-0.004278798
-0.001754728,0.00796553
-0.000195408,-0.001164083
0.002144668,0.002508081
0.006562797,0.000974848
-0.001150958,-0.000609023
0.007049462,0.004124615
0.000188947,-0.002542928
0.003199584,6.07E-05
-0.003388531,0.002240665
0.002073909,-0.002119252
0.006904075,0.000909518
0.007342432,-0.001152378
-0.003472181,-0.001216342
0.004744441,0.002126367
0.003794567,0.001572875
-0.001802802,0.005043012
-0.010236371,-0.001734429
-0.004088382,-0.00017982
0.004273306,-0.001441244
-0.006895187,0.001201369
0.001687311,-0.004219411
-0.001875195,-0.001334612
0,0.002363101
0.004858767,-0.002302348
0.008283045,0.000364341
-0.0003648,-0.001702879
-0.000365107,0.000243678
-0.006995993,-0.002504201
-0.003727873,0
-0.003571366,-0.001964581
-0.008192681,0.002454341
-0.001541419,-0.000183595
-0.002904991,0.002198037
0.003290859,-0.000853471
0.005175939,-0.000427365
-0.007496307,0.006366735
-0.007825338,0.002700285
0.004321374,-0.000478825
-0.008686179,0.002031371
-0.011517207,0.004329636
0.004278798,0.001355238
-0.008186755,-0.003366412
0.006765168,0.001006751
0.002636398,-0.000947466
-0.00816367,0.002423756
-0.011904946,-0.006473706
0.005261689,0.002803256
-0.007810123,-0.000594924
-0.007519509,0.003557381
-0.013648492,0.003469905
-0.00022369,-0.003115764
0.002231734,-0.001832843
0.009903268,-0.008375084
0.00195384,-0.000543964
-0.006327437,0.000725134
-0.006867335,-0.002725516
-0.001341797,0.00060715
-0.005862839,0.00121176
-0.014073988,-0.00072665
0.006054606,0.001633256
0.004371743,0
-0.010895602,0
0.006061106,-0.007736427
-0.002553998,-0.000184427
0.010809052,0
0.008323951,-0.002775842
-0.005832555,0.002591337
-0.000451919,-0.004451805
-0.011918063,0.000372732
-0.019484749,0.001116279
-0.000243098,0.001175191
0.008905214,0.007774596
0.013140111,-0.004881136
-0.007459885,-0.000368306
0.008844459,0.002388427
0.001380174,0.001463299
0.005703976,-0.001035994
-0.006163547,0.003463922
-0.009765062,-0.001151574
0.010913079,-0.001276354
-0.00507413,-0.001891025
0.006447757,-0.002390787
0.008151752,0.003489803
-0.00428324,0.000243849
-0.006390155,-0.001771013
0.001148017,0.001405188
-0.00091817,-0.002324071
0.001376529,0.002811769
0.007043382,-0.000487697
0.005152897,-0.002078846
0,0.002017845
0.008163256,0.000304918
-0.00197158,-0.001893951
-0.011119258,0.001650034
-0.000225315,0.001461452
0.009143379,-0.001095628
-0.004882258,-0.002689896
-0.030984643,-0.00159735
0.006895595,0.000492118
0.003055941,0.00024585
0.00280191,-0.002217679
-0.005386304,-0.002229061
0.001176632,0.000868217
-0.00047027,-0.002298353
0.006769575,0.006306779
-0.0016244,-0.000798731
-0.007977541,-0.003271653
0.007046577,0.001113894
-0.000233053,-0.001485827
-0.001868941,-0.000310188
-0.000937495,-0.000621042
0.003737899,-0.000746424
0.000464983,-0.000560661
-0.004437573,0.000809612
0.007678592,-0.001745659
0.007998283,-0.000437513
-0.000679825,-0.005348134
0.002036289,-0.005094422
-0.003854375,0.001662251
0.004981535,-0.003202304
-0.008870423,0.001283756
0.005253166,-0.000128205
0.002038413,-0.000384842
-0.000678409,0.003642306
0.002032055,-0.001083109
-0.002711525,0.000127565
0.002035229,0.003556687
0.004265527,-0.002028825
0.008845407,0.002913464
-0.000876478,-0.004441326
0.010616857,0.000127527
0.003411265,-0.001724787
-0.00469743,-0.000640552
0.008292778,-0.001605527
-0.006578738,0.001220741
0.002770968,0.004404582
-0.00469974,-0.001399515
-0.007801907,-0.002299888
0.000218623,-6.41E-05
0.007368446,-0.002892522
0.000644195,0
0.000214519,0.002058881
-0.003012957,-0.000256827
0,0.000513502
0.002369081,-0.002509078
0.001500896,-0.001098254
0.002560958,0.001356263
0.007593492,-0.001356263
0.001669563,0.000840091
0,0.001482345
0.005587855,0
-0.006630579,-0.000966173
-0.000626838,-6.45E-05
-0.001256398,-0.000839217
0.003134205,0.001097111
0.002904991,-0.000967895
-0.000828016,-0.001164329
-0.004163929,-6.48E-05
-0.004415523,0.002197001
0.002948664,0.002698687
-0.003583134,-0.000128129
-0.00854938,0.00076821
0.006002191,-0.003274318
0.010516119,0.000386498
0.000830391,0.000579102
0.021446003,0.000192863
-0.001582131,0.000963031
0.000593975,-0.002185943
0.003154218,0.000772766
-0.001574245,-0.000837225
0.001574245,0.002763147
0.006240531,0.001151466
0.000967033,-0.00192081
0.002696294,0.000513047
-0.003469748,-0.000128205
-0.002328662,-0.001155551
0.003681305,-0.000192891
-0.003097968,0.000771051
-0.000972664,0.001729876
0.001166936,0.003946423
-0.001166936,-0.000443772
-0.000194795,-0.000444226
-0.000584908,-0.000953446
0,0.002917293
0.004271147,-0.001329377
0.002119924,0.001645297
0.005729562,-0.001898973
-0.005921855,0.001393392
-0.002701085,0.000126451
-0.00388807,-0.001900635
-0.012681032,0.001774185
0.005196406,0.000189662
0.004742116,0.004464661
-0.004146512,-0.000626055
-0.009831988,-0.001254825
0.000202894,0.002381075
-0.000202894,-0.000312555
-0.00244215,0.001809693
0.001629625,-0.000124565
0.002028469,0.000871203
0.005030106,0.001984783
0.001597407,0.002591337
-0.00420579,0.004528404
0.00420579,0.003154108
-0.000199355,-0.001452896
0.001194759,0.000787589
0.002379702,0.000906985
0.000395352,-0.002301385
0.001183902,0.000970491
0.000197004,0.001451682
-0.000985913,-0.004125768
-0.003368945,0.000670067
0.000795047,0.00133704
-0.005797343,-0.004636423
-0.004653561,-0.001659139
-0.003471924,-0.00240778
0.004893511,-0.002670297
-0.004074087,0.00161656
-0.003906107,0.000558179
-0.00248524,-0.002735722
0.003516574,-0.001687311
0.005323809,-0.012062748
-0.001222791,-0.002065
0.003455673,0.002193737
0.000404748,-0.001676566
-0.002027522,0.002448188
0.001420259,-0.000964742
-0.007354174,-0.000450947
0.009375092,0.006905888
-0.007935327,-0.001143382
0.001230297,-0.003704844
-0.001641171,0.000641025
0.003683953,0.001279219
0.003450827,0
0.003222979,0.002166062
0.001002296,-0.00159164
-0.000400641,-0.002045849
0.001999518,0.004082105
0.003773907,0.00012695
0.000592894,0.001457259
-0.001186598,-0.001330347
0.001581411,-0.00286454
0.005879528,0.007910865
-0.002538028,-0.00043922
0.004092552,0.003874865
-0.001749231,-0.000747281
-0.006277175,-0.00149843
-0.001187138,0.002370132
-0.000793232,6.22E-05
0.002375363,-0.001120921
-0.004165451,0
-0.002197952,0.001804507
0.001599613,-0.002116388
-0.00179998,-0.000624435
0.000800912,0.001870618
0.002393912,-0.00056034
0.001786814,-0.000685843
-0.002982121,0.001867936
0.000797237,0.000992957
0.001590096,-0.000186007
0.001979468,0.000433892
0.007440755,-0.000495912
-0.001361121,-0.004488872
-0.004109147,-0.003460532
-0.000196647,0
0.004889654,-0.002407123
-0.000973537,-0.000127061
-0.00273757,0.001078835
-0.005527459,0.001139383
-0.004995391,0.000315965
-0.005256888,-0.001391971
-0.003266923,-0.00019016
0.001636533,-0.001333459
-0.005134778,-0.004089312
0.002061202,-6.42E-05
-0.008513815,0.001666175
-0.001891438,-0.000319922
0.003147836,0.000319922
-0.001466151,-0.001152825
-0.007832967,-0.001027309
0.006572314,0.000321295
-0.007213655,-0.001222188
0.006792623,-0.00336263
-0.003170818,-0.005421811
0,0.001050448
-0.005551529,0.002549873
-0.002802605,0.001691636
0.006227321,0.00129679
-0.002351588,-0.001426682
-0.001503122,0.001038051
0.00746412,-0.001103012
-0.002970272,0.002397097
-0.004278798,-0.002657036
0.000429782,0.000324901
0.001072597,6.50E-05
-0.008218966,-0.000194882
-0.008377514,0.000584384
-0.001337664,0.001295822
-0.008341235,-0.000517865
-0.003198396,0.000453166
0.005468628,-0.001296016
-0.007767704,0.00084285
0,-0.002272948
0.010026131,0.000260368
-0.004301101,0.001818221
0,0.000129582
-0.003196714,-0.000388862
0.010416321,0.003101194
0.006440691,0.001734739
0.002856488,-0.002121179
0.00327277,-0.004013482
-0.003053816,-0.001694174
0.002401232,0.000521989
-0.00283925,0
-0.003962167,-0.000652584
-0.001107047,0.000522146
-0.001999825,0
-0.010367667,-0.00610906
0.004989339,0.000462824
-0.004989339,0.001319644
-0.00205773,-0.000593344
-0.001607224,-6.60E-05
-0.002306402,-0.000924734
-0.009350081,0.001056678
0.002826221,-0.002182223
0.004669878,0.000132569
0.003930294,6.63E-05
0,0.000595967
-0.006726191,0.001123489
-0.005883245,0
0.011226331,0.000988906
0.000461524,-0.001319043
0.018733193,-0.000396495
-0.00044203,0.003227501
0.00044203,-0.000393918
0.016259491,-0.000854717
-0.003203564,0.000657624
0.001070482,-0.000920952
-0.006679928,-0.000131724
-0.001522697,-0.001914503
0.007988739,-0.000264733
-0.001929724,-0.000331143
-0.002802605,0.000264935
-0.000649332,0.000132407
0.002806785,0.002376446
0.001718279,0.002821595
-0.006043957,-0.003678257
-0.009893241,0.000329685
-0.004470389,0.001513337
0.002017372,-0.000854717
0.004449777,0.001117368
0.00876507,-0.001446554
0.009865879,-0.000131744
0.001058997,0.000395113
0.001689042,-0.000395113
-0.000210771,-0.00264331
-0.002749378,0.002049966
0.00021211,0.000527457
0.012334583,-0.001981274
-0.002895307,0.002244762
-0.004589129,-0.0029735
-0.000629564,-0.000729963
-0.006133309,-0.001130543
-0.005573451,0.001064122
0.003438272,0.000132832
-0.002791519,0.001326091
-0.000646753,0.001322054
0.000862123,-0.000330136
0.002576149,0.001977065
-0.004518339,0.001837175
-0.012283895,0.001242243
0.011201136,-0.000914992
0.004529559,-0.001179259
0.003632497,0.002094251
0,0.000130556
-0.002560958,-0.001307329
-0.000214096,0.003520797
0.003412941,0.004393376
0.001696465,-0.001868213
0.0027427,0.0048152
-0.000631395,-0.001086776
-0.006792623,-0.001089502
0.001494991,-0.00212275
-0.003209878,0.000966173
0.005124478,0
0,-0.001030661
-0.001275462,0.001994689
-0.003849016,0.000833764
-0.001721685,-0.001347646
-0.003246672,0.002243758
-0.003271126,0.000383483
0.011449361,-0.001151466
-0.004715979,0.000384161
0.004075898,0.007109335
-0.000854911,0.00544322
-0.002574876,0.002665342
0.000215157,-0.002106125
0.008309051,0.00726612
-0.001056421,-0.0015906
0.000845342,0
-0.003817066,0.002261796
0.001488404,-0.00232309
0.000212213,0.001529746
-0.000636951,0.002436441
0,-0.0008512
-0.002129943,-0.001768526
-0.002999579,0.001037595
-0.009125082,0.012972149
-0.006637335,0.00141772
0.000668317,0.00123672
-0.0038008,-0.001708779
-0.004287691,0.016337933
0.008755781,-0.009310361
0.007491821,-0.000639481
-0.003509469,0.006925773
0.003946166,-0.002008633
-0.000218293,-0.003465134
0.003696146,0.000289819
-0.000866856,0.003117788
0.004746435,-0.000115075
-0.004529559,-0.009717988
-0.006333801,0.006657327
0.000659521,0.003348293
-0.00508211,-0.005556082
0.002437995,0.002844797
-0.000221071,-0.004420338
-0.008034454,-0.000760637
-0.006810821,-0.000527376
-0.00206425,-0.008705724
-0.007186248,0.002802487
0.006035189,0.003138707
-0.003239292,0.001707852
-0.000697289,0.001701162
-0.001164641,-0.000410016
-0.004690051,-0.002055905
0.010252063,-0.002006528
0.00069027,0.007971081
-0.001151059,0.002547868
0.001380906,-0.000866913
0.002520313,0
-0.003670762,0.003572089
-0.009314984,0.0006307
-0.011931918,0.010304433
0.008149253,0.003954488
-0.006458919,0.004577659
-0.005578839,-0.000658854
0.002434392,-0.002313892
0.005068234,0.000331312
0.000719229,-0.001050022
-0.015607995,0.002152573
0.00444674,-0.001876005
-0.011455679,-0.000774834
0.012192396,0.003091077
-0.015231204,-0.002980302
0.020838227,0.000332156
-0.007327977,-0.003611964
0.002946045,0.002392813
0.007759795,0.000499157
0.008331473,0.000664652
-0.004502957,0.000884623
-0.002628475,0.000937942
-0.005790679,0.008459664
0.002180563,0.004142061
-0.002909857,-0.001985411
-0.001218218,-0.001184832
-0.005648241,-0.016375897
-0.007479424,-0.00945448
0.006984783,0.002624833
-0.000743019,-0.001538739
0.008833413,-0.004995576
0.007226364,0.000346373
-0.000956596,-0.010158716
-0.006755828,0.005867348
0.001456551,-0.001167145
-0.006347306,0.002447393
-0.00024599,-0.000348784
0.010693857,-0.000174497
0.010436852,-0.000174567
-0.004239351,0.000639738
-0.000710599,-0.002915522
0.000947208,0.000116997
0.010285172,-0.002345958
-0.001620072,0
-0.010324072,0.002696762
-0.007665628,-0.002932056
0,0.000235294
-0.005839342,-0.007653226
-0.016475214,-0.009683667
-0.001018873,-0.003749505
-0.001532806,0.001909531
-0.005407828,-0.002218308
0.004895688,-0.009114463
0.000256145,-0.000631334
-0.002568278,0.005399712
-0.000773454,0.005887778
0.006149405,-0.001109467
0.015739745,0.002645707
0.010184927,0.000919142
-0.012892354,-0.000428691
0.000986473,0.003174503
-0.001480551,0.000729294
0.003936974,-0.001155282
0.005597597,-0.00109732
0.016837986,-0.003124214
0.002782462,0.00281891
-0.003713925,-0.001836343
-0.004923229,-0.002769156
-0.000707897,0.002523722
0.000707897,0.002997044
0.001647285,0.001278143
0.001407003,0.001456144
0.005120359,0.003498988
-0.001390485,-0.000962426
-0.001627879,0.006929743
-0.00327418,0.001006339
-0.005433181,-0.00314514
-0.003340743,0.000714105
-0.001680058,0.001424696
0.004307088,0.007170812
0.002611235,0.002325545
-0.006677916,-0.007722034
-0.013672006,0.00422903
0.000743443,-0.003816063
0.002715121,0.003816063
-0.006944891,-0.003462403
-0.01139946,0.001235547
0.012897028,-0.00752634
-0.007793627,-0.000298998
0.009286049,0.000657524
-0.002240561,0.009978791
-0.007807186,0.006661533
-0.009765613,-0.00242108
-0.001301453,0.000404452
-0.002876999,-0.001272405
0.009088707,0.002137821
-0.004650432,0
0.001037741,-0.002369568
0.000259048,0.000347575
0.006936528,-0.003721882
-0.009013254,0.005743876
-0.003396004,0.000863695
0.013935778,0.001034172
-0.012103861,-0.000919142
-0.006578352,-0.001440065
-0.029338707,-0.006042455
0.003390735,-0.000292632
0.00140503,0.002568416
-0.015129764,0.001800488
0.000580608,0.002427524
-0.011762249,0.000288089
0.003857783,-0.000115213
-0.003262043,0.006178161
0.001189034,0.000227141
0.012868926,-0.000227141
-0.016146636,0.004464194
0,0.000842473
-0.003302636,-0.00157394
-0.005459081,0.000562776
-0.00987777,0.000449697
0.008349101,0.003636626
0.005478209,-0.002514417
0.012226055,-0.002078371
-0.008611933,-0.000789012
-0.0106264,0
-0.000615148,0
0.010040179,0.001295478
-0.008197343,0.006309204
0.011791525,0
0.003268739,0.00259743
0.019395246,0.001265444
0.002259014,-0.010678543
-0.002825608,0.005427703
-0.018828651,-0.007629239
0.00529634,0.001976251
-0.015480263,0.000731752
0.005421222,0.0029706
0.008007022,0.001505548
0.009302513,0.002442358
-0.006665979,0.000276674
0.010103684,-0.00094141
-0.003437705,0.00011086
-0.00462635,-0.006477127
0.006634983,-0.008177334
0,0.003653393
0.008504733,0.001135411
-0.00140594,0.000679825
-0.002259014,-0.006099662
-0.004267586,-0.000402045
0.02038529,0.004288375
0.003261301,0.00345692
-0.004080467,0.001071149
-0.007164919,0.003197687
-0.010689134,-0.005625655
-0.00114063,-0.003353642
-0.017776358,0.000228186
-0.001191481,0.001991527
0.004746435,-0.000738645
-0.017765648,0.001589369
-0.002156841,0.001978566
-0.004034204,-0.001695361
0.009253784,0.001130976
-0.000610822,-0.005169895
0.000915911,-0.000629122
0.005153992,-0.004198337
0.010716514,0.001096631
-0.005920944,0.002586291
-0.00269099,0.002969546
0.005661552,-0.000284653
0.002656244,-0.004983058
-0.000294337,0.000863237
-0.005332469,-0.002016896
-0.014240439,0.001786867
0,-0.001613623
0.002457118,-0.000924769
-0.001226821,0.005976097
0.009117784,0.006963353
0.001501192,-0.000168516
0.010072766,0.000673673
0.006683821,-0.001798789
-0.006976768,-0.002372274
0.001754728,0.003553569
0.014070936,-0.000112366
-0.00483028,0.003023723
-0.00865732,-0.00100557
0.005215073,0.002398345
0.001437586,0.001000039
-0.031236273,-0.002281227
0.007340363,-0.002742156
0.001815868,0.000392798
0.012209288,0.002293568
0.028413956,0
-0.001377402,-0.004994203
0.000826965,-0.000960516
-0.00526424,0.000452272
-0.000278841,0.001297666
0.008288314,-0.004189004
-0.003296369,-0.004287246
0.006024358,0.000574084
0.007013604,-0.000976395
0.009266006,-0.000748139
0.001829712,0.001265327
-0.004193582,-0.005781428
0.008605336,-0.002041821
-0.004933742,0.002274562
0.013118568,-0.004267279
0.002526444,0.003918121
-0.008393654,0.001510995
-0.008821099,-0.001103671
0.008564196,0.003591146
0.006630579,0
-0.006887634,-0.001560237
-0.000772079,5.79E-05
0.010937423,-0.000753129
0.010178273,-0.001277508
0.000735469,0.008750662
-0.00294938,-0.000969981
0.005878864,0.000399666
0.010337971,-0.001429072
-0.001666246,0.002739677
-0.0035922,-0.002682424
-0.011451907,0.003705364
0.009765324,-0.003362003
0.010965207,0.004212615
0.010924762,-0.000169989
-0.020203386,0.003724482
-0.003379741,0.001738414
-0.005364739,-0.000784229
0.000980349,-0.002699586
0.007042111,0.000563799
0.006692618,0.002472058
-0.002378399,-0.00145906
0.000476723,-0.003442545
-0.002628475,-0.00034009
-0.000239743,-0.005190946
-0.008720093,0.002403533
0.014200974,0.001082958
0.007744987,0.001250587
-0.004442351,0.00056726
0.007224813,-0.000510501
0.003682434,0.001360005
0.02037003,0.000339337
0.001092016,0.003098294
0.017108839,0.001121195
0.000838002,0.001620608
-0.015120384,0.001114148
-0.014768096,0.002385782
0.001119605,-0.003834732
-0.002242103,0.001003634
-0.007025005,-0.000724614
0.005899598,-0.003022944
-0.010031395,-0.001181295
0.012279301,0.003087082
0.003572623,-0.004102184
0.00199676,0.003038217
-0.008493935,-0.002023115
-0.00271718,-0.002825608
0.008101065,0.000170056
0.015332209,0.002937105
0.005347205,0.000618773
-0.005993316,-0.001858971
0.000646111,-0.000508376
-0.006286379,0.000790551
-0.008377514,0.001801587
-0.001114433,-0.002083761
-0.005841607,0.003149928
0.00427658,-0.001740887
0.004899785,-0.002143554
-0.004452058,0.001129505
-0.004498171,0.00135154
0.005615471,0.002634644
0.006863833,-0.001623742
0.011489369,-0.003491947
0.005315788,-0.000169679
-0.00875236,-0.004377948
-0.000863409,-0.001775087
0.000863409,-0.001091554
-0.018277192,0.000919385
0.002466952,-0.000804356
-0.002691917,0.001205976
-0.007718976,-0.00040162
-0.006926694,-0.000804356
-0.014434433,0.000689539
0.003594182,-0.001841209
-0.011362652,-0.000346097
0.009209715,0.001037466
-0.009454733,0.00395415
-0.003444847,0.00131009
-0.017903788,0.000909042
0.00562698,-0.001421215
0.010047747,0.002894361
0.000744292,-0.000679293
-0.009523284,0
0.012241495,0
-0.004456881,0.00372303
0.00272908,-0.000955915
-0.002231607,0.00028137
0.001241197,0.000786867
0.002471802,0.001009596
0.004658015,0.002346637
-0.00342737,0.002001361
-0.003454633,-0.00083278
-0.003482334,0.000388829
-0.006795822,-0.001668868
-0.01052731,0.000779603
-0.000259979,-0.002566826
0.003367645,0.002232881
0.009696754,-0.000111372
0.000756391,0.004432746
-0.000504114,0.001101153
0.011203402,-0.001321719
0.003914794,0.002200635
-0.003914794,0.00010974
-0.002959429,0
0.00320514,0.000493485
0.007307427,-0.000603225
0.009792042,-0.000933908
-0.00474903,-0.001873862
-0.002634273,-0.000773947
-0.001684713,0.001381081
0.005749156,-0.001879348
0.000237904,0
-0.00646961,-0.000887221
-0.007057897,-0.003959058
-0.01269739,0.000279991
-0.001518514,-0.000728353
-0.004075521,0.000224239
0.002297185,0.001733936
0.00405412,0.000836523
0.005015004,0.001501692
0.002981438,0.000499412
-0.003979817,-0.000666011
0.001745659,-0.001836814
0.003223439,-0.000111572
0.009045582,-0.000334888
0.004812176,0.000279092
0.001910039,-0.001621234
-0.00095397,-0.004334256
0.011544173,0.000734799
0.005773742,-0.000734799
-0.00068881,-5.66E-05
-0.00322897,0
-0.008651105,-0.001246508
0.00446398,0.002207275
-0.009929865,-0.001187138
0.000716855,0.000678762
-0.003596166,0.001241648
-0.013943628,-0.00022549
0.002725966,0.001800653
-0.005219052,-0.00050568
0.006944891,0.00056183
-0.004451805,-0.003099098
0.002231607,-0.000679116
0.006383188,0.000452862
0.00796893,0.001017216
-0.000718436,-0.000790962
-0.001680987,-0.000905724
0,-0.000113348
-0.005569507,-0.003414282
-0.020714321,-0.00125866
-0.003593474,-0.002758894
0.002313501,-0.000981326
-0.001798323,0.001442361
0.006388678,-0.000922559
0.000253603,0.000346189
-0.005613755,0.000749132
0,0.002239672
0.002049771,0.001600877
-0.006697438,-0.001486332
0.000778073,0.001315092
0.003869593,-0.001315092
0.001794078,0.00308133
0.00102187,0.000170546
0.001782507,-0.000568746
0.006557416,0
0.007199102,0
0.003677367,0.000227588
-0.001712231,0.001703118
0.000979244,0
-0.007896481,-0.002671191
0.000994948,-0.006085389
0.005922289,-0.000347019
-0.001227168,-0.000115735
-0.006687301,-0.003253157
-0.00074943,0.001978036
0.008663899,0.001737875
0,0.005629078
-0.004929616,-0.002174051
0.008833413,-0.001206135
0.010557955,0.002580486
0.009612308,0.003190005
-0.000928476,-0.000795307
-0.000930465,0.002211887
-0.013000261,-0.00170045
0.006903154,-0.001194289
0,0.000170814
-0.003556895,-0.000113869
-0.006960381,-0.003372623
0.003374114,-0.002878802
0.007143162,-0.001156885
0.003059253,0.001561068
0.000468747,-0.000404183
0.005585858,-0.000288933
-0.004416198,-0.001331571
-0.003047693,0
-0.003780607,0.000115951
-0.001426256,0.002312543
0.005206863,-0.000230701
-0.004493149,-0.002197793
0.001186922,0.001736023
0.002364157,0.000692471
0.003989764,0.000172945
0.007412139,0.001725676
-0.00114984,0.000459024
-0.005328834,0.000630368
-0.00468752,0.000343452
0.006083966,-0.002007307
-0.000697662,-0.002478889
-0.003974728,0.000924031
-0.004011442,-0.00080842
0.000710599,-0.001099554
0.006576786,0.002887607
-0.000933465,0.001838043
0.000933465,0.003596071
-0.00705039,-0.002279766
-0.007407678,0.001027376
-0.002659201,0.000569716
0.006737113,0.004643694
-0.00601026,-0.000902196
0.004096012,0.001633853
0.001197394,-0.00276424
0.002384929,-0.001190082
0.007077199,-0.000511035
-0.003052637,0.000794684
0.012312998,-0.000737872
-0.000917201,0.001361248
-0.003225544,-0.001531704
0.006655105,0.000113645
-0.000455713,-0.000568523
0.003858403,0.001476614
-0.001584605,0.000453335
0.000453335,0.009633958
-0.003183325,0.000332241
0.003409815,-0.000664737
0.008520248,0.000387887
0.004637819,0.001492897
-0.002202309,-0.000331312
-0.001769924,-0.00421864
0.006381944,0.000780203
-0.007269618,5.57E-05
-0.008977983,-0.000947451
0.012958307,0
0.006987292,0.004053926
0.007728628,0.002974631
0.002334352,-0.002477442
-0.002334352,-0.003269763
-0.006215028,0.000333645
0.003654071,-0.001001705
-0.003006997,-0.000948181
0.005993316,-0.002857027
-0.001064187,0.003805207
0.002549681,-0.002850775
-0.008773924,0.001511565
-0.004345154,0.000167627
0.008647264,0.00156141
0.000855332,0.001000807
-0.000855332,0
-0.014804453,-0.003233115
0.003089506,-0.005518142
-0.007541565,0.000509702
0.002454278,0.001074077
0.008373263,-0.000960891
0.003910632,0.000113156
-0.002603172,-0.001076179
0.000869459,0.000113408
0.001300933,0
-0.005446453,-0.001647316
-0.000877806,0.000511905
-0.007981134,0.001248789
-0.003369253,0.003050071
-0.013046981,-0.000337841
0.002086287,0.000281552
0.00253637,-0.00163555
0.000229846,-0.000905016
0.005480129,0.000735469
0.0024888,-0.001018674
-0.004307838,0.001075197
0.001592074,0.001917418
-0.005023441,-0.000957651
-0.00253368,0.00151999
0.001383839,0.001234589
0.00114984,-0.000560742
0.003203451,0.000840841
-0.002515005,0.000839217
-0.002299076,0.003118825
-0.014532526,-0.00088881
-0.00503466,0.000277948
-0.013469473,-5.56E-05
0.000993809,-0.001168731
-0.000248239,-0.000501849
0.003708771,-0.00022323
0.003188847,0.000446346
0.004860649,-0.001284483
-0.010023566,-0.001063967
-0.003975263,-0.000280425
-0.005526089,-0.003153196
0.004776659,-0.000113039
-0.005789001,0.001805097
0.005038276,5.63E-05
-0.000501205,-0.001183595
0.004241922,0.002195544
-0.00600071,0.00279866
0.001758788,-0.00089361
-0.003019441,0
0.003771032,0.001339727
-0.000500916,0.000946479
-0.008094249,-0.004022826
-0.005653617,-0.001011556
0.002321746,0.000786969
0.001284516,5.62E-05
0.014381091,-0.000786867
-0.000248239,-0.000337666
-0.001492422,-0.003050865
0.003227124,0.000396694
0.003448755,-0.000566816
0.00195849,-0.000226934
-0.001468039,0.001529507
-0.000245156,0
-0.001473851,0.000113083
0.003431238,0.000452037
-0.000244191,-0.000112965
0.002678584,-0.00039561
-0.000728886,-0.000565782
-0.009340026,-5.66E-05
-0.000248523,0.003215548
0.001984216,-0.004917554
0.002713578,0.002663522
0.005133853,0.000169459
0.009138316,0.000225842
0.006846861,-0.000734417
-0.012837225,-0.00147257
-0.003391051,0.001416025
0,-0.001019072
-0.000973755,0
0,-0.000113378
-0.000731752,-0.001533507
0.001218902,0.000795828
0.004841683,-0.000966552
0.012809176,-0.002397216
-0.005173033,0.00074341
-0.00213413,0.001596882
0.004022369,0.001080264
0.000705979,-0.000340846
0.003979013,0.001135114
-0.002336178,0.002035759
0.007201625,0.000225608
0.001609778,-0.000112789
0.000229482,0.000450981
0.0004586,-0.000620219
-0.005999913,-0.000395147
-0.02708479,-0.001244236
-0.007735412,0.00011326
0.005503806,-0.000850169
-0.003494342,0.001189771
