date,y,m,d,BIGpf,BIGau
2012/7/3,2012,7,3,198.16651,69.01226
2012/7/5,2012,7,5,-21.85384,-36.39925
2012/7/6,2012,7,6,-140.16428,-46.27437
2012/7/9,2012,7,9,78.48295,-5.4766
2012/7/10,2012,7,10,-106.34228,27.99487
2012/7/11,2012,7,11,97.24181,-49.9706
2012/7/12,2012,7,12,13.64356,-57.52329
2012/7/13,2012,7,13,51.15897,108.17444
2012/7/16,2012,7,16,65.8147,-15.67975
2012/7/17,2012,7,17,38.62594,-12.31072
2012/7/18,2012,7,18,31.52523,-27.48274
2012/7/19,2012,7,19,132.77554,24.05689
2012/7/20,2012,7,20,-57.56078,-21.30078
2012/7/23,2012,7,23,-159.63171,-11.03496
2012/7/24,2012,7,24,17.70225,30.27893
2012/7/25,2012,7,25,23.0032,48.41835
2012/7/26,2012,7,26,20.45347,45.87185
2012/7/27,2012,7,27,35.80434,6.71E-01
2012/7/30,2012,7,30,-16.8977,-1.34207
2012/7/31,2012,7,31,-84.0092,11.39441
2012/8/1,2012,8,1,41.71929,-62.02386
2012/8/2,2012,8,2,-87.82896,-5.43548
2012/8/3,2012,8,3,207.78482,13.57596
2012/8/6,2012,8,6,37.84725,21.63364
2012/8/7,2012,8,7,68.69599,2.69664
2012/8/8,2012,8,8,-14.86198,6.06133
2012/8/9,2012,8,9,4.65E-01,4.70853
2012/8/10,2012,8,10,-22.85397,9.40177
2012/8/13,2012,8,13,-6.55186,10.72002
2012/8/14,2012,8,14,32.66089,-66.75879
2012/8/15,2012,8,15,41.63486,10.85906
2012/8/16,2012,8,16,58.08058,7.44989
2012/8/17,2012,8,17,18.58577,27.65572
2012/8/20,2012,8,20,-1.80975,6.72E-01
2012/8/21,2012,8,21,32.01147,65.38894
2012/8/22,2012,8,22,25.97623,6.61732
2012/8/23,2012,8,23,-44.43293,61.0629
2012/8/24,2012,8,24,-5.41683,4.56157
2012/8/27,2012,8,27,-30.82366,0
2012/8/28,2012,8,28,38.94638,2.60446
2012/8/29,2012,8,29,-38.03667,-20.87958
2012/8/30,2012,8,30,-39.7495,1.30792
2012/8/31,2012,8,31,84.09335,-31.49928
2012/9/4,2012,9,4,-52.99378,125.92891
2012/9/5,2012,9,5,2.73342,-17.95138
2012/9/6,2012,9,6,7.73535,28.17609
2012/9/7,2012,9,7,40.27349,68.39425
2012/9/10,2012,9,10,5.40167,10.0415
2012/9/11,2012,9,11,28.24908,11.8942
2012/9/12,2012,9,12,-7.15698,6.25E-01
2012/9/13,2012,9,13,57.81192,-9.3861
2012/9/14,2012,9,14,30.37498,104.59468
2012/9/17,2012,9,17,-105.68161,-13.4741
2012/9/18,2012,9,18,-60.19706,-1.22699
2012/9/19,2012,9,19,-153.53922,-6.75467
2012/9/20,2012,9,20,-5.19689,-20.32727
2012/9/21,2012,9,21,47.95247,63.7418
2012/9/24,2012,9,24,-45.11703,-53.87427
2012/9/25,2012,9,25,-26.53635,22.12031
2012/9/26,2012,9,26,-66.57636,-66.0795
2012/9/27,2012,9,27,89.33172,45.19105
2012/9/28,2012,9,28,16.04654,31.90649
2012/10/1,2012,10,1,13.64006,26.81591
2012/10/2,2012,10,2,-27.7957,-28.03876
2012/10/3,2012,10,3,-180.95205,-6.12E-01
2012/10/4,2012,10,4,172.43647,40.17892
2012/10/5,2012,10,5,-87.5363,-18.82563
2012/10/8,2012,10,8,-26.6573,-25.63657
2012/10/9,2012,10,9,146.27633,1.22423
2012/10/10,2012,10,10,-53.92094,-31.32609
2012/10/11,2012,10,11,38.8527,19.06827
2012/10/12,2012,10,12,-9.91702,-5.52733
2012/10/15,2012,10,15,-4.73E-01,-76.25379
2012/10/16,2012,10,16,11.33312,26.18869
2012/10/17,2012,10,17,1.41456,6.2122
2012/10/18,2012,10,18,-9.43E-01,-14.92422
2012/10/19,2012,10,19,-97.75913,-14.97569
2012/10/22,2012,10,22,-64.13236,-25.70354
2012/10/23,2012,10,23,-102.01685,-39.79455
2012/10/24,2012,10,24,-47.35973,-11.43717
2012/10/25,2012,10,25,16.18051,22.8443
2012/10/26,2012,10,26,11.59262,1.26561
2012/10/29,2012,10,29,-37.40891,-22.83762
2012/10/30,2012,10,30,7.10212,7.62589
2012/10/31,2012,10,31,28.2929,22.79766
2012/11/1,2012,11,1,42.59543,-6.95326
2012/11/2,2012,11,2,-112.65263,-79.80645
2012/11/5,2012,11,5,40.2434,-3.86784
2012/11/6,2012,11,6,152.45212,19.30487
2012/11/7,2012,11,7,-214.24355,61.8382
2012/11/8,2012,11,8,33.30299,4.42867
2012/11/9,2012,11,9,49.73279,53.41943
2012/11/12,2012,11,12,-25.30271,-7.50185
2012/11/13,2012,11,13,-9.65382,-22.58361
2012/11/14,2012,11,14,47.55281,-1.2581
2012/11/15,2012,11,15,-43.99365,-39.81772
2012/11/16,2012,11,16,61.5673,8.87998
2012/11/19,2012,11,19,128.85385,42.87495
2012/11/20,2012,11,20,-124.84698,4.38966
2012/11/21,2012,11,21,31.42557,-20.73309
2012/11/23,2012,11,23,44.50284,26.37043
2012/11/26,2012,11,26,-26.64694,39.87811
2012/11/27,2012,11,27,-27.80765,-10.55696
2012/11/28,2012,11,28,-34.50968,-96.18553
2012/11/29,2012,11,29,78.62099,43.01233
2012/11/30,2012,11,30,41.22614,2.51692
2012/12/3,2012,12,3,8.78349,-15.12344
2012/12/4,2012,12,4,-28.85688,-56.54708
2012/12/5,2012,12,5,-30.53222,-9.60333
2012/12/6,2012,12,6,-80.80594,6.41E-01
2012/12/7,2012,12,7,-16.64642,18.54459
2012/12/10,2012,12,10,-18.74036,27.98627
2012/12/11,2012,12,11,11.65892,-6.3447
2012/12/12,2012,12,12,49.3293,15.8444
2012/12/13,2012,12,13,-44.26995,-59.87728
2012/12/14,2012,12,14,42.26744,8.97038
2012/12/17,2012,12,17,23.47139,-1.28035
2012/12/18,2012,12,18,36.20588,-4.4842
2012/12/19,2012,12,19,77.34484,-74.99168
2012/12/20,2012,12,20,29.97814,-37.98709
2012/12/21,2012,12,21,-71.41644,2.63049
2012/12/24,2012,12,24,-2.4499,0
2012/12/26,2012,12,26,114.63196,0
2012/12/27,2012,12,27,-5.25404,10.50607
2012/12/28,2012,12,28,-3.3468,5.24352
2012/12/31,2012,12,31,48.5144,0
2013/1/2,2013,1,2,61.05679,93.95771
2013/1/3,2013,1,3,-9.33766,-36.693
2013/1/4,2013,1,4,7.93829,-82.22801
2013/1/7,2013,1,7,4.66281,-7.25308
2013/1/8,2013,1,8,-1.86453,28.28433
2013/1/9,2013,1,9,-2.33178,4.58704
2013/1/10,2013,1,10,33.45748,44.95775
2013/1/11,2013,1,11,-12.05215,-45.61274
2013/1/14,2013,1,14,26.83981,23.51781
2013/1/15,2013,1,15,-39.85657,36.33199
2013/1/16,2013,1,16,44.4674,-10.99726
2013/1/17,2013,1,17,57.22616,-3.23979
2013/1/18,2013,1,18,3.18248,34.86254
2013/1/22,2013,1,22,30.79473,5.1411
2013/1/23,2013,1,23,-45.8183,-6.42E-01
2013/1/24,2013,1,24,32.71195,-49.74495
2013/1/25,2013,1,25,-3.16954,-28.68362
2013/1/28,2013,1,28,25.29176,-9.16648
2013/1/29,2013,1,29,50.59103,18.31365
2013/1/30,2013,1,30,16.43795,36.39724
2013/1/31,2013,1,31,-20.00029,-33.13505
2013/2/1,2013,2,1,12.45545,11.07313
2013/2/4,2013,2,4,-71.65999,-7.8134
2013/2/5,2013,2,5,21.17305,19.5072
2013/2/6,2013,2,6,-8.99E-01,1.94591
2013/2/7,2013,2,7,-35.65545,-16.24261
2013/2/8,2013,2,8,-4.98798,6.51E-01
2013/2/11,2013,2,11,59.03341,-42.51091
2013/2/12,2013,2,12,21.43125,-11.8462
2013/2/13,2013,2,13,-22.32652,-6.59521
2013/2/14,2013,2,14,13.40968,2.63929
2013/2/15,2013,2,15,-65.20048,-89.97445
2013/2/19,2013,2,19,36.09366,-12.13867
2013/2/20,2013,2,20,-99.9885,-52.31299
2013/2/21,2013,2,21,-75.12809,-31.55526
2013/2/22,2013,2,22,13.54471,-1.37718
2013/2/25,2013,2,25,-9.33E-01,26.7766
2013/2/26,2013,2,26,-22.44663,11.62038
2013/2/27,2013,2,27,6.09076,37.38375
2013/2/28,2013,2,28,-33.36947,-42.84829
2013/3/1,2013,3,1,-65.12281,-17.12115
2013/3/4,2013,3,4,-26.90328,-22.01402
2013/3/5,2013,3,5,33.60315,15.14662
2013/3/6,2013,3,6,-18.68967,-15.83636
2013/3/7,2013,3,7,53.93253,15.14902
2013/3/8,2013,3,8,18.4595,6.18213
2013/3/11,2013,3,11,5.19237,-7.55713
2013/3/12,2013,3,12,22.58525,41.06187
2013/3/13,2013,3,13,-9.39E-01,-12.96097
2013/3/14,2013,3,14,23.87397,-8.89037
2013/3/15,2013,3,15,19.56285,25.93626
2013/3/18,2013,3,18,13.45643,22.39861
2013/3/19,2013,3,19,-73.82483,18.91471
2013/3/20,2013,3,20,37.53649,-8.77158
2013/3/21,2013,3,21,-23.892,16.85274
2013/3/22,2013,3,22,58.79022,-16.17737
2013/3/25,2013,3,25,50.68209,-23.02159
2013/3/26,2013,3,26,69.52495,-3.39584
2013/3/27,2013,3,27,10.80559,13.56747
2013/3/28,2013,3,28,29.13085,-12.88809
2013/4/1,2013,4,1,-7.15256,0
2013/4/2,2013,4,2,5.36553,-40.26645
2013/4/3,2013,4,3,-124.1962,-24.06451
2013/4/4,2013,4,4,-55.06551,-78.61693
2013/4/5,2013,4,5,-26.15677,59.96134
2013/4/8,2013,4,8,30.81109,19.345
2013/4/9,2013,4,9,38.9006,6.19978
2013/4/10,2013,4,10,20.23829,-6.19978
2013/4/11,2013,4,11,-52.16675,-27.66216
2013/4/12,2013,4,12,-104.3485,-82.64521
2013/4/15,2013,4,15,-124.50628,-416.75613
2013/4/16,2013,4,16,4.90E-01,-46.95121
2013/4/17,2013,4,17,-101.0263,37.60149
2013/4/18,2013,4,18,52.29227,5.45645
2013/4/19,2013,4,19,13.83892,36.4597
2013/4/22,2013,4,22,36.85273,58.31604
2013/4/23,2013,4,23,20.50174,-50.59799
2013/4/24,2013,4,24,108.21252,62.7759
2013/4/25,2013,4,25,103.72685,67.87168
2013/4/26,2013,4,26,-29.78456,60.92854
2013/4/29,2013,4,29,69.4886,-11.82157
2013/4/30,2013,4,30,-48.06032,4.43686
2013/5/1,2013,5,1,-114.41234,-42.3343
2013/5/2,2013,5,2,138.97107,43.07334
2013/5/3,2013,5,3,74.21669,0
2013/5/6,2013,5,6,24.91136,0
2013/5/7,2013,5,7,-24.45715,-74.53323
2013/5/8,2013,5,8,45.18294,70.83679
2013/5/9,2013,5,9,-10.35053,-7.40233
2013/5/10,2013,5,10,-15.79829,-117.14047
2013/5/13,2013,5,13,-39.52082,12.91979
2013/5/14,2013,5,14,-44.03066,9.09676
2013/5/15,2013,5,15,4.14689,-72.54318
2013/5/16,2013,5,16,39.42741,-90.25434
2013/5/17,2013,5,17,39.07268,-38.69546
2013/5/20,2013,5,20,31.09682,-44.64972
2013/5/21,2013,5,21,-24.76929,19.19183
2013/5/22,2013,5,22,-85.74881,149.78508
2013/5/23,2013,5,23,-1.38215,-87.2044
2013/5/24,2013,5,24,-4.61035,30.56493
2013/5/28,2013,5,28,39.48994,-43.16688
2013/5/29,2013,5,29,-86.79715,18.88924
2013/5/30,2013,5,30,22.32642,96.30673
2013/5/31,2013,5,31,-76.76059,-58.77294
2013/6/3,2013,6,3,69.33119,24.84351
2013/6/4,2013,6,4,-6.51116,-9.29967
2013/6/5,2013,6,5,19.9676,13.94205
2013/6/6,2013,6,6,47.00103,-12.39072
2013/6/7,2013,6,7,57.81877,-43.64805
2013/6/10,2013,6,10,-11.77441,-8.62551
2013/6/11,2013,6,11,-17.72169,-28.34933
2013/6/12,2013,6,12,22.70707,26.77922
2013/6/13,2013,6,13,36.53535,7.06106
2013/6/14,2013,6,14,51.7927,19.55404
2013/6/17,2013,6,17,-3.55215,-20.33804
2013/6/18,2013,6,18,29.6599,-56.82291
2013/6/19,2013,6,19,-8.83251,19.0237
2013/6/20,2013,6,20,-127.39979,-261.60901
2013/6/21,2013,6,21,-78.55136,9.23049
2013/6/24,2013,6,24,68.52462,-28.59424
2013/6/25,2013,6,25,6.38333,-26.23632
2013/6/26,2013,6,26,8.19338,-147.6424
2013/6/27,2013,6,27,69.92168,-12.31293
2013/6/28,2013,6,28,-21.98283,-145.98756
2013/7/1,2013,7,1,63.84501,181.07516
2013/7/2,2013,7,2,70.77581,33.93963
2013/7/3,2013,7,3,70.92798,-8.67722
2013/7/5,2013,7,5,84.11718,-131.3873
2013/7/8,2013,7,8,-3.36728,79.83579
2013/7/9,2013,7,9,16.39087,70.61854
2013/7/10,2013,7,10,123.64944,1.72922
2013/7/11,2013,7,11,-66.14271,99.13488
2013/7/12,2013,7,12,42.84074,-17.77989
2013/7/15,2013,7,15,15.14007,16.93488
2013/7/16,2013,7,16,-13.09103,22.75784
2013/7/17,2013,7,17,19.62177,19.29269
2013/7/18,2013,7,18,63.16533,-47.12406
2013/7/19,2013,7,19,4.02E-01,42.09945
2013/7/22,2013,7,22,-46.06442,103.49705
2013/7/23,2013,7,23,12.97976,21.22097
2013/7/24,2013,7,24,-75.16901,4.88246
2013/7/25,2013,7,25,4.11888,-29.37742
2013/7/26,2013,7,26,-32.64611,16.34531
2013/7/29,2013,7,29,-6.22645,-4.08056
2013/7/30,2013,7,30,-61.49627,-18.32814
2013/7/31,2013,7,31,81.38956,-31.76594
2013/8/1,2013,8,1,116.67828,1.65162
2013/8/2,2013,8,2,-38.41013,-19.0317
2013/8/5,2013,8,5,-15.45968,-14.95277
2013/8/6,2013,8,6,-51.65841,-81.47723
2013/8/7,2013,8,7,-38.52688,6.77791
2013/8/8,2013,8,8,-40.55145,53.00957
2013/8/9,2013,8,9,106.62396,35.81315
2013/8/12,2013,8,12,5.7338,104.89131
2013/8/13,2013,8,13,29.36914,-40.67219
2013/8/14,2013,8,14,8.13E-01,-6.54304
2013/8/15,2013,8,15,19.46603,10.62745
2013/8/16,2013,8,16,5.25707,127.12751
2013/8/19,2013,8,19,-14.57365,-13.50098
2013/8/20,2013,8,20,-87.65649,23.79702
2013/8/21,2013,8,21,-46.17321,-30.16497
2013/8/22,2013,8,22,49.06865,39.64739
2013/8/23,2013,8,23,57.09889,6.31013
2013/8/26,2013,8,26,-20.45282,0
2013/8/27,2013,8,27,124.88368,129.67295
2013/8/28,2013,8,28,43.20979,7.65E-01
2013/8/29,2013,8,29,-51.58424,-36.09861
2013/8/30,2013,8,30,-46.14861,-40.29166
2013/9/3,2013,9,3,35.75783,14.76533
2013/9/4,2013,9,4,-52.73511,-29.58103
2013/9/5,2013,9,5,45.92767,-15.65027
2013/9/6,2013,9,6,85.71097,6.26688
2013/9/9,2013,9,9,-39.86735,9.38339
2013/9/10,2013,9,10,-85.29593,-100.35087
2013/9/11,2013,9,11,6.86951,17.5505
2013/9/12,2013,9,12,41.79032,-115.36689
2013/9/13,2013,9,13,-15.62428,-31.17941
2013/9/16,2013,9,16,-65.50935,18.07851
2013/9/17,2013,9,17,-47.9345,-38.71404
2013/9/18,2013,9,18,107.8214,-37.39285
2013/9/19,2013,9,19,-68.04343,210.14408
2013/9/20,2013,9,20,-70.78585,-51.99278
2013/9/23,2013,9,23,-45.04391,-85.32583
2013/9/24,2013,9,24,-19.32815,-28.81858
2013/9/25,2013,9,25,-19.83758,27.99785
2013/9/26,2013,9,26,15.6244,33.52379
2013/9/27,2013,9,27,-6.7496,25.98628
2013/9/30,2013,9,30,-22.85766,-47.21524
2013/10/1,2013,10,1,-12.32524,-118.65121
2013/10/2,2013,10,2,86.8028,51.8417
2013/10/3,2013,10,3,-33.08368,32.29586
2013/10/4,2013,10,4,22.22318,-20.67482
2013/10/7,2013,10,7,-34.0098,45.35539
2013/10/8,2013,10,8,19.34687,19.64396
2013/10/9,2013,10,9,-79.61936,-84.1075
2013/10/10,2013,10,10,59.42936,-18.35637
2013/10/11,2013,10,11,-41.94068,-111.79804
2013/10/14,2013,10,14,16.57047,68.09931
2013/10/15,2013,10,15,-51.18941,-50.97412
2013/10/16,2013,10,16,46.09754,10.2428
2013/10/17,2013,10,17,-69.3311,153.28154
2013/10/18,2013,10,18,6.03546,-9.06239
2013/10/21,2013,10,21,-69.04392,3.2976
2013/10/22,2013,10,22,-62.60368,50.79526
2013/10/23,2013,10,23,-41.9439,-5.70529
2013/10/24,2013,10,24,11.19489,43.81932
2013/10/25,2013,10,25,32.96876,9.67788
2013/10/28,2013,10,28,36.68311,42.48785
2013/10/29,2013,10,29,-21.17653,-37.65698
2013/10/30,2013,10,30,-63.70747,17.66733
2013/10/31,2013,10,31,-17.53819,-99.71175
2013/11/1,2013,11,1,-80.49879,-56.95476
2013/11/4,2013,11,4,4.59E-01,45.45897
2013/11/5,2013,11,5,-57.75585,-43.79755
2013/11/6,2013,11,6,66.00979,38.86145
2013/11/7,2013,11,7,-27.57435,-38.86145
2013/11/8,2013,11,8,18.40234,-72.8657
2013/11/11,2013,11,11,24.72011,-10.14707
2013/11/12,2013,11,12,-96.93445,-4.23495
2013/11/13,2013,11,13,39.03379,-29.76087
2013/11/14,2013,11,14,-5.55482,45.83178
2013/11/15,2013,11,15,3.704,4.21932
2013/11/18,2013,11,18,-37.64978,-12.67027
2013/11/19,2013,11,19,14.44776,-26.30296
2013/11/20,2013,11,20,-4.65E-01,-64.30299
2013/11/21,2013,11,21,97.09165,-59.13593
2013/11/22,2013,11,22,-27.38885,21.83486
2013/11/25,2013,11,25,-34.48077,-11.34043
2013/11/26,2013,11,26,-18.96586,15.69426
2013/11/27,2013,11,27,-64.45181,-8.71203
2013/11/29,2013,11,29,19.71722,27.8172
2013/12/2,2013,12,2,51.22006,-82.22538
2013/12/3,2013,12,3,101.56723,-43.4875
2013/12/4,2013,12,4,52.14114,36.41718
2013/12/5,2013,12,5,8.03505,-17.72633
2013/12/6,2013,12,6,12.02477,37.14209
2013/12/9,2013,12,9,-13.80906,14.06623
2013/12/10,2013,12,10,51.88977,101.49759
2013/12/11,2013,12,11,-47.43044,-18.90482
2013/12/12,2013,12,12,2.6734,-124.04266
2013/12/13,2013,12,13,-40.27489,23.85997
2013/12/16,2013,12,16,39.38394,9.68327
2013/12/17,2013,12,17,-11.59904,-10.56464
2013/12/18,2013,12,18,25.83238,-4.40953
2013/12/19,2013,12,19,42.86199,-123.50438
2013/12/20,2013,12,20,24.11657,-2.72427
2013/12/23,2013,12,23,-17.96509,13.60431
2013/12/24,2013,12,24,13.59021,0
2013/12/26,2013,12,26,14.42042,0
2013/12/27,2013,12,27,33.46259,55.78336
2013/12/30,2013,12,30,-44.82013,-35.90715
2013/12/31,2013,12,31,-38.2215,0
2014/1/2,2014,1,2,-133.5293,73.29284
2014/1/3,2014,1,3,-67.87423,33.55006
2014/1/6,2014,1,6,-24.56659,41.14077
2014/1/7,2014,1,7,11.14171,-65.83671
2014/1/8,2014,1,8,-62.57685,-23.05837
2014/1/9,2014,1,9,-31.62983,17.74806
2014/1/10,2014,1,10,49.9357,64.17179
2014/1/13,2014,1,13,-43.30742,13.06936
2014/1/14,2014,1,14,37.21403,12.16269
2014/1/15,2014,1,15,73.48486,-54.12383
2014/1/16,2014,1,16,-9.69562,19.28253
2014/1/17,2014,1,17,18.90947,29.63289
2014/1/21,2014,1,21,28.43933,-41.89368
2014/1/22,2014,1,22,78.833,10.51137
2014/1/23,2014,1,23,26.40912,76.31569
2014/1/24,2014,1,24,-30.45179,13.73264
2014/1/27,2014,1,27,-41.54231,-22.33765
2014/1/28,2014,1,28,76.00853,-31.9876
2014/1/29,2014,1,29,-2.22978,44.02983
2014/1/30,2014,1,30,38.63579,-74.50677
2014/1/31,2014,1,31,-32.84074,29.60912
2014/2/3,2014,2,3,-47.47904,38.02045
2014/2/4,2014,2,4,34.09415,-40.62492
2014/2/5,2014,2,5,8.48188,14.73802
2014/2/6,2014,2,6,20.46674,6.91827
2014/2/7,2014,2,7,89.6209,9.49467
2014/2/10,2014,2,10,7.81965,60.78938
2014/2/11,2014,2,11,-5.21153,16.97128
2014/2/12,2014,2,12,18.64579,25.33321
2014/2/13,2014,2,13,-8.65E-01,21.83655
2014/2/14,2014,2,14,-2.16444,79.6893
2014/2/18,2014,2,18,91.2624,2.46688
2014/2/19,2014,2,19,37.15189,-8.22E-01
2014/2/20,2014,2,20,-16.42584,-14.00021
2014/2/21,2014,2,21,-30.48882,23.03518
2014/2/24,2014,2,24,26.26704,37.58027
2014/2/25,2014,2,25,-42.01856,13.80647
2014/2/26,2014,2,26,32.29286,-23.57872
2014/2/27,2014,2,27,-8.05073,1.63023
2014/2/28,2014,2,28,8.05073,-18.78475
2014/3/3,2014,3,3,97.53252,74.65635
2014/3/4,2014,3,4,-66.31853,-47.72959
2014/3/5,2014,3,5,-79.74378,7.31478
2014/3/6,2014,3,6,4.70641,26.71593
2014/3/7,2014,3,7,43.40003,-32.40414
2014/3/10,2014,3,10,-62.25634,28.36682
2014/3/11,2014,3,11,-47.06792,7.26448
2014/3/12,2014,3,12,-89.48511,63.24983
2014/3/13,2014,3,13,9.2973,8.73433
2014/3/14,2014,3,14,30.40889,51.25641
2014/3/17,2014,3,17,-35.7192,-20.43003
2014/3/18,2014,3,18,71.14701,-72.27157
2014/3/19,2014,3,19,29.08766,-57.235
2014/3/20,2014,3,20,-40.86485,-35.85191
2014/3/21,2014,3,21,1.31015,29.35535
2014/3/24,2014,3,24,6.10884,-82.86592
2014/3/25,2014,3,25,-17.91448,9.10211
2014/3/26,2014,3,26,46.5981,-31.52486
2014/3/27,2014,3,27,43.95992,-26.7259
2014/3/28,2014,3,28,16.69131,-4.19082
2014/3/31,2014,3,31,-3.84615,-10.07449
2014/4/1,2014,4,1,-79.38845,-26.98014
2014/4/2,2014,4,2,-5.22826,27.82057
2014/4/3,2014,4,3,29.11094,-26.9749
2014/4/4,2014,4,4,36.65318,44.58656
2014/4/7,2014,4,7,-30.16245,5.85472
2014/4/8,2014,4,8,90.71308,34.96352
2014/4/9,2014,4,9,43.81743,-25.77916
2014/4/10,2014,4,10,-8.39217,62.10819
2014/4/11,2014,4,11,14.25705,-8.22995
2014/4/14,2014,4,14,12.95841,25.46226
2014/4/15,2014,4,15,-12.53979,-91.86943
2014/4/16,2014,4,16,4.19E-01,11.6948
2014/4/17,2014,4,17,22.54345,-8.35021
2014/4/21,2014,4,21,2.91375,0
2014/4/22,2014,4,22,-94.22352,-41.14974
2014/4/23,2014,4,23,-29.44091,-5.06564
2014/4/24,2014,4,24,21.35389,21.06798
2014/4/25,2014,4,25,-57.46649,32.66332
2014/4/28,2014,4,28,10.34856,-7.51591
2014/4/29,2014,4,29,18.90856,-4.18114
2014/4/30,2014,4,30,-66.54329,-31.06615
2014/5/1,2014,5,1,-13.95605,-33.83691
2014/5/2,2014,5,2,14.82682,9.33146
2014/5/5,2014,5,5,-12.20664,0
2014/5/6,2014,5,6,8.73E-01,83.92425
2014/5/7,2014,5,7,55.08178,-34.21302
2014/5/8,2014,5,8,-22.03558,-30.26455
2014/5/9,2014,5,9,-11.71132,14.31788
2014/5/12,2014,5,12,25.9824,25.15226
2014/5/13,2014,5,13,47.66145,-7.53039
2014/5/14,2014,5,14,28.5175,29.21181
2014/5/15,2014,5,15,-37.06661,-20.84551
2014/5/16,2014,5,16,22.19277,-25.14741
2014/5/19,2014,5,19,25.04368,35.16574
2014/5/20,2014,5,20,-7.20118,-21.73567
2014/5/21,2014,5,21,68.55985,-27.74517
2014/5/22,2014,5,22,-13.79311,37.79053
2014/5/23,2014,5,23,25.4621,-23.47543
2014/5/27,2014,5,27,-10.00007,-54.13948
2014/5/28,2014,5,28,-58.37436,-41.05217
2014/5/29,2014,5,29,36.20896,-29.3152
2014/5/30,2014,5,30,-36.63177,-15.6003
2014/6/2,2014,6,2,-10.15993,-11.30183
2014/6/3,2014,6,3,8.04524,-15.69741
2014/6/4,2014,6,4,-8.46E-01,8.72779
2014/6/5,2014,6,5,-6.77527,25.21184
2014/6/6,2014,6,6,7.62143,-17.3718
2014/6/9,2014,6,9,73.40836,20.83784
2014/6/10,2014,6,10,-2.49642,20.73834
2014/6/11,2014,6,11,2.08045,8.61183
2014/6/12,2014,6,12,87.71428,12.88581
2014/6/13,2014,6,13,15.46403,24.80468
2014/6/16,2014,6,16,-4.06E-01,11.07351
2014/6/17,2014,6,17,-21.99377,-29.87787
2014/6/18,2014,6,18,-15.95394,7.70253
2014/6/19,2014,6,19,18.81128,78.80303
2014/6/20,2014,6,20,33.7373,65.00787
2014/6/23,2014,6,23,-44.35975,3.30765
2014/6/24,2014,6,24,-5.73056,16.50057
2014/6/25,2014,6,25,19.20846,-5.76807
2014/6/26,2014,6,26,-26.99777,-16.52254
2014/6/27,2014,6,27,-4.10525,18.99551
2014/6/30,2014,6,30,-15.22326,-8.24871
2014/7/1,2014,7,1,-1.23666,41.08777
2014/7/2,2014,7,2,-35.6015,-3.27275
2014/7/3,2014,7,3,-17.49342,-29.5663
2014/7/7,2014,7,7,-22.17608,-14.85898
2014/7/8,2014,7,8,-5.45675,32.95118
2014/7/9,2014,7,9,-46.8736,-8.21E-01
2014/7/10,2014,7,10,27.08794,57.08046
2014/7/11,2014,7,11,-89.52206,-17.0455
2014/7/14,2014,7,14,3.44439,-95.38089
2014/7/15,2014,7,15,-41.07959,13.28119
2014/7/16,2014,7,16,53.54265,-29.93999
2014/7/17,2014,7,17,84.571,5.00435
2014/7/18,2014,7,18,-2.52595,15.80919
2014/7/21,2014,7,21,61.05145,14.09644
2014/7/22,2014,7,22,-7.06474,-4.14127
2014/7/23,2014,7,23,-54.40785,-7.46424
2014/7/24,2014,7,24,-44.4479,-50.93198
2014/7/25,2014,7,25,8.51E-01,6.71373
2014/7/28,2014,7,28,-17.9038,32.58164
2014/7/29,2014,7,29,-30.00467,-17.51358
2014/7/30,2014,7,30,-30.21341,-15.90671
2014/7/31,2014,7,31,-91.92224,-31.14442
2014/8/1,2014,8,1,-12.8483,20.22722
2014/8/4,2014,8,4,18.15374,-2.52326
2014/8/5,2014,8,5,-40.39565,-19.39383
2014/8/6,2014,8,6,-20.56365,72.90788
2014/8/7,2014,8,7,18.77936,-4.15712
2014/8/8,2014,8,8,13.80906,14.94705
2014/8/11,2014,8,11,19.0821,-8.29757
2014/8/12,2014,8,12,-31.55287,28.14728
2014/8/13,2014,8,13,9.80148,-12.39544
2014/8/14,2014,8,14,-90.38292,4.96242
2014/8/15,2014,8,15,79.6893,-58.25076
2014/8/18,2014,8,18,-42.13873,2.51255
2014/8/19,2014,8,19,-87.82198,-8.37E-01
2014/8/20,2014,8,20,72.47906,-5.02753
2014/8/21,2014,8,21,-96.44783,-66.74436
2014/8/22,2014,8,22,-14.35226,6.80579
2014/8/25,2014,8,25,-13.93459,0
2014/8/26,2014,8,26,23.66228,29.65057
2014/8/27,2014,8,27,9.25E-01,-10.98945
2014/8/28,2014,8,28,30.88452,31.2049
2014/8/29,2014,8,29,64.28706,-21.05981
2014/9/2,2014,9,2,-141.68033,-63.79918
2014/9/3,2014,9,3,122.6303,-5.14465
2014/9/4,2014,9,4,-49.83275,20.54215
2014/9/5,2014,9,5,-53.66869,-18.82659
2014/9/8,2014,9,8,-29.42797,-24.07976
2014/9/9,2014,9,9,4.21622,-11.22543
2014/9/10,2014,9,10,-50.86687,-16.45877
2014/9/11,2014,9,11,54.61119,-33.98048
2014/9/12,2014,9,12,-26.2783,-34.24845
2014/9/15,2014,9,15,30.48681,9.6872
2014/9/16,2014,9,16,90.65475,-7.04309
2014/9/17,2014,9,17,-21.1068,13.19644
2014/9/18,2014,9,18,-62.54282,-54.80687
2014/9/19,2014,9,19,-30.90744,-2.66957
