BIGau,Ndate,BIGpf,LGdija,usdin,loggas,logauf
6.99159,2000/7/24,-82.90072,-19.64384,8.819793119,-136.9329045,-20.20339398
-0.776,2000/7/25,-10.86319,6.03156,-14.03992066,-64.77732702,1.557448401
-4.66065,2000/7/26,-21.80823,-75.1216,-8.043237449,120.5313293,7.778875121
6.98909,2000/7/27,32.67142,28.66823,30.48537559,65.29144592,-12.4528969
-27.24322,2000/7/28,24.72858,-30.86163,34.63704469,28.32981226,-14.05232338
-21.13359,2000/7/31,-117.15181,4.46412,-5.952230114,-80.94448309,-14.09793966
13.31832,2000/8/1,56.62739,34.9305,20.20438634,238.4433983,1.568699609
0,2000/8/2,72.83611,32.86825,23.65014822,240.4829561,-6.278201049
-32.97859,2000/8/3,61.04029,7.7342,12.56094822,36.94398778,-48.96625409
-24.50298,2000/8/4,192.65623,24.74197,-3.136832797,46.75342641,-12.72658733
-11.9061,2000/8/7,-154.93717,39.85103,-4.316847869,52.25262723,7.958486411
-1.58995,2000/8/8,31.43279,43.69245,21.93213335,60.50563412,-4.773341553
-17.52796,2000/8/9,179.67325,-28.20589,5.075586737,9.83902736,-19.14600376
3.19217,2000/8/10,139.40297,1.16663,-21.90645159,47.89162881,6.391384257
7.97017,2000/8/11,-44.57199,47.13494,12.53149961,6.798752084,49.21686355
43.57639,2000/8/14,126.93118,58.02952,-1.955664832,-155.1040165,-11.06483355
-20.54526,2000/8/15,-36.86848,-42.61923,-25.89765156,-85.31784315,3.16425866
34.71219,2000/8/16,17.79057,-23.06103,-10.24465774,179.8307376,42.49336677
13.33757,2000/8/17,19.07792,18.60081,-3.15707043,-6.894346324,6.260101724
-25.14013,2000/8/18,6.79328,-3.59978,36.16848309,29.47044662,-14.09793966
-15.7868,2000/8/21,64.68049,13.08402,17.19206672,294.2769424,-26.75495395
-19.02023,2000/8/22,-170.4939,23.19739,10.90507747,-212.8079691,-25.3325972
-3.97305,2000/8/23,109.88429,2.14382,-12.46518339,80.91199721,-38.27813089
-8.75353,2000/8/24,-53.22136,14.81794,-7.418166191,-61.73781676,28.74018089
16.69601,2000/8/25,54.57747,3.8392,3.905877428,83.37497423,19.0549987
0,2000/8/28,112.42765,23.29997,6.242106456,53.16244944,-1.584727191
5.5511,2000/8/29,-17.21029,-14.58993,29.14087081,-62.55666643,-9.520525886
-11.10931,2000/8/30,76.26318,-43.62419,-2.711556413,168.7777739,7.935220222
58.40137,2000/8/31,-26.14665,43.62419,18.94543811,-17.22134189,69.2117408
0,2000/9/1,33.96004,9.1602,-48.10457021,47.86906639,-20.3343727
-31.47075,2000/9/5,58.15665,8.42747,41.54102165,102.0872051,-18.85507225
-13.44444,2000/9/6,135.23429,19.25262,65.19333185,104.8841161,-25.26811386
-23.03112,2000/9/7,60.55136,-19.53803,-16.01579499,-62.97358757,-3.168876331
0.796,2000/9/8,-221.53695,-15.15361,26.28056189,-103.7642979,-11.10931128
-3.18573,2000/9/11,190.7489,-9.74909,38.93687711,115.0458074,-3.179315529
33.33417,2000/9/12,-107.60944,14.61545,-10.17304158,-2.600825401,-3.181644698
-34.13097,2000/9/13,-58.6721,-19.78172,7.914424128,40.56839725,-1.591696855
9.55194,2000/9/14,31.9853,-36.94021,-6.02872881,118.6439197,-6.372627437
-7.95849,2000/9/15,229.64194,-63.31515,29.68582968,9.1861188,-1.594619008
6.36796,2000/9/18,114.54584,-47.34713,1.497696306,73.6180067,-14.37798016
-18.3331,2000/9/19,-43.79079,-7.73364,4.489992459,55.4183252,7.993642638
-7.19494,2000/9/20,81.31107,-40.99672,0.373956587,-36.59463968,-46.56927585
-30.51074,2000/9/21,-390.64023,31.41818,-42.83981344,-25.3902259,20.93765696
71.12535,2000/9/22,-171.96869,32.89442,-63.14632048,-130.0729575,24.03406698
-17.47347,2000/9/25,-150.07466,-15.73091,19.11678771,121.0277222,36.59583143
31.71783,2000/9/26,-9.64028,-71.64173,-31.78012153,39.33259928,-3.170032855
20.49306,2000/9/27,-5.51836,-1.20934,-5.383498783,-9.799804427,70.77198685
3.92991,2000/9/28,-157.43142,79.23935,11.52790843,-156.4894529,-43.90017703
-43.42586,2000/9/29,70.98793,-70.03068,-6.528724042,52.23391361,-31.63120188
-8.73752,2000/10/2,184.7167,20.01931,21.08695072,136.8359233,-7.943929083
-15.93158,2000/10/3,-14.8708,7.95198,17.93898112,-3.247061698,-23.91934531
-11.98716,2000/10/4,-87.54579,26.14957,-5.335781932,-47.35726555,-20.8371991
-15.23139,2000/10/5,-126.17577,-24.05148,25.09720302,-114.7981768,4.817465629
-6.42923,2000/10/6,46.69117,-52.2998,2.274388541,-123.1153415,-20.9143885
0,2000/10/9,138.4985,-11.53607,-3.032782818,121.4290884,12.88230776
8.03505,2000/10/10,176.3061,-18.13129,-17.86049737,-13.51364706,36.82519053
35.9749,2000/10/11,9.15268,-45.8853,6.848871819,305.3806725,-30.39833798
19.85804,2000/10/12,352.34073,-161.09616,18.9681679,95.14463266,93.7076926
-11.90392,2000/10/13,-130.8178,67.67885,36.93900001,-72.33871339,-63.30935461
-26.30405,2000/10/16,-264.84116,19.81975,20.9677888,-137.8575433,-14.37269316
-21.64063,2000/10/17,9.22489,-63.70376,-20.9677888,60.30289636,-6.403163444
28.03201,2000/10/18,64.03134,-49.64909,0,-171.8347991,-12.83471882
-27.22858,2000/10/19,-74.57567,72.51794,42.57823143,-236.4265258,-3.214615113
2.4094,2000/10/20,109.45895,35.65276,7.798030499,-12.29799112,17.65101008
16.0286,2000/10/23,1.28661,19.12328,14.07522794,117.1611765,-17.65101008
-20.04501,2000/10/24,-50.46231,51.0068,-3.699586917,-221.3220663,0
-54.99519,2000/10/25,-53.69004,-27.91544,40.88981178,-147.5432779,-63.16533049
-6.51605,2000/10/26,97.71549,22.50066,-1.100083128,4.658313027,-21.26092841
-42.59429,2000/10/27,-126.80077,87.19011,-40.90021956,-116.0703985,-8.205074836
15.61178,2000/10/30,9.27555,99.38393,-4.074231079,-53.89054521,-1.642876819
-4.10292,2000/10/31,-14.58478,53.91979,-21.54574597,4.838936232,9.847951655
16.38849,2000/11/1,72.43897,-28.46377,-41.91052857,185.5594326,-16.42568077
-10.64548,2000/11/2,-93.74101,-7.56128,1.87965587,68.0466846,8.220605936
-3.28079,2000/11/3,22.62996,-25.04283,-25.63328748,153.2804981,3.283890379
17.19656,2000/11/6,19.87015,63.47003,28.26343972,-72.82818416,-1.641634803
-3.27029,2000/11/7,70.78908,-9.914,-6.014118765,202.9701079,-3.285132395
-22.96124,2000/11/8,-20.85452,-17.92871,26.99818978,214.2937454,11.48710805
9.03497,2000/11/9,87.94828,-29.0885,-37.16593863,86.1931464,13.0910267
3.28079,2000/11/10,12.78466,-93.72139,21.06221413,8.764775566,-21.29300236
0,2000/11/13,57.06974,-35.24516,-7.510498749,188.4808326,-3.285132395
1.63947,2000/11/14,50.10664,67.12157,21.74476223,235.8538268,9.847951655
-5.74084,2000/11/15,87.53996,10.77784,5.605970598,176.1324775,3.277694359
34.33176,2000/11/16,-56.51437,-20.96705,20.49353595,-336.4286431,11.45248874
-23.67623,2000/11/17,40.61732,-10.67481,15.95513155,220.5162399,-1.634221964
14.71078,2000/11/20,-28.26888,-68.86256,-1.111248627,104.8068966,9.796120287
0,2000/11/21,-7.40485,13.20054,24.38202713,109.1197841,-9.796120287
0,2000/11/22,29.54396,-39.5681,-3.316772478,113.0533878,9.796120287
32.51331,2000/11/27,-2.45433,31.34428,-29.59428705,-140.2478713,61.53417749
29.05531,2000/11/28,-144.77823,-15.87944,-17.10847992,-246.9522715,-4.826388516
-13.69634,2000/11/29,51.72486,49.94196,0.745250078,117.5091601,-55.07724838
0,2000/11/30,-102.78888,-88.58894,-54.74215132,277.6076396,59.90363689
1.61358,2000/12/1,-237.52276,-17.11021,-13.60478083,55.01617303,-22.56917754
24.132,2000/12/4,-109.88429,77.76001,-41.45405485,468.4300795,32.20589337
1.60404,2000/12/5,-241.69452,136.72509,30.84301511,-28.72444785,-4.815685009
12.81106,2000/12/6,46.80889,-94.39883,-45.77184282,603.6015864,62.19120335
36.62267,2000/12/7,-73.3623,-19.19069,9.575663841,-57.70755445,-17.45112595
-15.08934,2000/12/8,-136.78514,38.90913,17.564246,108.0861775,-15.92574142
-35.94843,2000/12/11,158.92424,5.22238,9.896285202,400.3834973,-32.02776181
0.802,2000/12/12,26.41881,17.16242,0,-628.3697004,1.607010127
-18.48577,2000/12/13,-139.77133,10.5418,17.45375944,-336.9257337,-27.40037366
-4.83534,2000/12/14,-114.83865,-48.3264,-48.74202297,-72.0451515,6.462716697
16.90021,2000/12/15,134.43885,-98.76688,-19.57408517,540.7842979,22.54407267
-2.41029,2000/12/18,131.86143,86.72012,7.686630005,67.23833073,-11.25740817
-10.46009,2000/12/19,-63.20864,-24.97787,4.98902389,283.4056819,0
46.47476,2000/12/20,-561.97644,-110.30347,-56.75114208,105.5857995,44.8556016
10.34888,2000/12/21,35.24728,70.28611,-16.35176135,228.5810671,19.08290797
0,2000/12/22,33.30495,60.97084,-28.56824645,-112.3334457,0
0,2000/12/26,75.64578,23.1646,-18.88753102,101.2742474,6.342381294
30.89949,2000/12/27,-27.80279,44.73986,1.182880252,76.82943284,17.39394024
-9.48414,2000/12/28,-102.93394,26.29191,5.122094733,-323.7887724,-55.58791146
0,2000/12/29,156.74247,-32.39464,-39.95450385,233.6510202,4.792656163
-53.33718,2001/1/2,65.93748,-57.47954,-25.50929401,-677.0274192,-57.86392537
-63.74339,2001/1/3,124.2949,120.52944,58.37005701,-91.83153032,-6.477174682
-0.813,2001/1/4,21.66062,-13.2485,-53.97497011,393.6786342,-11.35835272
4.87515,2001/1/5,-29.42281,-100.81589,-10.79589104,140.5914967,11.35835272
14.5927,2001/1/8,-99.01117,-16.59365,14.38856585,196.210717,0
-21.09411,2001/1/9,50.57344,-19.99972,26.25586068,57.88304122,-8.110076715
-11.40095,2001/1/10,279.8944,13.01029,11.48665905,-316.9162862,-45.69845056
-35.20551,2001/1/11,-10.32455,2.16187,-33.35550499,-204.5721104,-11.50014432
-7.40485,2001/1/12,93.49452,-34.5918,14.72388438,-119.3247327,-1.645366498
12.33442,2001/1/16,34.54797,52.20282,1.973796707,-193.4010819,-9.88531114
-15.62952,2001/1/17,-100.07562,-27.94284,28.71573994,-692.3064622,-1.649741642
23.01339,2001/1/18,122.95586,38.37522,-34.63982328,140.3964868,16.46928337
0,2001/1/19,241.3368,-37.04189,29.93244879,192.2576578,1.643498532
20.44512,2001/1/22,0,-3.83699,-17.30415873,-1.164640613,34.37057367
-0.816,2001/1/23,-368.69652,29.28444,2.757550434,-308.2936412,-4.893459469
-30.29879,2001/1/24,-77.05188,-1.15829,56.34169595,104.4012545,-29.4771142
10.66962,2001/1/25,46.09915,33.54263,-4.667324274,93.59506439,3.285132395
-22.18938,2001/1/26,60.22783,-28.23904,-4.672345603,-8.37136807,-28.00315483
-11.55039,2001/1/29,-104.83225,17.16267,13.22527881,-618.395423,0
34.55942,2001/1/30,0,72.04136,-33.13901888,-137.4153673,44.3916453
-7.38247,2001/1/31,-60.19424,2.45791,-17.25416013,-287.0832247,1.635452785
51.41571,2001/2/1,172.31453,38.23311,-33.52728241,484.1280617,47.1621934
-15.44232,2001/2/2,195.07736,-47.5214,24.48070659,240.3248096,-22.70402014
-20.40286,2001/2/5,-90.0416,40.48546,-13.80278743,-725.2139236,-31.00368289
-45.22657,2001/2/6,-28.52519,-3.33992,33.44526696,43.92204821,-31.22660627
7.43302,2001/2/7,129.69186,-4.24299,4.701005134,341.1248567,-8.254982183
-3.30199,2001/2/8,44.21745,-26.33161,45.57008259,-53.96773247,-44.85008692
-50.66896,2001/2/9,-77.6785,-39.73676,-21.36229009,36.51915609,-3.340726949
20.00592,2001/2/12,-73.39568,66.0882,-14.43034495,-280.9400089,13.34751667
-5.82555,2001/2/13,-21.4044,-17.27235,31.14072548,145.2674404,-6.668630591
-8.33579,2001/2/14,-93.99115,-43.19617,2.326577637,-377.4264718,-15.04196361
-28.46196,2001/2/15,-135.10164,38.29414,47.42221318,59.40765892,-72.59513138
-18.51646,2001/2/16,53.95032,-36.52038,-37.35475456,-20.23235433,52.45779321
-20.29022,2001/2/20,-87.25295,-27.81179,21.6048158,-232.2984072,-35.46659462
21.13359,2001/2/21,-7.60453,-83.48043,9.994389726,-109.9960401,35.46659462
22.70936,2001/2/22,43.92205,0.0949,7.672371608,-3.377095675,5.043094996
26.76192,2001/2/23,33.02636,-35.17255,-47.78867614,-9.300576515,40.1353167
45.61523,2001/2/26,-93.72538,82.65353,28.19727714,-114.0576286,80.80897506
83.34788,2001/2/27,-44.54341,-2.30623,-16.20071888,237.5541021,26.06426319
-25.97657,2001/2/28,-115.777,-58.2023,-14.71005089,-35.52024122,-9.755776815
-5.70315,2001/3/1,36.31642,-18.71921,-27.61880258,-41.67125445,-26.12305512
-53.31853,2001/3/2,34.45557,6.71485,-3.513551666,69.78102779,-51.06498786
-9.9154,2001/3/5,116.96802,39.64905,15.59407356,54.05205696,6.622867954
-10.7673,2001/3/6,-42.72784,11.87491,-14.03214409,-17.12552049,-43.23028241
-19.94849,2001/3/7,103.04749,56.37542,24.138348,28.50513162,24.99303744
49.70046,2001/3/8,-92.32605,51.76305,-12.83112792,-53.08790378,65.95335284
100.1417,2001/3/9,-58.52284,-86.29674,-1.947421592,-178.6574677,87.47741485
43.24561,2001/3/12,-1.55077,-181.78865,22.1490083,73.86283,12.81105595
-51.30153,2001/3/13,-64.06331,34.9784,40.50744054,-130.746826,-77.43940364
-88.79255,2001/3/14,-189.83299,-136.03288,25.2697846,-83.20911141,-70.56517503
-29.72934,2001/3/15,22.96124,25.10503,36.49554938,14.12628143,-41.55959771
-22.43133,2001/3/16,30.96878,-90.94082,19.64111285,94.16912615,-31.85343427
-2.49954,2001/3/19,-96.8971,59.58259,0,24.08452497,28.51142193
16.63647,2001/3/20,-31.67005,-105.20308,-36.71022228,188.0138302,11.68580899
7.46567,2001/3/21,138.30106,-105.7132,52.50960587,-206.9261297,23.2777079
-14.11261,2001/3/22,-42.33876,-44.87359,30.68174001,144.877096,-13.28626602
28.17951,2001/3/23,122.61729,53.00528,-13.44334809,50.53364291,6.648213803
-10.75294,2001/3/26,28.54081,82.70991,-29.27080085,40.17098884,6.638052219
-3.31396,2001/3/27,42.46259,115.02634,8.275860973,237.3871508,-14.94991087
-30.77461,2001/3/28,-231.42139,-71.3933,20.99493987,-134.1708302,-21.68557709
0,2001/3/29,1.65037,6.08053,24.98631278,-142.5637682,-15.07677633
-41.09412,2001/3/30,-4.95299,35.18897,31.12438582,-210.0405936,-15.12929859
-29.59285,2001/4/2,-117.203,-44.5639,-4.802304121,66.8950224,-38.90492652
19.46943,2001/4/3,100.65213,-131.77081,-61.41828482,10.20069716,20.3416991
39.51598,2001/4/4,151.54187,13.58119,-22.17422881,56.51770602,26.97489926
-22.6567,2001/4/5,22.36166,179.98331,11.28917927,196.6210459,-5.045047792
11.76267,2001/4/6,-31.98059,-55.95251,-24.87504484,-27.31926194,31.85343427
3.35492,2001/4/9,35.16574,23.91295,18.85780131,71.15153878,-28.48941798
-39.58495,2001/4/10,186.95619,112.16839,25.14175621,64.5393311,-16.84619963
17.7315,2001/4/11,-45.98996,-38.54575,5.608866618,-138.109664,23.56642506
26.04347,2001/4/12,10.77463,48.93636,-22.1034546,-3.227155875,23.43923479
0,2001/4/16,82.23213,13.53913,23.59792977,107.6126546,53.1050691
21.72312,2001/4/17,-83.76972,24.79766,13.42718465,-216.3043114,-36.43987283
-28.42908,2001/4/18,-44.8288,166.42039,-14.54799281,-83.55288135,3.325379044
70.72679,2001/4/19,-20.24687,31.74447,-39.78870967,-39.83214701,65.97840255
12.3625,2001/4/20,-85.1276,-46.48892,-26.09746085,22.9269298,-8.192692147
-20.62377,2001/4/23,52.22041,-19.59176,15.90407937,-2.54146783,-18.07850974
13.21049,2001/4/24,-119.60398,-32.23714,16.59918387,-40.0117319,6.582714135
1.64849,2001/4/25,68.97527,70.40493,-6.782908688,-83.76154805,-28.04570503
0,2001/4/26,179.26056,27.36053,-21.5493678,-79.18878911,32.9762011
18.0922,2001/4/27,-26.03784,47.54536,45.99342187,-21.36316578,-8.220605936
-23.86465,2001/4/30,29.09087,-30.26868,5.246913606,-156.2574964,1.645366498
14.00553,2001/5/1,72.63631,65.59518,-18.39199811,-50.24028183,6.575239438
-0.823,2001/5/2,-174.53731,-8.64001,-5.269194464,-150.4282955,16.39467715
40.12554,2001/5/3,100.37475,-32.07329,7.901396262,42.41755629,14.70247911
3.25925,2001/5/4,-13.76044,61.74274,-16.57183279,-35.64153492,-3.262918876
0,2001/5/7,-91.30347,-6.37758,15.06791283,-249.8292444,0
-22.86625,2001/5/8,-59.83847,-20.56558,28.11219944,40.78869916,-16.35146818
43.18131,2001/5/9,131.18846,-6.60113,-0.747301872,-78.86238414,79.54036426
9.71758,2001/5/10,44.38643,17.33398,11.19604853,148.3348734,-14.50066395
9.69588,2001/5/11,4.56591,-35.62427,17.11141072,-70.48755179,-19.40984156
-11.31397,2001/5/14,24.2708,22.42466,8.901000183,116.1927235,6.479590637
-28.41455,2001/5/15,40.65189,-1.74115,-15.58874269,248.7299995,-3.238586891
69.4886,2001/5/16,-18.02054,134.86713,-20.87241486,-344.6664138,62.72090051
49.41558,2001/5/17,7.51765,12.62798,-2.989979339,-50.81903082,25.47189014
-15.87916,2001/5/18,147.68321,20.47611,11.20182416,43.74006459,213.7067075
281.03287,2001/5/21,10.15215,13.88076,4.472652114,-183.9980502,-30.3279502
-107.18274,2001/5/22,-34.90664,-31.01463,44.84370799,10.54625292,-4.567514692
-15.31094,2001/5/23,-23.42795,-58.93418,22.79959333,-10.54625292,-22.90990798
44.25386,2001/5/24,-175.26936,6.60783,1.466839436,-62.74965152,-69.46390022
-151.39665,2001/5/25,-4.58843,-45.94643,-6.971903957,-87.65179302,-18.71289711
-7.86766,2001/5/29,42.63795,13.30593,0.73441191,-264.7926801,-64.55102979
-75.4623,2001/5/30,-16.70073,-66.00233,1.101385057,273.5288054,-130.4188939
-56.45505,2001/5/31,-27.46777,15.66961,32.18365415,-73.71356262,-6.543044279
-34.22868,2001/6/1,-67.884,31.11925,-7.293552506,17.71729053,17.96970516
-13.05659,2001/6/5,16.9496,44.65367,-15.69367036,-259.8748125,-11.42666088
-3.27029,2001/6/6,-80.71466,-41.23139,23.33745905,-102.7496199,0
9.80349,2001/6/7,4.69762,8.03488,-8.372470707,-12.58659635,4.900822208
14.66387,2001/6/8,89.83587,-44.7686,2.913994788,148.6837936,119.168736
24.33029,2001/6/11,107.50038,-21.77913,30.84104273,275.6478181,-88.25796624
22.58595,2001/6/12,20.88676,10.44112,-15.57456548,124.9707141,57.97120317
32.86179,2001/6/13,-50.90032,-30.55599,-21.46105496,-195.1633657,7.990701093
7.1804,2001/6/14,30.01356,-73.11277,-41.0336965,-78.8679138,52.37307359
-3.18982,2001/6/15,-79.99395,-27.09641,11.02924021,-63.92375461,-65.16526198
-3.19217,2001/6/18,-148.75614,8.87823,15.75989132,-43.87958337,19.17418046
22.29606,2001/6/19,-11.04875,-19.91759,24.4426957,46.06196775,15.91406991
-30.28676,2001/6/20,-157.70854,20.71305,2.182201613,-278.1786397,-15.91406991
3.19804,2001/6/21,9.82197,27.68889,-9.464136282,15.09379481,3.187482579
25.49993,2001/6/22,43.92602,-45.15721,1.821628658,-5.799099298,-4.782101587
-6.36096,2001/6/25,67.45834,-41.30073,-24.8398564,-357.8851005,22.2715607
17.47027,2001/6/26,-43.24561,-13.14269,-8.433973254,-62.19726242,39.48876832
12.66166,2001/6/27,-226.32367,-15.63745,13.19376656,-283.9537156,-64.95132463
-84.57959,2001/6/28,-8.48729,54.33444,58.5198724,131.736684,-44.92188368
17.69023,2001/6/29,115.68458,-26.30683,-19.54002798,-250.728917,20.9143885
-36.26193,2001/7/2,-49.91946,37.59935,7.609350009,29.35850266,-19.30200875
2.4269,2001/7/3,48.26469,-9.27898,-4.708977704,115.4887187,-29.11482291
-35.73124,2001/7/5,127.21514,-37.65111,37.7853157,-89.09620132,-40.76381363
-19.61439,2001/7/6,187.17741,-95.18078,-38.1467609,112.0998575,13.08609598
16.35147,2001/7/9,-96.51386,19.74523,-1.446081698,-88.62069015,9.78876031
21.97728,2001/7/10,-15.76961,-52.50191,-25.02100124,174.1460597,-4.891622239
1.62353,2001/7/11,-60.45222,27.8148,-17.49132683,78.6786884,34.12621533
-20.33789,2001/7/12,-49.94724,99.76212,14.58099345,110.3436769,-27.60527594
0.815,2001/7/13,-34.16457,24.82451,10.17764568,-231.5745227,8.137429435
30.8703,2001/7/16,-87.43926,-27.67267,-3.632136048,-250.280057,-3.253142339
-10.53622,2001/7/17,-82.43683,55.32982,-12.73645126,135.1835908,19.48240195
15.39048,2001/7/18,-117.05831,-14.9959,-57.59617605,-108.3708487,37.09873287
28.20889,2001/7/19,-33.27943,16.47382,-2.585855878,-213.3704341,-16.09095883
-9.65099,2001/7/20,153.73333,-13.67251,-4.066601107,23.57899145,8.052931695
-16.1328,2001/7/23,89.02887,-62.96232,22.50331083,33.67208199,-17.73620175
0.808,2001/7/24,31.47675,-77.04446,-26.57372334,-11.68244099,14.51682071
-5.65961,2001/7/25,86.61663,69.22594,-18.55010858,425.8744377,-32.32575266
-14.58725,2001/7/26,-17.83553,20.80157,4.4592575,-200.771487,-24.40320048
-21.97316,2001/7/27,46.86386,-16.213,7.792700104,53.81318984,19.53351787
2.44696,2001/7/30,-63.14178,-6.23747,9.998683599,247.8549006,-45.71563074
-6.52829,2001/7/31,-45.90547,50.2657,-0.739854315,-74.46350404,26.18211287
23.61851,2001/8/1,68.67752,-5.286,-25.60246575,-292.9550471,19.53351787
-5.68927,2001/8/2,149.88155,16.97903,-10.80566812,153.7118436,0
13.80389,2001/8/3,-14.12852,-15.83456,-3.732335069,-311.6023088,8.113106822
-10.55197,2001/8/6,18.82782,-46.29536,9.697407438,81.09769153,-12.98825587
-12.20729,2001/8/7,31.19945,23.91326,16.73297304,-81.09769153,1.625657821
-0.815,2001/8/8,-62.62466,-69.16298,-13.75350645,93.9911542,11.36259805
58.29544,2001/8/9,15.74103,2.13435,-46.41302103,-115.973375,88.25796624
92.30498,2001/8/10,63.94827,49.34891,0.376289462,121.6915389,7.935220222
-3.15049,2001/8/13,-35.7574,-0.142,-9.794137666,-58.97117849,28.44733852
-17.36864,2001/8/14,29.55983,-1.55968,-25.72035454,135.438436,9.441188107
13.42732,2001/8/15,-70.33896,-27.70875,-46.53063461,495.5877944,-9.441188107
8.6662,2001/8/16,-25.2865,19.50494,-2.301304383,-128.3597242,-7.883365423
24.33029,2001/8/17,-115.64738,-63.87833,-2.68639727,-83.34542697,64.22506138
-12.54055,2001/8/20,80.63627,33.49607,14.18074404,-155.2651022,-50.04529062
-5.4979,2001/8/21,115.10384,-61.84934,-4.977148925,-28.71152947,-17.33712809
-7.07897,2001/8/22,-246.49707,43.64421,1.532038051,-459.7092556,-1.579539868
-15.77247,2001/8/23,42.61037,-20.22583,-8.432905211,-56.79139357,6.314715499
-32.51375,2001/8/24,43.81114,81.60274,9.964403003,-165.3305335,-44.39704781
0,2001/8/27,-37.29264,-17.04156,0.382790077,-268.1068529,1.59344886
-27.94954,2001/8/28,80.66623,-67.58514,1.530823005,-225.9997189,-4.782101587
28.74547,2001/8/29,-19.22369,-56.07249,2.295223247,-221.3444521,22.2715607
-8.76317,2001/8/30,-81.02744,-74.36618,-26.46858809,185.2282788,26.89138511
11.15006,2001/8/31,105.04379,13.18884,25.70364845,-27.28560694,-15.79828886
-11.15006,2001/9/4,-43.32551,20.7881,84.84655341,-38.49016171,-44.54341426
-15.97848,2001/9/5,3.22416,15.51521,-3.752652803,110.8742509,6.391384257
11.98936,2001/9/6,100.35492,-84.10329,-24.09406912,35.74460358,15.93743007
24.67363,2001/9/7,70.28836,-104.9637,-36.01292908,105.5018233,1.59053099
-33.46259,2001/9/10,-62.42213,-0.154,20.88597258,-191.7883336,-23.91934531
112.51782,2001/9/17,119.20161,-321.21494,-106.613624,-323.1560933,-5.990269666
-57.39494,2001/9/18,-170.63489,-8.43049,18.98261763,-272.3504541,-25.55122855
-19.55269,2001/9/19,-156.43315,-70.94913,-10.44954477,-246.9730362,50.95300815
6.02559,2001/9/20,-21.18116,-194.13415,11.22258586,71.71810472,-37.40716338
59.80053,2001/9/21,-102.46388,-73.41238,48.42625814,-69.65249478,43.36252231
-64.31894,2001/9/24,-718.51907,189.87016,-8.033637279,-418.0590544,-32.85599784
-3.01489,2001/9/25,-39.64377,28.23052,-27.65726904,33.97366597,11.97641523
51.71572,2001/9/26,112.04417,-46.6785,-0.770777324,-219.7964411,41.65926254
-24.65679,2001/9/27,69.30378,57.4223,31.49023215,903.1010199,-23.75633859
49.17437,2001/9/28,129.81828,82.32749,17.56579038,-17.3833914,10.40939164
-37.20208,2001/10/1,-27.89313,-5.27016,-22.54293931,-70.23783527,-2.971566875
15.66371,2001/10/2,-92.38651,55.55164,0.383060183,116.4398116,-34.31996243
-23.14252,2001/10/3,-137.45256,83.23141,11.0940734,98.4493467,8.979213714
3.74102,2001/10/4,106.85485,-30.04426,-4.587214389,172.4928087,0
12.6954,2001/10/5,-46.3046,28.13507,-9.572286924,-350.1704873,13.43410708
9.68327,2001/10/8,11.62252,-24.75248,-13.05226156,83.05640159,10.4200954
-27.617,2001/10/9,5.79962,-7.42983,31.41245724,220.0846526,-47.84015129
-42.89177,2001/10/10,9.64885,89.46736,12.19714986,164.1735837,-52.93573066
-80.90781,2001/10/11,153.3966,78.98001,28.45355113,88.40464332,-48.9695936
-0.771,2001/10/12,-159.18334,-30.70125,-21.6076782,-176.8587156,41.35439821
0.771,2001/10/15,-40.7245,1.60783,-4.562716041,-93.94423316,-42.89363084
-11.57194,2001/10/16,-56.87388,16.97594,2.281957222,374.2314692,3.077919916
7.71805,2001/10/17,-37.67015,-70.57219,21.24064582,-301.7870067,16.88967765
-9.26331,2001/10/18,-100.72216,-32.93311,-1.513748645,120.4482778,-64.8443196
-28.68688,2001/10/19,104.70286,19.33687,16.62228647,327.9568968,13.97694872
-50.85932,2001/10/22,-13.94845,80.83505,34.55145545,199.4559865,-71.91505636
2.36051,2001/10/23,17.9255,-17.14709,4.860180652,-199.4559865,9.448034515
-8.66148,2001/10/24,94.37282,2.57522,-10.10031121,460.6516205,-3.147061601
18.87556,2001/10/25,-62.68681,54.16132,-2.622438185,-63.10184578,29.80540922
8.62396,2001/10/26,3.94455,37.59417,0.374730991,149.6462869,1.563053758
21.09557,2001/10/29,23.59233,-127.27359,-44.82156201,224.0490744,18.71289711
27.96897,2001/10/30,-55.24948,-69.67193,-1.514672548,-25.84688962,23.27830204
-25.63133,2001/10/31,-139.22827,-22.35782,18.14129792,144.9124367,-17.0585447
28.72791,2001/11/1,-165.0873,89.40525,-18.89883234,-1.319843444,3.106541491
-10.84768,2001/11/2,-44.96064,27.8698,3.029345188,-55.79877381,1.552437843
-25.67725,2001/11/5,-34.57089,54.38539,19.63940477,-459.3580897,-20.22510646
10.91193,2001/11/6,-21.74739,68.49947,-8.298142703,-62.87723839,18.67266862
20.96732,2001/11/7,36.90603,-16.67269,8.298142703,-15.10591025,20.13853534
-5.42626,2001/11/8,227.40921,15.04227,4.896005604,134.0981432,-65.4023412
-43.65589,2001/11/9,210.23197,9.26711,-2.25900906,-51.65840641,9.403709525
44.43148,2001/11/12,-197.9406,-24.30939,8.65316099,-299.6322338,14.06749597
-54.62896,2001/11/13,89.08917,88.44874,40.0308727,106.8506312,-7.809649324
27.40037,2001/11/14,-405.11763,32.24183,-8.200567712,-193.6160106,0
-43.92396,2001/11/15,-535.51717,21.51191,12.6670866,-207.7565049,-42.41651012
